HOT-ID	Notes	S700014976-HPA	S700015268-HPA	S700015644-HPA	S700016065-HPA	S700016156-HPA	S700016321-HPA	S700016362-HPA	S700016578-HPA	S700016631-HPA	S700016935-HPA	S700021689-HPA	S700021699-HPA	S700021862-HPA	S700023082-HPA	S700023216-HPA	S700023249-HPA	S700023307-HPA	S700023406-HPA	S700023463-HPA	S700023517-HPA	S700023678-HPA	S700023774-HPA	S700023831-HPA	S700023888-HPA	S700023954-HPA	S700024011-HPA	S700024052-HPA	S700024115-HPA	S700024171-HPA	S700024219-HPA	S700024278-HPA	S700024326-HPA	S700024365-HPA	S700024419-HPA	S700024478-HPA	S700024527-HPA	S700024574-HPA	S700024623-HPA	S700024659-HPA	S700024719-HPA	S700024776-HPA	S700024813-HPA	S700024890-HPA	S700024934-HPA	S700024984-HPA	S700024999-HPA	S700033002-HPA	S700033459-HPA	S700033763-HPA	S700037060-HPA	S700037208-HPA	S700037456-HPA	S700037568-HPA	S700037720-HPA	S700038039-HPA	S700038372-HPA	S700038458-HPA	S700038506-HPA	S700038554-HPA	S700038602-HPA	S700038710-HPA	S700038769-HPA	S700038986-HPA	S700095386-HPA	S700095443-HPA	S700097267-HPA	S700097327-HPA	S700097664-HPA	S700098303-HPA	S700098395-HPA	S700098968-HPA	S700099035-HPA	S700099095-HPA	S700099623-HPA	S700099779-HPA	S700100263-HPA	S700101671-HPA	S700102275-HPA	S700102621-HPA	S700102938-HPA	S700103249-HPA	S700103313-HPA	S700103454-HPA	S700103593-HPA	S700103629-HPA	S700103680-HPA	S700105189-HPA	S700105246-HPA	S700105380-HPA	S700105425-HPA	S700105598-HPA	S700105654-HPA	S700105693-HPA	S700105747-HPA	S700105814-HPA	S700105864-HPA	S700105912-HPA	S700106026-HPA	S700106101-HPA	S700106368-HPA	S700106420-HPA	S700106528-HPA	S700106587-HPA	S700106623-HPA	S700106671-HPA	S700106845-HPA	S700106884-HPA	S700106954-HPA	S700109419-HPA	S700110620-HPA	S700113043-HPA	S700113079-HPA	S700113511-HPA	S700113586-HPA	S700113624-HPA	S700113682-HPA	S700113826-HPA	S700113940-HPA	S700114025-HPA	S700114074-HPA	S700114131-HPA	S700114197-HPA	S700114311-HPA	S700114359-HPA	S700114395-HPA	S700114466-HPA	S700114525-HPA	S700114566-HPA	S700114623-HPA	S700114687-HPA	S700114735-HPA	S700114785-HPA	S700114842-HPA	S700114890-HPA	S700114947-HPA	S700114995-HPA	S700116225-HPA	S700116312-HPA	S700116366-HPA	S700116576-HPA	S700116627-HPA	S700116786-HPA	S700116846-HPA	S700117008-HPA	S700117668-HPA	S700117725-HPA	S700117836-HPA	S700117962-HPA	S700118446-HPA
HMT-273		0.0025233409033560434	0.0	0.0	0.0045637093829864915	0.005360205831903944	0.35409289731305976	0.0	0.1243781094527363	0.0	0.5312035661218425	0.0	0.015797788309636653	0.0	0.005720169317011784	0.0	0.0	0.0	0.1335826876836762	0.027936862690319877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03892565200467108	0.0	0.0	0.0	0.0	0.0	0.0073893445651370725	0.0	0.0	0.0	0.0	0.014577259475218658	0.0	0.0	0.0	0.0	0.030473868657626083	0.0	0.0	0.011418783899514702	0.0	0.0	0.0	0.02685284640171858	0.0	0.018765246762994934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012272950417280314	0.0	0.0	0.0211954217888936	0.0	0.3445447087776866	0.0	0.0	0.011479738261967628	0.0	0.0	0.3431890179514256	0.0	0.0181422351233672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015817779183802595	0.014808233377758034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027731558513588467	0.0	0.018246510354894625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011129660545353366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.051440329218107	0.0	0.0	0.0	0.02715177844148791	0.058129878757681455	0.0	0.0	0.0	0.007892659826361483	0.0	0.015760441292356188	0.0	0.0	0.0	0.0	0.0	0.08133387555917039	0.05487871803314674	0.0	0.0	0.0	0.0	0.0	0.0
HMT-279		0.9412061569518041	0.14816810344827586	1.2203223888947168	0.0045637093829864915	0.06968267581475128	4.092897313059779	1.1729994242947608	8.098396904367053	4.506647152091719	3.0312035661218424	2.1203334541500545	8.878357030015799	1.0288526056810556	7.979636197231438	0.02654632333421821	1.71578801715788	3.128934777134222	0.0	1.5225590166224334	1.7339648390463192	1.03505057633498	0.4928457869634339	1.1823035850495804	0.18001800180018004	0.0	1.3112164296998419	0.18013690404707577	8.518480597931811	1.2845465161541458	0.21639166892074654	0.23961661341853038	1.0382184772795668	3.350923482849604	5.401662049861496	4.138032956476761	0.04749841671944268	0.28933092224231466	3.0469226081657528	3.119537447895657	4.6938775510204085	0.0	0.46496180670873466	7.811424638678596	0.1852537977028529	0.5790035044948957	4.8	0.010036130068245684	7.536397373679702	3.836818521284541	0.0	9.792166266986412	1.2218045112781954	12.19040927454769	2.758491274160255	4.832621743703978	2.0068317677198975	2.774501544509969	10.002268088001815	1.0807113543091655	7.5037147102526	20.334733703753898	0.5108246168815374	1.170151544216382	0.0	5.163107251818823	6.420545746388442	1.6956337431114878	0.01548467017652524	1.1484823625922889	0.2493321460373998	0.530996946767556	0.9987372287911837	0.09673852957435047	2.305752922301169	0.052798310454065474	2.7894295302013425	2.8029753265602326	0.08726764988218867	1.1342448725916718	1.52990264255911	0.17342293518317797	0.0	4.617055947854427	0.0	0.0	1.973924698428171	0.5417230961558497	10.24658846061767	1.2301383905689387	0.3833049403747871	0.0	8.63944505754375	1.2906846240179575	9.177972865123703	0.585257829800696	6.737746186879905	0.14393268379096547	1.040391676866585	0.3065917220235054	1.6975308641975309	0.11848341232227488	4.098507999280963	0.2689618074233459	0.1234263144902493	4.723608800147901	0.745331868821591	1.3958580421494389	0.07971303308090873	12.392381946256197	12.010068320747932	4.602243753187149	0.11262670504317357	0.539568345323741	1.8538324420677363	1.9673348181143282	0.14468558708959378	0.8006742520016856	2.5859076709475874	6.128914341415864	1.3758433655245401	5.645037582451297	2.6546731022378234	1.7225469086434944	5.872193436960276	2.1776406035665294	0.1758087201125176	3.2036847492323437	2.4520731163620146	1.7648655986967143	4.4344793223717	1.8476946986703502	6.5553910351325895	0.0	3.164956590370955	0.6576200417536535	6.052009456264776	0.05049484952534841	3.37979759404239	0.0	5.711300713912587	4.091726618705036	0.11386742578283855	3.797607287893755	1.6354920575242033	1.2443900448796408	2.053835381982262	0.17656834233485666	0.6791520889071825	3.983188461171076
HMT-275		0.31037093111279335	0.0	0.0	0.0	0.0	0.0	0.0	0.055279159756771695	0.03658982802780827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013524479307546659	0.0	0.0	0.0	0.037773860488541935	0.022168033695411215	0.0	0.0	0.0	0.0	0.11661807580174927	0.0	0.0	0.0	0.0	0.0	0.10158730158730159	0.0	0.028546959748786755	0.0	0.0	0.019984012789768184	0.0	0.0	0.0	0.006187735907431471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06291946308724831	0.0	0.0	0.0	0.0	0.0	0.013422818791946307	0.12674271229404308	0.0	0.0	0.0	0.0	0.011970313622216901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009243852837862821	0.0	0.009123255177447312	0.0	0.07826767545003914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012184720360667723	0.0	0.01533977603926983	0.0	0.0	0.0	0.15432098765432098	0.0	0.0	0.0	0.04072766766223186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019094901661256443	0.0	0.052237506529688296	0.0	0.0	0.0	0.0	0.0	0.031118717908822157	0.0	0.0	0.0
HMT-285		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1383700013837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05119279205487867	0.0	0.0	0.0	0.0	0.0	0.12591286829513976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11418783899514702	0.0	0.0	0.0	0.0	0.03513086246267346	0.0	0.006187735907431471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024685262898049863	0.9890922536513219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06135910415707932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15785319652722968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-930		0.0	0.0	0.0	0.0	0.14472555746140647	0.0	0.8491652274035693	0.04145936981757877	0.14635931211123307	0.018573551263001486	0.0	0.0	0.0	0.0	0.0	0.02767400027674	0.13220851170989673	0.0	0.0	0.1444970699205266	0.48223947306516113	0.01589825119236884	0.0	0.0	0.0	0.0	0.0	0.7166990887683015	0.025950434669780722	0.027048958615093318	0.0	0.0	0.0	0.9569377990430623	0.0073893445651370725	0.37998733375554145	0.0	0.024375380865326018	0.02689256420599704	0.0	0.0	0.0	0.13764624913971094	0.5001852537977028	0.015236934328813042	0.025396825396825397	0.010036130068245684	0.39394804453325727	0.032673637042569086	0.0	0.0	0.0	1.6248023888986476	0.0	0.0	0.14944491887275832	0.0	0.04536176003628941	0.013679890560875513	0.018573551263001486	0.0	0.0	0.0	0.06136475208640156	0.0	0.0	1.420093259855871	0.0	0.5250205086136177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3107520198881293	0.9318497913769123	0.0	0.0	0.0	0.0	0.0	0.024369440721335445	0.0	0.0	0.020502306509482312	0.0	0.0	0.0	0.0	0.0	0.0	0.0444247001332741	0.0	0.0	0.06813149378300119	0.03561253561253561	0.2665876777251185	0.0	0.026896180742334592	0.0	0.0	0.007845598619174643	1.842897545844357	0.013285505513484789	0.026089225150013044	0.0	0.07649158592554818	0.0	0.02248201438848921	0.0	0.0	0.0	0.21070375052675938	0.0	0.024369440721335445	2.4871014684482073	0.0	0.3181219833260201	0.06151953245155337	0.0	0.9259259259259258	1.1603375527426163	0.0	0.0	0.1493347814281835	0.0	0.017268174753928507	0.0	0.05546311702717692	0.03157063930544593	0.0	0.015760441292356188	0.0	0.0	0.0	1.3930001741250213	0.0	0.016266775111834077	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-302		0.01514004542013626	0.0	0.0	0.0	0.02680102915951972	0.0	0.0	0.06909894969596461	0.0	0.05200594353640416	0.0	0.0	0.04473272198613285	0.0	0.0	0.0	0.11332158146562575	0.0	0.013968431345159939	0.24082844986754434	0.0	0.0	0.01906941266209001	0.0	0.1388888888888889	0.947867298578199	0.04803650774588688	0.0307156752329272	0.0	0.0	0.0	0.03009328919650918	0.0	0.12591286829513976	0.0	0.11082963901203294	0.0	0.1218769043266301	0.02689256420599704	0.0	0.0	0.0	0.06882312456985547	0.2223045572434235	0.0	0.012698412698412698	0.010036130068245684	0.0	0.0	0.0	0.0	0.05370569280343716	0.05269629369401019	0.09382623381497467	0.07425283088917765	0.0	0.17410839651783208	0.13608528010886822	0.013679890560875513	0.09286775631500742	0.0	0.6324495256628557	0.3069249952042969	0.024545900834560628	0.07040600797934758	0.03210272873194221	0.0	0.0	0.0	0.0	0.0796495420151334	0.0	0.013819789939192924	0.2887921155168462	0.026399155227032737	0.0	0.0090711175616836	0.0	0.0	0.0	0.0	1.1140939597315436	0.0	0.0	0.059234687833195125	0.13403192396734495	0.03125325554745286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014808233377758034	0.0	0.2753977968176255	0.0	0.011870845204178538	0.0	0.0	0.2689618074233459	0.25919526042952357	0.26807173229802184	0.0	0.018246510354894625	0.0	0.0	0.0719165767709457	0.01274859765425803	0.0	0.0	0.0	0.09279881217520415	1.1797440178074567	0.0	0.03471017007983339	0.03655416108200317	0.0	0.18407731247123796	0.0	0.0	0.0	0.034293552812071325	0.05274261603375528	0.0	0.0	0.0	0.0	0.0	0.013460761879122358	0.0	0.03157063930544593	0.0	0.0	0.31306806705716017	0.019094901661256443	0.044404973357015994	0.0	0.0	0.0	0.0	0.23498449102359245	0.02039983680130559	0.0	0.0	0.0	0.0
HMT-308		1.0749432248296746	0.0	1.0315045980628692	1.569916027747353	2.0958404802744424	0.41657987919183503	0.20869314910765685	0.4007739082365947	1.646542261251372	0.17830609212481427	0.0	0.0	1.163050771639454	0.005720169317011784	0.0	0.01383700013837	0.012591286829513972	0.5610472882714401	0.47492666573543796	1.0435899494260255	0.7292401787814632	0.3020667726550079	0.26697177726926014	1.7701770177017704	0.0	0.11058451816745654	0.02401825387294344	0.02047711682195147	0.0	0.0	0.0	0.06018657839301836	0.8707124010554089	0.07554772097708387	0.14778689130274145	0.14249525015832806	0.7233273056057866	0.6337599024984766	0.309264488368966	0.0	0.16349583828775266	0.819218421343961	0.3269098417068135	0.7224898110411263	0.12189547463050433	0.012698412698412698	0.02007226013649137	0.0	0.02333831217326363	0.19738465334320254	0.07993605115907274	1.382921589688507	0.04391357807834182	1.426158753987615	0.0433141513520203	0.04269854824935952	0.5560235888795282	0.4989793603991835	1.7373461012311902	0.46433878157503716	0.05420788724759452	0.8027243979567016	0.09591406100134278	0.012272950417280314	0.0	0.010700909577314071	0.0	0.21678538247135334	0.16406890894175555	0.14247551202137132	0.3318730917297225	0.6313856044082194	0.0	0.11918404767361906	0.2903907074973601	0.7969798657718121	0.0362844702467344	0.12217470983506415	0.8079552517091362	0.23643949930458968	0.06503360069369174	0.0	0.0	0.0	0.6634285037317853	0.9869623492140855	0.9271799145744349	0.011970313622216901	0.010251153254741156	0.9369676320272573	0.0	1.6396027116506384	0.3928170594837262	0.0	1.5817779183802596	0.0	0.011071744906997343	0.5354957160342717	0.8005450519502639	0.0	1.4958530805687205	0.03595182455509617	0.8337816030123723	0.4566773636139224	0.027731558513588467	2.3144515926565195	0.9761883039868625	0.18599707718878702	0.0	0.0	0.3569607343192248	0.26279564510073833	0.02248201438848921	0.0	0.779510022271715	0.011129660545353366	0.8428150021070375	0.017355085039916694	0.8163762641647374	0.10583410504034924	0.03067955207853966	0.01096972356296621	0.23069824669332512	0.5066206102475532	0.0	0.01758087201125176	0.2047082906857728	1.582701738742755	0.28509367363562305	0.34877927254608876	0.0	1.278772378516624	0.0	0.06314127861089186	0.2609603340292276	0.6934594168636723	0.2625732175318118	0.9070078289096809	0.754884547069272	0.9576876197109521	0.0	0.14640097600650673	0.0	1.2313187329636244	0.28559771521827826	0.7624085887661428	0.7478188616535106	0.16464293064416546	0.5922246632916229
HMT-473		0.11859702245773404	0.0	0.0	0.027382256297918947	0.13936535162950256	0.0	0.07196315486470926	0.7462686567164178	0.0	0.17830609212481427	0.0	0.031595576619273306	0.3802281368821292	0.5319757464820959	0.039819485001327315	0.44278400442784	0.012591286829513972	0.0	0.0	0.10435899494260256	0.45871559633027525	0.68362480127186	0.01906941266209001	0.015001500150015003	0.0	0.268562401263823	0.0	2.006757448551244	0.5838847800700663	0.0	0.013312034078807242	0.0	0.06596306068601583	3.298917149332662	0.12561885760733021	0.0	0.0	0.0	0.22858679575097485	0.39358600583090375	0.10404280618311534	0.011070519207350825	1.82381280110117	0.9633197480548351	0.060947737315252166	2.4	0.0	1.7984584641735655	0.6674757281553397	0.0	0.1199040767386091	0.01342642320085929	2.5206393816968204	0.03753049352598987	0.21657075676010146	0.02134927412467976	0.4493119910137602	1.769108641415287	0.1094391244870041	0.3343239227340267	0.6708226046889822	0.0	0.6905812392096681	0.0	0.3520300398967379	0.9095773140716961	0.5510809665112336	0.0	0.03281378178835111	0.0	0.0	0.011479738261967628	0.04145936981757877	0.018336007334402934	0.2111932418162619	0.2307046979865772	0.0	0.0	0.8079552517091362	0.06954102920723226	0.0	0.04026845637583892	1.2855332246967228	0.0	0.011846937566639024	0.06092360180333862	0.010417751849150956	0.14364376346660282	0.0	0.0	0.0	0.12612328551158758	0.0	0.0	0.14236001265422335	0.014808233377758034	0.04428697962798937	0.03059975520195838	0.0	0.4629629629629629	0.0	0.48534963149379834	0.06724045185583648	0.0	1.7563320391939359	0.9885454260160048	0.38317671745278714	0.0	0.573962953300287	1.5821646889608056	0.6629270780214176	0.0	0.0	0.0	0.01855976243504083	0.0	0.2949852507374631	0.19090593543908366	0.2071402461313513	1.0715703135335362	0.18407731247123796	0.20842474769635802	0.030759766225776686	0.1496833621185953	0.034293552812071325	0.0	0.0	0.15604101649576457	1.0996470268802605	0.7473841554559044	0.5007770678639267	0.0	0.0	3.7016574585635356	0.010438413361169104	0.07880220646178095	0.0	0.02864235249188466	0.022202486678507997	0.29601253700156704	0.0	0.07320048800325336	0.0658544616397761	0.26318262994642355	4.365565075479396	0.031118717908822157	0.0	0.0	0.0
HMT-914		0.0025233409033560434	0.0	0.0	0.0045637093829864915	0.0	0.0	0.0	0.08291873963515754	0.0	0.02600297176820208	0.0	0.9794628751974725	0.06709908297919927	0.0	0.0	0.01383700013837	0.12591286829513973	0.0	0.0	0.04816568997350887	0.24700070571630206	0.0	0.0	0.0	0.0	0.01579778830963665	0.0	0.1228627009317088	0.6876865187491891	0.0	0.30617678381256663	0.01504664459825459	0.0	2.656761521027449	0.8128279021650778	0.0	0.0	0.0	0.33615705257496303	0.2915451895043732	0.0	0.0	0.1548520302821748	0.0	0.0	0.17777777777777776	0.0	0.2569226377390808	0.23338312173263628	0.0	0.019984012789768184	0.0	0.05269629369401019	0.03753049352598987	1.7140028463585175	0.04269854824935952	0.0	0.22680880018144706	0.05471956224350205	0.31575037147102525	0.05420788724759452	0.0	0.0	0.0	0.0	0.2354200107009096	0.10597710894446799	0.0	0.016406890894175553	0.0	0.0	0.0	0.0	0.0	0.026399155227032737	0.20973154362416108	0.0	0.013090147482328302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02083550369830191	0.011970313622216901	0.030753459764223466	0.0	0.0	0.0	0.014029180695847365	2.2346368715083798	0.07908889591901297	0.7107952021323856	0.0	0.0	0.017032873445750298	0.0	0.0	0.9886751752651447	0.013448090371167296	0.0	3.420225550009244	0.015691197238349285	0.03649302070978925	0.0	0.1826245760500913	2.1215390147428983	0.31871494135645073	0.0	0.0	0.28520499108734404	0.0	0.011129660545353366	0.02107037505267594	0.15619576535925028	0.7310832216400633	0.0	0.19941708851050777	0.0	0.015379883112888343	0.49510650546919976	0.1371742112482853	0.0	0.0	1.805617476593847	0.0	0.033217073575817976	0.0	0.0	0.0	0.06314127861089186	0.0	0.0	0.0	0.009547450830628221	0.0	0.20895002611875318	0.0	0.0	0.0	0.0	0.02039983680130559	0.0	0.0	0.0	0.0
HMT-466		0.0	0.0	0.15385153327039405	0.07301935012778386	0.0	0.0	0.014392630972941852	0.013819789939192924	0.006098304671301378	0.06315007429420505	0.05436752446538601	0.0	0.06709908297919927	0.0	0.0	0.0	0.0	0.0	0.0	0.008027614995584811	0.0	0.0	0.0	0.18001800180018004	0.0	0.11058451816745654	0.0	0.08190846728780588	0.03892565200467108	0.0	0.0	0.01504664459825459	0.09234828496042216	0.07554772097708387	0.0	0.0	0.0	0.0	0.0	0.0	0.089179548156956	0.0	0.0	0.11115227862171174	0.0	0.07619047619047618	0.0	0.0342563516985441	0.0	0.0	0.05995203836930455	0.0	0.05269629369401019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024324981756263683	0.0	0.0	0.09387467730579678	0.010700909577314071	0.0	0.01548467017652524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013908205841446454	0.0	0.0	0.12674271229404308	0.0	0.011846937566639024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014029180695847365	0.0	0.0	0.0	0.0	0.0	0.008516436722875149	0.0	0.0	0.0	0.053792361484669184	0.0	0.258827879460159	0.0	0.0	0.0	0.05217845030002609	0.03595828838547285	0.10198878123406424	0.0	0.0	0.0	0.01855976243504083	0.0	0.0	0.39916695591808404	0.012184720360667723	0.0	0.0	0.0	0.0	0.0	0.051440329218107	0.0	0.0	0.0	0.0	0.041521341969772474	0.0	0.3634405707363037	0.0	0.4814522494080505	0.010438413361169104	0.0	0.060593819430418104	0.019094901661256443	0.0	0.0	0.0	0.008133387555917039	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-943		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19371800193718	0.3714429614706622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6757448551243984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5393586005830904	0.0	0.0	0.06882312456985547	0.0	0.0	1.0031746031746032	0.0	1.1418783899514702	0.0	0.0	0.0	0.0	0.746530827331811	0.0	3.2299981436792273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.727528749119925	0.021401819154628143	0.0211954217888936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6518196632265073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8918492826738136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0349595617010174	0.6112909025530385	0.803161652218256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7363092498849518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015785319652722965	0.0	2.0646178092986607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-298		2.207923290436538	0.0	0.31119969229693345	0.06389193136181087	1.6241423670668949	0.3957508852322432	0.021588946459412776	0.3040353786622443	1.3416270276863032	0.1225854383358098	0.0	0.0	0.13419816595839854	0.0	0.013273161667109104	0.0	0.050365147318055886	2.110606465402084	12.208408995669789	0.8669824195231596	1.1761938367442955	1.7170111287758343	0.19069412662090007	1.4551455145514554	0.3472222222222222	0.3475513428120063	0.03602738080941515	0.0614313504658544	0.0	1.0954828239112793	0.0	0.045139933794763776	0.5804749340369393	0.18886930244270966	0.0	0.23749208359721344	1.62748643761302	1.2553321145642902	0.0	0.0	0.8323424494649228	0.21033986493966564	0.0	0.6483882919599852	0.5332927015084565	0.0	0.0	0.005709391949757351	0.06534727408513817	1.5790772267456203	0.019984012789768184	0.4430719656283566	0.026348146847005094	1.9515856633514732	0.12375471814862941	2.1776259607173354	0.2527379949452401	0.0	0.12311901504787962	0.8729569093610698	0.0	1.289224033081975	0.07673124880107422	4.258713794796268	0.23468669326449196	0.1070090957731407	0.0	6.937132239083307	0.27891714520098443	0.0	2.3231116421080578	2.4796234645850075	0.6909894969596462	0.7196882878753151	0.7391763463569166	0.587248322147651	0.3537735849056604	0.04799720743520377	1.1031696706028589	0.43115438108484005	0.08671146759158899	1.140939597315436	0.0	0.30864197530864196	1.397938632863405	2.863409284756915	3.2815918324825506	0.11970313622216902	0.0	4.855195911413969	1.6733067729083666	0.0	0.0	0.0	5.726036064536539	0.014808233377758034	0.09964570416297609	0.0	0.911258729347641	0.0	6.69431279620853	0.03595182455509617	1.0355029585798818	1.0367810417180943	0.8411906082455168	0.6668758826298445	0.6933673934859959	0.8237013418360568	0.0	0.0	0.19122896481387044	0.012514078338130395	0.15737410071942445	0.08912655971479501	0.5196733481811433	2.448525319977741	8.997050147492626	0.0	2.99744120872426	0.37041936764122235	0.0	0.02193944712593242	0.030759766225776686	0.1266551525618883	0.08573388203017833	0.6856540084388187	1.0951893551688843	0.46812304948729366	2.0092316046701053	0.0	0.0	0.0	1.73784433351821	0.07103393843725335	0.0	0.09456264775413713	0.21207836800646332	2.386862707657055	1.3099467140319718	1.723837715479714	0.0	0.6588043920292802	0.0	0.7707491305573833	0.9995920032639738	1.773766920802863	1.080182800166182	0.06174109899156205	0.0
HMT-313		0.12616704516780217	0.0	0.3077030665407881	0.45637093829864916	0.24656946826758144	1.7183920016663194	0.028785261945883704	1.3819789939192921	0.20734235882424687	0.3083209509658247	0.0	0.015797788309636653	1.319615298590919	0.19448575677840063	0.07963897000265463	0.15220700152207	0.012591286829513972	0.3205984504408229	0.7403268612934768	1.2201974793288914	0.5410491649023759	4.626391096979331	0.0	1.3651365136513653	0.0	0.01579778830963665	0.0720547616188303	0.2559639602743934	0.0	0.2434406275358399	0.0	0.09027986758952755	0.6464379947229552	1.183580961974314	0.014778689130274145	0.41165294490183657	0.6148282097649186	1.157830591102986	1.9900497512437811	0.029154518950437316	5.618311533888228	0.9852762094542235	0.1548520302821748	1.018895887365691	1.3560871552643607	0.08888888888888888	0.09032517061421115	0.005709391949757351	0.0046676624346527265	0.07401924500370095	0.1798561151079137	0.13426423200859292	0.15808888108203056	1.7451679489585286	0.0	10.952177625960717	1.4714967705700646	0.15876616012701295	1.0259917920656634	2.0059435364041605	0.033879929529746576	0.0	0.4028390562056397	0.03681885125184094	0.0	0.1926163723916533	0.1271725307333616	1.3471663053576959	0.13125512715340443	0.017809439002671415	1.2876675959113233	3.0995293307312592	0.0	0.0	0.15839493136219643	0.3565436241610738	0.0362844702467344	0.0	0.09322560596643878	0.055632823365785816	0.010838933448948623	1.1946308724832213	0.2896976281006699	0.17868745938921377	0.0	0.4020957719020349	1.6772580477133037	0.047881254488867604	0.13326499231163502	0.0	0.1593625498007968	3.4526249408797103	0.3928170594837262	1.1173184357541899	0.37962670041126223	0.014808233377758034	0.011071744906997343	0.33659730722154224	0.02554931016862545	0.0	0.02962085308056872	0.7190364911019235	3.6309844002151697	0.40730683781782273	0.6378258458125347	0.6904126784873685	4.75321594745005	0.42513617643151325	0.0	0.0	0.420703722590515	0.0	0.4721223021582734	0.0	2.2271714922048997	3.394546466332777	0.04214075010535188	0.12148559527941688	1.3281345193127818	0.727609472152401	0.09203865623561898	0.02193944712593242	0.7074746231928638	0.16119746689694875	0.29149519890260633	0.59774964838256	0.624360286591607	0.37895675434685683	2.172142275319033	0.09134695233349943	0.0	0.6595773320769955	0.36975411351451276	0.1499605367008682	0.0	1.0717100078802209	6.705716016966269	4.181783463815161	0.044404973357015994	0.47013755876719476	0.0	1.911346075640504	0.0	6.071999248049629	0.08159934720522236	0.0	0.4673867885334441	0.0	0.06686407488776389
