HOT-ID	Notes	S700016099-MVA	S700016504-MVA	S700016604-MVA	S700021930-MVA	S700023100-MVA	S700023202-MVA	S700023281-MVA	S700023434-MVA	S700023491-MVA	S700023668-MVA	S700023802-MVA	S700023859-MVA	S700023916-MVA	S700024001-MVA	S700024078-MVA	S700024161-MVA	S700024268-MVA	S700024393-MVA	S700024766-MVA	S700024843-MVA	S700024880-MVA	S700032284-MVA	S700032378-MVA	S700032474-MVA	S700032675-MVA	S700033041-MVA	S700033193-MVA	S700033498-MVA	S700033789-MVA	S700034228-MVA	S700034294-MVA	S700034834-MVA	S700035697-MVA	S700035993-MVA	S700037175-MVA	S700037234-MVA	S700037337-MVA	S700037714-MVA	S700037848-MVA	S700037981-MVA	S700038318-MVA	S700038736-MVA	S700038795-MVA	S700095275-MVA	S700095709-MVA	S700097353-MVA	S700097750-MVA	S700097899-MVA	S700098329-MVA	S700098421-MVA	S700098661-MVA	S700098994-MVA	S700099121-MVA	S700099350-MVA	S700099948-MVA	S700100289-MVA	S700100536-MVA	S700101220-MVA	S700101286-MVA	S700101577-MVA	S700102647-MVA	S700103303-MVA	S700103513-MVA	S700103706-MVA	S700105063-MVA	S700105120-MVA	S700105177-MVA	S700105234-MVA	S700105451-MVA	S700105644-MVA	S700105719-MVA	S700105794-MVA	S700105996-MVA	S700106052-MVA	S700106089-MVA	S700106120-MVA	S700106146-MVA	S700106518-MVA	S700106575-MVA	S700106910-MVA	S700107437-MVA	S700108157-MVA	S700108280-MVA	S700108403-MVA	S700108592-MVA	S700108658-MVA	S700109683-MVA	S700109983-MVA	S700110151-MVA	S700110808-MVA	S700111218-MVA	S700111636-MVA	S700111807-MVA	S700113209-MVA	S700113537-MVA	S700113576-MVA	S700113854-MVA	S700113911-MVA	S700113968-MVA	S700113995-MVA	S700114159-MVA	S700114232-MVA	S700114301-MVA	S700114456-MVA	S700114592-MVA	S700114649-MVA	S700114935-MVA	S700116110-MVA	S700116215-MVA	S700116340-MVA	S700116445-MVA	S700116482-MVA	S700116655-MVA	S700116712-MVA	S700116961-MVA	S700116996-MVA	S700117149-MVA	S700117228-MVA	S700117639-MVA	S700117696-MVA	S700117751-MVA	S700117810-MVA	S700117952-MVA	S700119104-MVA	S700119492-MVA	S700119624-MVA	S700120049-MVA	S700121052-MVA	S700121701-MVA	S700123624-MVA	S700161054-MVA	S700161111-MVA	S700161216-MVA	S700161508-MVA	S700161683-MVA	S700161738-MVA	S700161852-MVA	S700161959-MVA	S700163044-MVA	S700163215-MVA	S700163272-MVA	S700163588-MVA	S700163713-MVA	S700163768-MVA	S700163865-MVA	S700163922-MVA	S700163977-MVA	S700164084-MVA	S700164139-MVA	S700164226-MVA	S700164283-MVA	S700164552-MVA	S700164607-MVA	S700164646-MVA	S700164769-MVA	S700164826-MVA	S700164866-MVA	S700165201-MVA	S700165489-MVA	S700165909-MVA	S700165966-MVA	S700166087-MVA	S700166837-MVA	S700167977-MVA	S700171149-MVA	S700171224-MVA	S700171761-MVA	S700171836-MVA	S700171893-MVA	S700171989-MVA	S700172064-MVA	S700172333-MVA	S700172475-MVA	S700172552-MVA	S700172760-MVA	S700172867-MVA	S700173173-MVA	S700173431-MVA	S700173681-MVA	S700173930-MVA	S700173965-MVA	S700175120-MVA	S700175205-MVA
HMT-817	Because HMT-529 is not present individually, all equidistant reads were assigned to HMT-817 at this body site (MVA).	74.98260264439806	99.47331184655295	0.0	0.1684068710003368	97.25634951242355	0.10351966873706005	0.0	99.42498693152118	97.75583482944344	0.0	96.23059866962306	91.51297046033888	0.0	0.0	98.20809939075379	97.41809503146018	96.2432915921288	99.16917093866007	0.0	55.46990323109726	98.35860342189456	99.94399014226504	0.0	0.0	0.0	0.0	36.49871904355252	13.434278350515463	0.011086474501108647	0.0	96.65663298215438	97.84615384615385	99.45127304653204	0.0	58.85733603786342	97.85121889922091	72.16288384512683	0.05669737774627923	0.0	94.81109891832575	0.0	99.22874456754606	0.0	95.2835303046731	41.534271448025414	0.0	91.14096396478169	0.0	0.0	0.0	95.7368827160494	87.8888888888889	0.0	0.0	0.0	0.0	0.0	80.07052186177715	99.2312834224599	0.011071744906997343	0.0	0.0	95.4317339712021	45.31578210334687	99.85365529169161	88.2122905027933	98.53788837340082	0.08580534444716843	99.23709798055349	98.97109826589595	0.0	0.0	0.0	0.0	98.32575673578002	0.03896736483195324	0.0	0.02013693113169553	0.0	62.95656914410321	99.86717827626919	97.6865789890667	97.78131353310351	33.374137547295796	83.66463294627042	32.825009531071295	0.0	98.82579740623905	81.74444221910674	0.015415446277169726	0.0	0.0	83.05525164113786	90.86584205518554	77.4272318812268	98.57557372724874	98.4211459996452	99.70357195790723	0.0	85.54941482444734	0.0	89.0325107716412	0.011018069634200088	99.32380002217049	0.0	88.98060796645703	18.83080382237212	70.91482649842271	0.05079580088046055	0.0	98.58362084619576	2.5239935186339277	98.04730473047304	0.057273768613974804	82.36354273944387	98.68204283360791	88.99545683997981	60.01663374571161	99.35706631741874	97.82162588792424	99.07571987202274	93.13998884551032	97.62837249782419	99.90031566705433	97.92063259628057	98.5604756689094	0.0	98.04496578690127	0.0	97.46450304259635	0.0	95.46009771986971	95.24206142634046	65.72617946345976	95.95567867036011	0.0	1.910828025477707	0.0	98.96907216494846	0.0	99.0314769975787	94.32727272727273	0.0	0.0	99.23889025288484	99.86572675394427	0.0	22.801556420233464	72.30923443177547	0.0	99.86003110419907	19.873737373737374	0.0	95.3071447403111	0.0	0.02920560747663551	98.25957235206366	98.04049640757675	0.0	0.028546959748786755	90.19462005702243	35.694448746141376	91.94847020933977	88.43694493783303	2.4226905652944652	13.592233009708737	0.0	98.93048128342245	69.80094786729858	99.15611814345992	0.0	97.97609561752988	97.86628733997155	92.10330270672958	0.0	0.014945449110745777	46.05183845690175	97.25329180235028	43.926940639269404	97.02464788732395	0.0	0.0	99.74006116207951
HMT-838		11.169102296450939	0.10219322380316014	9.060574948665298	97.50757830919503	0.0	50.25140490979	0.027808676307007785	0.017424638438752395	0.0	0.0	0.01385809312638581	5.383115909431699	84.3818217900377	60.88888888888889	0.011946004061641381	0.0	2.12432915921288	0.0	95.69141193595343	0.0	0.13910140492418974	0.0	0.0	97.72475027746947	99.94212962962963	0.0	0.017079419299743808	62.929553264604806	0.011086474501108647	0.897028592786395	0.0	0.0	0.021949078138718173	50.3850710900474	0.0	0.9173159085197286	21.49532710280374	92.65768958185684	0.016750418760469014	0.01567643831321524	0.0	0.0	74.81578947368422	0.0	0.0	9.105233539673607	7.161659253880366	0.0	0.0	78.61439937900252	0.21219135802469136	0.0	66.54196866962825	0.0	1.3142375737152485	0.0	0.0	0.0	0.0	0.0	97.67192935509767	0.0	0.0023451057642699686	41.4087662792326	0.039912193175014966	0.0	0.014058765640376775	95.84456974748713	0.0	0.16184971098265896	0.018782870022539446	0.0	99.105733824303	78.39412360688956	0.0	59.318071115440816	59.76766239924135	0.0	35.00595592614651	31.07395965836816	0.0	0.0	0.0	20.498553305141332	0.0	54.74647350362181	26.353643642285252	0.0	16.212697776887644	0.0	93.99443929564411	0.0	11.788840262582056	3.9010466222645097	8.116819691345965	0.8045370614613557	0.0	0.0	0.0	13.605331599479845	0.0	0.013056534795665231	88.2106654914059	0.022170491076377342	3.9238767902687854	0.013102725366876311	0.0	0.01577287066246057	80.40975279376906	2.16533538639207	0.1452696568004358	79.74573102330798	0.24752475247524752	0.028636884306987402	0.0	0.0	8.329126703685008	26.333298679696433	0.04762471722824146	0.0	0.011849745230477545	3.708867819297267	0.0	0.0	0.0	0.17211703958691912	10.949227373068434	0.0	61.42707240293809	0.0	0.0	0.30537459283387625	0.0	17.992599444958373	0.0	86.17121354656632	93.16348195329087	95.07139567019807	0.0859106529209622	19.961904761904762	0.16142050040355124	0.0	0.0	36.4436212086131	0.1718634912840658	0.033568311513930846	6.5447001131648435	73.48249027237355	11.615085828843503	75.39917208752217	0.13996889580093314	75.93434343434343	73.55182926829268	0.659108884787767	18.229166666666664	58.002336448598136	0.01657550140891762	0.0	0.0	7.279474735940622	0.0	0.009291665376157587	0.0	9.094138543516873	93.30313177073076	38.50522073639861	0.050087653393438514	0.6792889145830322	21.023696682464454	0.0	82.4558686899969	0.01593625498007968	0.0	0.024832381425378695	58.57432775240995	61.47063219249739	49.24653405666064	0.0	48.64970645792563	1.0035211267605635	96.20987130533165	2.209869848156182	0.0
HMT-839		1.3917884481558804	0.015722034431255406	0.0	0.45469855170090945	1.8731750316786953	49.43803608399882	80.3392658509455	0.052273915316257184	0.07480550568521843	0.0	2.827050997782705	0.8247113510271405	9.486009128795397	27.67901234567901	0.023892008123282762	1.2150141028422652	0.13416815742397137	0.0	0.0	0.0	0.4868549172346641	0.01120197154699227	0.0	2.108768035516093	0.0	94.7581386794188	0.0	13.853092783505156	0.022172949002217293	0.0	2.9241023435820255	0.3956043956043956	0.0	48.16350710900474	0.0	0.10052777079668257	1.321762349799733	0.0	0.0	0.06270575325286096	98.94785703233792	0.6059864112138091	23.07894736842105	1.4637319744117967	0.0	0.0	0.26322955432513384	96.31428571428572	68.36430373938977	13.467882786726179	0.2507716049382716	9.11111111111111	0.0	90.19659936238045	0.0	0.019876764062810574	94.7962154294032	0.014104372355430182	0.4122103386809269	0.011071744906997343	0.0	9.020448548812665	0.6402138736457014	1.7084441954908276	0.0	2.905027932960894	0.6045269225362013	2.6477077715126254	0.5235602094240838	0.046242774566473986	0.0	13.87306753458096	0.026301946344029457	19.45288753799392	1.1642088923383966	40.46760837798344	40.11379800853485	0.08054772452678212	0.0	2.3986916227512265	0.029515938606847696	2.202503565203613	0.008839388314328648	27.52058758068106	11.907104900610117	10.77011056042699	0.013570362328674175	0.0	0.4606449028640096	93.34052720826269	0.0	0.0	3.2275711159737415	4.305423406279734	4.97167415510842	0.07913479293062516	0.0	0.044464206313917294	0.013531799729364007	0.27633289986996096	64.59646425826287	4.21726073899987	11.591009255178493	0.011085245538188671	2.8448106729448694	3.4198113207547167	0.16863406408094433	0.01577287066246057	0.0	0.0	0.6900308698020701	14.177988283684407	1.4851485148514851	91.09392898052691	0.0	0.0	1.4134275618374559	5.988148456180476	0.5119657102035957	0.0	0.3436426116838488	1.143335192414947	0.30461270670147955	0.033228110981890685	0.0	0.12517602879048662	0.0	0.0	35.08919202518363	2.265043948613928	99.46428571428572	1.4250814332247557	0.0	0.4162812210915819	2.3822714681440442	8.513640639698965	0.042462845010615716	0.0	0.6013745704467355	0.0	0.04035512510088781	1.3818181818181818	0.06798096532970768	60.22227367446168	0.0	0.0	0.0	0.6420233463035019	1.014910412229044	24.22629607727183	0.0	2.0202020202020203	0.0	0.44819404165568155	0.0	28.183411214953267	0.9779545831261396	0.5551926845199217	0.09041591320072333	0.0	6.855088632701128	0.02064814528035019	5.571658615136876	1.8117229129662522	1.5363403584794169	1.8501557061732918	0.050087653393438514	0.01445295562942622	8.85308056872038	0.6962025316455696	14.602043976463303	1.8167330677290836	1.7069701280227598	0.9187981127390117	28.107559614408927	36.197877746226276	0.0	0.9061305394308368	2.909328114807567	0.8802816901408451	3.097157403478999	0.0	0.1834862385321101
HMT-816		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014994751836857098	0.0	0.0	0.0	0.19527012367107832	0.17889087656529518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07525263384218447	0.0	0.0	0.0	0.0	0.389545111837145	0.2803738317757009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10892257420350368	0.0	0.0	0.15524936929943722	0.0	0.5972222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21437994722955145	0.0	0.056014563786584516	0.0	0.0	0.0	0.0	0.05983545250560958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11911852293031568	0.0	0.0	0.0	0.0	0.0	1.2989568982483763	0.20968356843309188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2637233834733346	0.013189132155104196	0.0	0.0	0.0	0.0	0.0	0.7050528789659225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011849745230477545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09250693802035154	0.2770083102493075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7575757575757576	0.0	0.0	0.0	0.0	0.0	0.3592423252775963	0.0	0.0	0.2231312755671253	0.0	0.4186795491143317	0.0	0.7484735079771518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3476533399553017	0.0	0.0	0.0	0.0	0.0	0.28169014084507044	0.0	0.09490238611713665	0.0
HMT-938	Because HMT-818 is not present individually, all equidistant reads were assigned to HMT-938 at this body site (MVA).	0.3827418232428671	0.20438644760632027	0.0	1.5661839003031321	0.0	0.0	0.0	0.0	0.41891083183722316	0.23494860499265785	0.0	0.8846903583745689	0.5755110140900972	0.0	0.16724405686297933	0.2603601648947711	0.0	0.05303164221318721	0.0727802037845706	0.4756437592258488	0.0	0.0	0.0	0.0	0.0	0.0	0.37574722459436377	2.029639175257732	0.0	0.0	0.09675338636852289	0.41758241758241765	0.043898156277436345	0.8886255924170616	0.8620689655172413	0.0	0.01335113484646195	0.0	0.0	0.10973506819250665	0.0	0.012242149721491093	1.8157894736842106	0.1951642632549062	0.0	0.0	0.0	0.0	0.13764624913971094	2.134678827867262	0.2507716049382716	0.6666666666666667	0.0	0.0	0.0	0.0	0.0	0.5077574047954866	0.08912655971479501	0.0	0.0	0.28034300791556727	0.10787486515641855	1.428371376557905	0.0	0.0	0.2811753128075355	0.7967639127237068	0.0	0.011560693641618497	5.3906836964688205	0.16273393002441008	0.0	0.0	0.1552278523117862	0.0	0.0	0.0	0.0	0.8813374522987462	0.0	0.01584534938995405	0.0	0.7010905853549967	1.3383192284983272	0.819672131147541	0.0	0.9463722397476341	0.44061686360905267	3.129335594265454	0.9453197405004634	0.0	1.7642231947483589	0.02378686964795433	0.19535065442469235	0.013189132155104196	0.4257583821181479	0.2074996294649474	3.3694181326116373	0.06501950585175553	0.030745580322828595	1.7104060582321452	0.0	0.32147212060747143	0.09809691975671965	0.0	0.056211354693648116	0.17350157728706625	0.033863867253640365	0.0	0.03631741420010895	0.7540820142091487	0.22002200220022	0.0	0.3604531410916581	0.5491488193300385	0.12619888944977284	1.4554527497660878	0.02381235861412073	1.0576164167324387	0.42659082829719164	0.0	0.0	0.0	0.0	0.20341104678454078	0.0	0.07331378299120235	1.5320041972717735	0.0	0.0	0.0	0.989068193649141	1.1100832562442182	0.0	3.1044214487300095	0.0	3.8691847075080608	0.0	0.0	0.08071025020177562	0.36363636363636365	0.0	0.0	0.07365578197888534	0.0	0.0	1.2840466926070038	0.7893747650670342	0.3153952296471516	0.0	0.25252525252525254	0.0	0.659108884787767	0.0	0.3796728971962617	0.1657550140891762	0.0	0.0	0.0	0.0	0.589504547753998	0.7085346215780999	0.2664298401420959	0.531810124089029	0.2747755999267265	0.0	0.1589825119236884	0.03791469194312796	0.02109704641350211	2.167853824713534	0.0	0.0	0.0	0.10147133434804667	0.6575997608728142	0.06027727546714888	0.1840577658218887	0.7045009784735813	0.035211267605633804	0.04242681374628765	0.0	0.0
HMT-051		0.0	0.015722034431255406	0.0	0.0	0.0	0.0	0.05561735261401557	0.0	0.0	1.0572687224669604	0.0	0.1349527665317139	0.0	0.0	0.011946004061641381	0.0	0.0	0.0	0.1455604075691412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5047250859106529	0.0	0.0	0.0	0.021978021978021976	0.0	0.0	3.4651791751183234	0.0	0.0	0.0	0.0	0.0	0.0	0.04896859888596437	0.15789473684210525	0.0	0.0	0.0	0.0	0.0	0.4817618719889883	0.0	0.057870370370370364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022281639928698752	0.0	0.0	0.0	0.0	0.2940764598795687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08177357804833726	0.0	0.0	0.0	0.18918317382595148	0.2755363117496556	0.0	0.0	0.2103049421661409	0.0	0.015415446277169726	0.0	0.0	0.0	0.35680304471931495	0.0	0.0	0.0	0.0	0.0	0.45513654096228867	0.21521906225980014	0.013056534795665231	0.0	0.022170491076377342	0.0	0.0	0.0	2.082018927444795	0.2031832035218422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05047955577990913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09388202159286496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3292568203198495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5155904738521974	0.0	0.0	0.0	0.01252975817566721	0.0	0.0	0.0	0.0	0.1318217769575534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06441223832528181	0.07104795737122557	0.0	0.07327349331379374	0.0	0.0	0.2654028436018957	0.0	0.1548467017652524	0.0	0.0	0.0	0.0	0.0	0.3616636528028933	0.0	0.0	0.0	0.0	0.0	0.0
HMT-537		0.0	0.0	0.0	0.0	0.0	0.0	0.4727474972191324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.058224163027656484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011086474501108647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3040396881644223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.9075451647183845	0.0	0.4770423375074538	0.4548762736535662	0.0	0.0	0.0	0.0	0.4782321899736148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011018069634200088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02369949046095509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21103896103896103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1556420233463035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.531810124089029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-086		0.06958942240779402	0.0	0.0	0.0	0.0	0.0	0.027808676307007785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01640150893882237	0.027820280984837947	0.0	0.0	0.0	0.0	0.0	0.0	0.010738831615120275	0.0	0.018688095683049896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022509848058525603	0.0	0.0	0.022941041523285157	0.0	0.019290123456790122	0.0	0.11690437222352115	0.6110520722635494	0.06739679865206402	0.6956867421983701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09806325079676391	0.0	0.0	0.4132231404958678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18918317382595148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7171853856562923	0.0	0.16910069177555725	0.013056534795665231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.978235967926689	0.12873326467559218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11037527593818984	0.0	0.0	0.0	0.048701298701298704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23153507756425099	0.0	0.0	0.07544322897019992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06441223832528181	0.017761989342806393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-924		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.08457415128052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.626696179386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.557148245944926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.52818627450981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.26843817787419	0.0
HMT-542		0.3479471120389701	0.0	0.0	0.0	0.0	0.0	0.0	0.06969855375500958	0.0	0.0	0.0	0.029989503673714196	0.0	0.14814814814814814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011086474501108647	0.16819286114744908	0.0	0.0	0.0	0.05924170616113744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11574074074074073	0.0	0.0	0.0	0.2611625947767481	0.0	0.01819505094614265	0.0	0.0	0.0	0.0	1.2368073878627968	0.0	0.0	0.0	0.0	0.0	0.0	0.014958863126402395	0.0	0.0	0.02034174125305126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018171906232963837	0.0	0.0	0.0	2.5038949476964167	0.0	0.0	0.02714072465734835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019535065442469232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.057273768613974804	0.025746652935118432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8167770419426049	0.0	0.0	0.0	0.016233766233766232	0.0	0.031233732431025507	0.0	0.0	0.0	0.0	0.0	0.0859106529209622	0.0380952380952381	0.0	0.0	0.0	0.0	0.0	0.0	0.01886080724254998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04972650422675286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019696671262556628	0.3297307199120718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014945449110745777	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-684		0.0	0.0	0.0	0.0	0.005509338328466751	0.0	0.0	0.03484927687750479	0.0	0.0	0.02771618625277162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030945381401825775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025329280648429587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4120070629782225	0.0	0.16863406408094433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-841		0.3827418232428671	0.0	10.061601642710473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03678499172337686	0.0	0.0	0.0	4.429078676882826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.584130557118739	0.009076881183625306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.802021903959562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.514592019058963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.319582032840277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.629872004619382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.896247240618102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.142857142857142	0.0	0.0	0.0	0.0	0.0	0.0	4.243681629573746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.740196078431373	0.0	0.0	0.0	0.0	8.121610048529831	0.0	0.0	0.0	0.0	0.0	7.47389631800696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.869848156182211	0.0
