HOT-ID	Notes	S700015298-RAF	S700015974-RAF	S700016085-RAF	S700016095-RAF	S700016176-RAF	S700016661-RAF	S700016759-RAF	S700023110-RAF	S700023485-RAF	S700023853-RAF	S700023944-RAF	S700024262-RAF	S700024314-RAF	S700024562-RAF	S700024681-RAF	S700024707-RAF	S700024874-RAF	S700024926-RAF	S700024974-RAF	S700032184-RAF	S700032278-RAF	S700032465-RAF	S700033187-RAF	S700033253-RAF	S700033416-RAF	S700033783-RAF	S700034288-RAF	S700034960-RAF	S700035631-RAF	S700035987-RAF	S700037024-RAF	S700037050-RAF	S700037118-RAF	S700037171-RAF	S700037228-RAF	S700037331-RAF	S700037385-RAF	S700037433-RAF	S700037708-RAF	S700037842-RAF	S700037924-RAF	S700038029-RAF	S700038154-RAF	S700038255-RAF	S700038362-RAF	S700038410-RAF	S700038574-RAF	S700038622-RAF	S700038730-RAF	S700038974-RAF	S700095406-RAF	S700095463-RAF	S700095577-RAF	S700095884-RAF	S700097287-RAF	S700099055-RAF	S700099115-RAF	S700099799-RAF	S700099942-RAF	S700100466-RAF	S700101691-RAF	S700102295-RAF	S700102901-RAF	S700102958-RAF	S700103649-RAF	S700105171-RAF	S700105228-RAF	S700105900-RAF	S700106046-RAF	S700106455-RAF	S700106926-RAF	S700106974-RAF	S700107431-RAF	S700107542-RAF	S700107599-RAF	S700107812-RAF	S700107926-RAF	S700108151-RAF	S700108214-RAF	S700108274-RAF	S700108892-RAF	S700109226-RAF	S700109559-RAF	S700109977-RAF	S700110802-RAF	S700111212-RAF	S700111801-RAF	S700112038-RAF	S700112808-RAF	S700113031-RAF	S700113101-RAF	S700113152-RAF	S700113531-RAF	S700113570-RAF	S700113644-RAF	S700113672-RAF	S700113797-RAF	S700113848-RAF	S700114045-RAF	S700114187-RAF	S700114242-RAF	S700114295-RAF	S700114450-RAF	S700114513-RAF	S700114643-RAF	S700114677-RAF	S700114725-RAF	S700114775-RAF	S700114826-RAF	S700114929-RAF	S700114985-RAF	S700116386-RAF	S700116706-RAF	S700116758-RAF	S700116806-RAF	S700116836-RAF	S700116896-RAF	S700117856-RAF	S700119218-RAF	S700119618-RAF	S700119792-RAF	S700120093-RAF	S700161732-RAF	S700163656-RAF	S700163971-RAF	S700164078-RAF	S700164187-RAF	S700164220-RAF	S700164277-RAF	S700164347-RAF	S700164399-RAF	S700164495-RAF	S700164763-RAF	S700164820-RAF	S700165140-RAF	S700165308-RAF	S700165404-RAF	S700165452-RAF	S700165483-RAF	S700165854-RAF	S700165903-RAF	S700166081-RAF	S700166639-RAF	S700171469-RAF	S700171521-RAF	S700171569-RAF	S700171924-RAF	S700172211-RAF	S700173269-RAF	S700173478-RAF
HMT-033		0.0	0.0	1.2009709978280312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006780580417683754	0.0	0.06615944426066822	0.5398920215956808	0.0	0.0	0.0	0.0	0.07596859964547988	0.0	0.1264837517026659	0.0	0.0	0.03732736095558044	0.0	0.0	0.0	0.5580357142857143	0.6853582554517134	0.0	0.0	0.09199632014719411	0.0	0.1963350785340314	1.8269747447608813	0.1463057790782736	0.013274923669188903	0.0	0.0	0.04555808656036447	0.19584802193497847	0.03709886848451122	0.36508841985168283	0.0	0.0	0.0	0.5291471911103272	0.0	0.19712430426716143	0.7471980074719801	0.0	0.0	0.0	0.7246376811594203	0.0	0.010828370330265295	0.0	0.4335260115606936	0.5991611743559018	0.0	0.2771828146654908	0.0	0.4907190100277363	0.47828208882381645	0.0	0.0	0.2862595419847328	0.0	0.0	0.0	0.12232415902140673	0.0	0.08928571428571429	1.381692573402418	0.5323620061641917	0.26170536733917016	0.132890365448505	0.0	0.8625646923519263	0.9576612903225806	0.0	0.375824040416487	0.12931034482758622	0.0	0.0	0.0	0.16246953696181965	0.2257336343115124	0.20136931131695532	0.044072278536800354	0.0	0.0	1.0714285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04935834155972359	0.14084507042253522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19692792437967704	0.0	0.0	0.5023183925811437	0.0544069640914037	0.0	0.09784735812133072	0.0	0.08386447500838644	0.0	0.0	0.32213529682466635	0.0	0.06311139160618492	0.13336296954878862	0.4110393423370522	0.0	0.22172949002217296	0.0	0.0	0.0	0.0	0.8272058823529412	0.0	2.1280949457745035	0.0	0.0	0.0	0.0	0.0
HMT-595		0.0	0.0	0.0	0.0	0.0	0.0	0.0591715976331361	0.0	0.0	0.0	0.0	0.0	0.0	0.599880023995201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0869565217391304	0.0	0.0	0.0	0.0	0.0	1.5066964285714286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03916960438699569	0.2967909478760898	0.0	0.0	0.0	0.0	0.0705529588147103	0.01481700992739665	0.0	0.0	0.10942629357511334	0.0	0.0	0.0	0.31645569620253167	0.4331348132106118	0.0	0.0	0.0	0.0	0.031498047121078496	0.0	0.0	0.029282576866764276	0.0	0.0	0.0	0.0	0.0	1.8777082330284065	0.0	0.0	0.0	0.09595087315294569	0.08405715886803025	0.0	0.0	0.3784295175023652	0.0	0.20161290322580644	0.11750881316098707	0.024644199371572913	0.0	0.0	0.0	0.017649135192375574	0.487408610885459	0.32605969400551793	0.4832863471606927	0.13221683561040104	0.0	0.0	0.0	0.0	0.12360939431396785	0.0	0.0	0.1457725947521866	0.09354536950420954	0.0	0.12531328320802004	1.001926782273603	0.0	0.0	0.0	6.84423465947404	0.1310615989515072	0.0	0.0	4.490915323962976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16057808109193095	0.0	0.0	0.03938558487593541	0.2542372881355932	0.0	0.0	0.0	0.0	0.19569471624266144	0.0	0.0	0.0	0.0	0.23009664058904739	0.06246096189881324	0.9151151782896814	0.02222716159146477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24630541871921183	0.08184980560671168	0.0	0.08726003490401396	0.0	0.0	1.1096605744125325
HMT-207		0.0	0.0	0.0	0.0	0.0	0.007696155770192789	0.0	0.0	0.0	0.0	0.5627881746677516	0.0	1.0916308303010256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01945903872348706	0.3105590062111801	0.0	0.3732736095558044	0.0	0.0	0.0	0.0	2.554517133956386	0.0	0.0	0.1609935602575897	0.22075055187637968	0.0	0.42987641053197206	2.121433796634967	0.0	0.0	0.8888888888888888	0.0	0.7442224833529182	1.0758671860508253	0.5590416428978893	0.585746827204686	0.0	0.0	2.0372166857747596	0.2518891687657431	0.0463821892393321	0.0	0.12505862122870096	0.0	0.0	2.657004830917874	0.0	0.2165674066053059	0.0	0.0	0.029958058717795086	0.18315018315018314	0.04409726596950989	0.0	0.2773629187113292	0.0	0.47794117647058826	0.0	0.0	0.0	0.0	0.0	0.1834862385321101	0.0	0.044642857142857144	2.130109383995394	0.7565144298122723	1.6463646745336888	1.4617940199335548	0.0	0.4025301897642324	5.997983870967742	0.5875440658049353	0.006161049842893228	1.3074712643678161	0.0	0.022820629849383843	0.017649135192375574	0.0	0.1003260596940055	0.0	0.0	0.0	0.0	0.5714285714285714	0.0	0.0	0.0	0.2503128911138924	0.0	0.0	0.0	0.0	2.312138728323699	0.0	0.0	0.0	0.0	0.043687199650502405	0.0	0.0	0.0	0.0	0.04935834155972359	0.0	0.0	0.0	0.0	0.8097165991902834	0.3211561621838619	0.0	0.0	0.15754233950374164	0.0	0.0	0.6182380216383307	0.0	0.7417218543046358	1.1741682974559686	0.0	0.008386447500838645	0.0	0.04299226139294927	0.966405890473999	0.0	0.0	1.066903756390309	2.524955960070464	0.0	0.29563932002956395	1.045751633986928	0.0	0.2068252326783868	0.0	1.9607843137254901	0.0	5.3406998158379375	0.0	0.0	0.07109847138286526	0.0	0.0
HMT-047		0.0	0.03707823507601038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23995200959808036	0.0	0.9908536585365854	0.0	0.0	0.0	0.4086398131932283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1963350785340314	0.0	0.0	0.0	0.0	0.031746031746031744	0.0	0.0	0.0	0.011409013120365089	0.0	0.0	0.0	0.0705529588147103	0.0	0.0	0.24906600249066002	0.0	0.0	0.36596523330283626	0.0	0.0	0.0	0.0	0.0	0.689035350509287	0.0	0.10079375078745118	0.0	0.04267121826328142	0.0	0.0	0.0	0.0	0.0	0.0	0.09629272989889263	0.0	0.0	0.0	0.05757052389176742	0.11207621182404036	1.0087552341073467	0.33222591362126247	0.0	0.28752156411730884	3.024193548387097	0.0	0.006161049842893228	0.9482758620689655	0.0	0.041837821390537044	0.0	0.0	0.07524454477050413	0.0	0.0	0.0	0.0	0.5714285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12043356081894822	0.0	0.0	0.9846396218983853	0.0	0.0	0.19319938176197837	0.0	0.0	0.0	0.0	0.0	0.11198208286674133	0.0	0.0	0.0	0.0	0.6001333629695488	1.3505578391074575	0.0	0.0	0.0	0.0	0.0	0.0	1.0110294117647058	0.0	0.3683241252302026	0.04716981132075472	0.0	0.0	0.0	0.0
HMT-049		0.0	0.0	0.0	0.0	0.0	0.10774618078269904	0.0	0.0	0.0	0.0	0.054244643341470035	0.0	0.0	0.0	0.01593879502709595	0.0	0.0	14.567062818336163	0.02532286654849329	0.0	0.0	0.3105590062111801	0.0	0.0	0.0	0.058570870753611864	0.8339124391938846	0.0	0.0	0.0	1.5065913370998116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6349206349206349	0.04555808656036447	0.4308656482569526	0.0	0.0	35.893263911487146	0.052273915316257184	0.5978260869565217	0.0	0.0296340198547933	0.0	0.0	0.0	0.021213406873143825	0.0	0.0	0.0	0.03248511099079589	0.0	0.0	0.0	0.0	0.0	0.023646252069047056	2.3895882227437593	0.05856515373352855	0.0	3.536158012105766	0.2385496183206107	0.0	0.0	0.0	0.0	0.0	0.0	0.26866244482824797	0.0	0.0	0.0	0.04730368968779565	0.0	0.0	0.0	0.6099439344464297	0.0	2.871794871794872	0.0	0.0	0.16246953696181965	0.025081514923501375	0.0	0.0	0.0	0.9995456610631531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08028904054596547	0.28763183125599234	0.0	0.11815675462780621	0.0	0.0	0.0	0.0	0.026490066225165563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04445432318292954	0.0	0.0	10.347376201034738	0.0	0.5524861878453038	0.2068252326783868	0.0	0.0	0.0	0.0	0.0	0.17452006980802792	0.10664770707429791	0.0	0.0
HMT-333		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04746406292378627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.414656771799629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5973970556859398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11895698515416826	0.0	0.0	0.0	0.05040322580645161	0.0	0.16018729591522396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06138735420503376	0.0	0.0	0.0	0.0	0.0
HMT-666		0.0	1.7797552836484982	0.0	0.0	0.0	0.038480778850963945	0.14792899408284024	0.031084861672365557	0.0	0.0	0.0	1.1039558417663293	0.33079722130334105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.055900621118012	0.0	0.0	0.0	0.07809449433814916	0.7644197359277276	0.16741071428571427	0.0	1.0814058275758487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2744739249771272	0.0	0.0	0.4547915538711424	0.0	0.0	0.029958058717795086	0.0	0.0	0.0	0.14934926392148495	0.0	0.0	0.0	0.0	0.0	0.0	1.8777082330284065	0.0	0.0	0.0	0.0	0.05603810591202018	0.26646364674533685	0.0664451827242525	1.4191106906338695	1.0350776308223115	0.20161290322580644	0.0	0.0	0.028735632183908046	1.948717948717949	0.0	0.0	0.16246953696181965	0.07524454477050413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06901311249137336	0.3508771929824561	0.0	0.0	0.03995205753096284	1.2269938650306749	8.15913688469319	0.08737439930100481	0.0	0.0	15.392526568392185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6779661016949152	0.09578544061302681	0.0	0.2176278563656148	0.0	7.142857142857142	0.0	0.48641395504864143	0.0	0.04299226139294927	0.0	0.0	0.12622278321236985	0.06668148477439431	0.05871990604815032	0.08643042350907519	0.0	0.0	0.0	0.4136504653567736	0.0	0.0	0.49261083743842365	0.42971147943523635	0.0	0.2617801047120419	0.07109847138286526	0.0	15.339425587467362
HMT-053	Because HMT-063 is not present individually, all equidistant reads were assigned to HMT-053 at this body site (RAF).	0.0	0.0	0.6515906477577615	0.0	0.0	0.030784623080771158	0.0	0.0	0.0	0.0	1.132356929753187	0.0	0.8931524975190208	0.0	0.0	0.5335365853658537	0.0	0.03395585738539898	0.17726006583945303	0.0	0.0	0.15527950310559005	0.0	0.2612915266890631	0.0	0.0	0.0	0.4464285714285714	0.0	0.0	0.0	0.045998160073597055	0.0	0.0	0.16120365394948952	0.25603511338697876	0.0	0.0	0.7936507936507936	0.0	1.2142577359968665	0.12984603969578928	0.2167712492869367	0.0	0.0	0.0	1.6227180527383367	0.2370721588383464	0.0	0.0	0.42207284664686573	0.0	0.0	1.3687600644122384	0.0	0.0	0.0	0.0	1.1384062312762133	0.0	0.0692957036663727	0.023646252069047056	0.14934926392148495	0.31234748657881894	0.7720588235294118	0.12742911755336095	0.0	0.0	2.849264705882353	0.0	1.1009174311926606	0.2004008016032064	0.0	2.360391479562464	0.8685906416363126	2.483821850019033	2.7242524916943522	0.0	1.3225991949396205	9.828629032258064	0.11750881316098707	1.1829215698355	2.6724137931034484	0.0	0.041837821390537044	0.017649135192375574	0.3249390739236393	0.17557060446450964	0.5638340716874748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031181789834736514	0.0	0.0	0.07707129094412332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21126760563380279	0.0	1.1303692539562924	0.0	0.16194331983805668	0.602167804094741	2.205177372962608	0.0	0.47262701851122485	0.0	0.0	2.4343122102009276	0.2720348204570185	0.0	3.131115459882583	0.0	0.0	0.0	0.3869303525365434	0.7823285780027611	0.0	1.8302303565793627	5.890197821738164	0.7046388725778039	0.0	0.14781966001478197	0.0	0.3069367710251688	0.3102378490175801	0.0	2.8186274509803924	0.0	9.228565582156742	0.0	0.2617801047120419	0.10664770707429791	0.14247913698351314	0.22845953002610966
HMT-054		0.0	1.0381905821282906	0.0	0.0	0.0	0.007696155770192789	0.650887573964497	1.274479328566988	0.0	0.05838847800700662	0.19663683211282884	0.0	0.9593119417796889	0.11997600479904018	0.0318775900541919	0.45731707317073167	0.33463469046291133	0.0	0.05064573309698658	0.0	0.08756567425569177	0.0	0.0	8.212019410227697	0.0	0.0	0.27797081306462823	0.0	1.9937694704049844	0.0	7.78405524168236	1.5639374425023	1.8763796909492272	0.06544502617801047	0.0	0.21945866861741037	0.0	0.9675190048375951	0.031746031746031744	0.31890660592255127	0.509204857030944	1.001669449081803	10.952652595550486	1.464367068011715	0.0	0.0	4.4271981656230714	0.7408504963698326	0.3246753246753247	0.24906600249066002	0.1563232765358762	0.0	0.0	3.6231884057971016	0.045207956600361664	1.136978884677856	1.7937219730941705	11.560693641618498	2.816057519472738	0.2113271344040575	1.2851203225400025	0.023646252069047056	1.3654789844250055	1.717911176183504	0.8823529411764706	0.1911436763300414	0.0	0.32751091703056767	0.5514705882352942	0.0	4.525993883792049	0.0	0.17857142857142858	1.0554596046824027	0.6164191650322219	1.0325466311381803	0.26578073089701	0.0946073793755913	0.5750431282346177	4.838709677419355	0.9400705052878966	5.920768899020393	0.3879310344827586	0.0	0.07226532785638218	0.1411930815390046	0.0	0.5517933283170303	1.0068465565847764	0.044072278536800354	0.0	1.0904134484325307	11.0	0.0	0.0	0.0	0.5632040050062578	0.2915451895043732	0.841908325537886	0.0	0.0	1.9267822736030826	0.0	0.0	1.1393514460999123	0.0	0.0	0.0	0.0	0.0	0.0	0.19743336623889435	0.0	0.0	0.6028636021100227	0.0	1.1336032388663968	1.3247691690084302	0.0	0.0	0.669554942890902	0.0	0.0	0.3091190108191654	0.9793253536452665	0.7152317880794702	1.36986301369863	0.08025682182985554	0.0	0.33594624860022393	0.1289767841788478	3.1293143120110445	0.3747657713928795	0.09466708740927737	1.0224494332073795	1.5854374633000587	0.17286084701815038	0.14781966001478197	0.522875816993464	0.0	0.8273009307135472	0.0	0.5514705882352942	0.24630541871921183	17.20892162881113	0.14150943396226415	0.4363001745200698	0.42659082829719164	0.0	0.3263707571801566
HMT-059		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8279668813247469	0.0	0.0	0.0	0.0	3.8762777114031595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08819119851838787	0.0	0.0	0.0	0.18758793184305145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08453085376162299	0.018898828272647095	0.0	0.0	0.0	0.1838235294117647	0.0	0.0	0.2911208151382824	0.0	0.0	0.0	0.0	0.0	1.7079255421224335	0.08405715886803025	0.0	0.0	0.0	0.0	0.0	0.0	0.006161049842893228	0.10057471264367816	0.0	0.011410314924691922	0.0	0.0	0.05016302984700275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1926782273603083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03135779241141424	0.0	0.20072260136491368	0.0	0.0	0.0	0.0	0.0	0.03863987635239567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12492192379762648	0.0	0.02222716159146477	0.35231943628890194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-060		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2163413827323852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045998160073597055	0.0	0.0	0.0	0.0	0.1858489313686446	0.0	0.0	0.0	0.0	0.03709886848451122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04331348132106118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05757052389176742	0.0	0.0	0.0	0.0	0.11500862564692352	0.0	0.35252643948296125	0.0	0.0	0.0	1.4376996805111821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.157996146435453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21126760563380279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-077		0.0	0.6303299962921765	1.098760700140539	0.0	0.01743071291615827	0.2077962057952053	0.17751479289940827	3.574759092322039	0.0	0.0	4.420938432329807	0.0	4.068805822031095	3.779244151169766	0.637551801083838	2.057926829268293	0.0	2.4108658743633278	2.355026589009876	0.4086398131932283	0.3891807744697412	1.8633540372670807	2.5134649910233393	0.11198208286674133	0.4761904761904762	1.1518937914877	2.9881862404447532	0.390625	0.5607476635514018	0.0	2.8876333961079723	2.0699172033118676	5.960264900662252	0.6544502617801047	3.277807630306287	5.669348939283101	16.885702907208284	2.6606772633033864	1.2380952380952381	2.5968109339407746	2.3501762632197414	4.637358560563903	4.369652025099828	10.478359908883828	4.521693674856246	1.8478260869565217	4.912249757474204	1.6891391317232183	5.415120593692023	1.7123287671232876	1.7039237142410506	0.021213406873143825	2.3787740164684354	1.932367149758454	0.4972875226039783	1.645912290200325	4.0358744394618835	20.520231213872833	3.4451767525464345	3.38123415046492	1.2536222754189241	0.5438637975880822	3.8190740345636867	3.0258662762323087	3.419117647058824	0.5734310289901242	0.5725190839694656	5.822416302765648	0.5514705882352942	1.8777082330284065	1.4678899082568808	3.6072144288577155	0.4464285714285714	14.949146037228939	11.263659288316056	6.019223448800914	4.119601328903655	2.270577105014191	6.382978723404255	9.122983870967742	1.527614571092832	36.06678578029696	4.022988505747127	1.3333333333333335	10.847406055073787	0.24708789269325804	2.1121039805036554	2.2071733132681213	0.8457511075312122	0.13221683561040104	0.0	0.5906406179009541	5.357142857142857	0.0	0.0	0.0	2.002503128911139	0.0	0.8107265357031493	0.0	0.02506265664160401	3.352601156069364	0.0	0.0	1.3146362839614372	0.0	0.0	0.055803571428571425	0.0	0.13712718546451835	0.8763388510223954	3.356367226061204	1.3380281690140845	3.9487726787620065	2.3360964581763377	0.0	4.939271255060729	1.0839020473705339	1.2464046021093003	7.64525993883792	1.6935801496652227	0.7203389830508474	0.0	4.057187017001546	7.50816104461371	1.456953642384106	0.9784735812133072	0.9630818619582664	0.24320697752432072	2.6875699888017914	1.76268271711092	1.2885411872986654	1.6864459712679576	2.0511202272010096	5.423427428317404	6.752789195537287	1.382886776145203	1.1086474501108647	7.8431372549019605	2.8852056476365866	0.8273009307135472	1.2048192771084338	7.44485294117647	3.0788177339901477	5.504399427051361	4.764150943396227	27.66143106457243	0.5687877710629221	1.6690413189497253	1.370757180156658
HMT-184		0.0	0.0	0.012776287210936502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02034174125305126	0.0	0.0	0.05998800239952009	0.0	0.0	0.0	0.0	0.0	0.0	0.00972951936174353	0.0	0.0	0.0	0.0	0.0	0.0	0.055803571428571425	0.0	0.0	0.0	0.9199632014719411	0.0	0.0	0.05373455131649651	0.36576444769568395	0.0	0.0	0.0	0.04555808656036447	0.0	0.07419773696902245	0.5818596691386195	0.0	0.0	0.0	2.9544051503659934	0.0	0.011595547309833025	0.031133250311332503	0.0	0.0	0.0	0.0	0.0	0.02165674066053059	0.0	0.0	0.05991611743559017	0.0	0.0	0.0	0.08534243652656284	0.06832601268911664	0.0	0.1911436763300414	0.0	0.0	0.0	0.0	0.06116207951070336	0.0	0.17857142857142858	0.019190174630589137	0.02801905295601009	0.22363913208983632	0.0	0.0	0.8625646923519263	0.0	0.0	0.0	0.014367816091954023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2810116419108792	0.0	0.0	0.03938558487593541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01677289500167729	0.0	0.0	0.04601932811780948	0.0	1.1360050489113285	0.0	3.3470346447445682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1894822999795376	0.04716981132075472	0.0	0.0	0.0	0.09791122715404699
HMT-173		0.0	1.4831294030404154	0.0	0.0	0.8541049328917553	0.2077962057952053	0.0	0.031084861672365557	0.0	0.009731413001167769	3.424193110930296	0.0	0.7608336089976844	18.236352729454108	0.9244501115715651	0.1524390243902439	0.0	0.30560271646859083	0.48113446442137253	0.23350846468184472	0.14594279042615294	0.4658385093167702	6.283662477558348	3.882045539380366	0.0	0.8590394377196408	0.3127171646977068	0.8928571428571428	0.06230529595015576	0.0	0.0	3.196872125114995	0.0	0.0	0.37614185921547555	0.0731528895391368	24.147086154254612	0.17277125086385625	1.1111111111111112	3.37129840546697	6.698002350176263	3.3017992951214983	0.5476326297775242	1.854864952814839	2.169367485624673	0.05434782608695652	1.1641238204427198	4.208030819380649	0.3826530612244898	0.311332503113325	0.7659840550257934	0.0	5.3064958828911255	0.08051529790660225	0.045207956600361664	0.09745533297238765	2.1524663677130045	4.76878612716763	0.4793289394847214	1.451112989574528	0.4346730502708832	1.9389926696618587	8.000853424365266	0.15617374328940947	1.5808823529411764	1.4335775724753106	0.0	1.9650655021834063	1.1948529411764706	0.38517091959557054	0.7339449541284404	0.0	0.2232142857142857	1.362502398771829	1.1487811711964135	0.5376855728968405	1.06312292358804	0.0	0.0	1.4616935483870968	1.8801410105757932	0.7208428316185078	0.8764367816091955	0.3076923076923077	0.11790658755514985	0.0	0.3249390739236393	0.7524454477050414	0.8054772452678213	0.044072278536800354	0.03487561032318066	0.5906406179009541	0.0	0.0	0.0	0.0	1.4392991239048811	0.0	0.5300904271905207	0.0	0.0	0.0	0.0	0.0	0.5258545135845749	0.0	0.0	0.0	0.0	0.0	0.0	2.665350444225074	0.49295774647887325	3.2017075773745995	0.8289374529012812	0.03135779241141424	0.08097165991902834	0.7627458851866721	0.38350910834132307	0.0	0.866482867270579	0.0	0.0	0.8114374034003091	1.4145810663764962	0.0	0.4892367906066536	0.08025682182985554	0.25159342502515936	0.33594624860022393	0.6878761822871883	1.6106764841233319	0.18738288569643974	0.7257810034711265	0.15559013114025338	0.7633587786259541	0.17286084701815038	5.173688100517369	0.0	0.06138735420503376	0.1034126163391934	0.0	0.0	0.7389162561576355	0.02046245140167792	0.8018867924528302	0.08726003490401396	0.03554923569143263	0.0	0.03263707571801567
