HOT-ID	Notes	S700015006-RAF	S700015298-RAF	S700016085-RAF	S700016176-RAF	S700016661-RAF	S700021884-RAF	S700023275-RAF	S700023428-RAF	S700023485-RAF	S700023535-RAF	S700023629-RAF	S700023662-RAF	S700023796-RAF	S700023853-RAF	S700023944-RAF	S700023995-RAF	S700024103-RAF	S700024155-RAF	S700024262-RAF	S700024314-RAF	S700024433-RAF	S700024517-RAF	S700024562-RAF	S700024611-RAF	S700024681-RAF	S700024707-RAF	S700024760-RAF	S700024874-RAF	S700024926-RAF	S700024974-RAF	S700032040-RAF	S700032978-RAF	S700033032-RAF	S700033187-RAF	S700033489-RAF	S700033554-RAF	S700033611-RAF	S700033716-RAF	S700033783-RAF	S700034077-RAF	S700034134-RAF	S700034222-RAF	S700034828-RAF	S700034891-RAF	S700035210-RAF	S700037024-RAF	S700037050-RAF	S700037118-RAF	S700037171-RAF	S700037228-RAF	S700037331-RAF	S700037385-RAF	S700037433-RAF	S700037476-RAF	S700037556-RAF	S700037657-RAF	S700037708-RAF	S700037785-RAF	S700037842-RAF	S700037876-RAF	S700037924-RAF	S700038029-RAF	S700038154-RAF	S700038185-RAF	S700038255-RAF	S700038362-RAF	S700038410-RAF	S700038574-RAF	S700038622-RAF	S700038730-RAF	S700038898-RAF	S700038974-RAF	S700095269-RAF	S700095406-RAF	S700095463-RAF	S700095520-RAF	S700095703-RAF	S700095770-RAF	S700097287-RAF	S700097347-RAF	S700097684-RAF	S700098415-RAF	S700098595-RAF	S700098988-RAF	S700099055-RAF	S700099115-RAF	S700099799-RAF	S700099856-RAF	S700100075-RAF	S700100283-RAF	S700100346-RAF	S700100593-RAF	S700101277-RAF	S700101343-RAF	S700101568-RAF	S700101634-RAF	S700101691-RAF	S700101950-RAF	S700102295-RAF	S700102409-RAF	S700102641-RAF	S700102958-RAF	S700103297-RAF	S700103583-RAF	S700103649-RAF	S700105171-RAF	S700105330-RAF	S700105640-RAF	S700105900-RAF	S700106046-RAF	S700106322-RAF	S700106569-RAF	S700106719-RAF	S700106792-RAF	S700106904-RAF	S700106926-RAF	S700106974-RAF	S700107003-RAF	S700107093-RAF	S700112099-RAF	S700112808-RAF	S700113031-RAF	S700113101-RAF	S700113152-RAF	S700113531-RAF	S700113570-RAF	S700113644-RAF	S700113672-RAF	S700113743-RAF	S700113797-RAF	S700113848-RAF	S700114045-RAF	S700114187-RAF	S700114242-RAF	S700114295-RAF	S700114347-RAF	S700114415-RAF	S700114450-RAF	S700114513-RAF	S700114586-RAF	S700114643-RAF	S700114677-RAF	S700114725-RAF	S700114775-RAF	S700114826-RAF	S700114880-RAF	S700114929-RAF	S700116209-RAF	S700116334-RAF	S700116386-RAF	S700116476-RAF	S700116806-RAF	S700116836-RAF	S700116896-RAF	S700117633-RAF	S700117745-RAF	S700117856-RAF	S700118466-RAF	S700119098-RAF	S700119218-RAF	S700119618-RAF	S700120043-RAF	S700120093-RAF	S700121695-RAF	S700122400-RAF	S700123618-RAF	S700161626-RAF	S700161846-RAF	S700161900-RAF	S700161953-RAF	S700163038-RAF	S700163209-RAF	S700163549-RAF	S700163656-RAF	S700163707-RAF	S700163782-RAF	S700163916-RAF	S700163971-RAF	S700164078-RAF	S700164187-RAF	S700164220-RAF	S700164277-RAF	S700164347-RAF	S700164399-RAF	S700164495-RAF	S700164546-RAF	S700164763-RAF	S700164860-RAF	S700165140-RAF	S700165308-RAF	S700165404-RAF	S700165452-RAF	S700165662-RAF	S700165806-RAF	S700166081-RAF	S700166639-RAF	S700166831-RAF	S700171110-RAF	S700171143-RAF	S700171418-RAF	S700171469-RAF	S700171521-RAF	S700171569-RAF	S700171676-RAF	S700171887-RAF	S700171924-RAF	S700171983-RAF	S700172546-RAF	S700172705-RAF	S700172810-RAF	S700173020-RAF	S700173068-RAF	S700173317-RAF	S700173478-RAF	S700173574-RAF	S700173624-RAF	S700175301-RAF
HMT-062		0.0	0.0	1.1096075778078485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04417936823503424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12351223894004043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4940711462450593	0.0	0.0	0.0	0.0	0.0	0.7471980074719801	0.0	0.0	0.11288805268109124	0.0	0.0	0.0	0.0	0.0	0.2631893767197033	0.0	0.0	0.0	0.0	0.0	0.05390835579514825	0.0	0.0	0.0	0.0	0.0	0.0	0.08693132425383947	0.0	0.0	0.0	0.0	0.0	0.009557488292076843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021791239921551537	0.0	0.0	0.0	0.0	0.03169572107765452	0.0	0.0	0.0	0.0	0.014790711433219937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.143322475570033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031823485732470555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32279757901815737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3541076487252125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02678093197643278	0.0	0.0	3.9462272333044233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6256676331451244	0.0	0.014714537963507945	0.0	0.0	0.0777000777000777	0.0	0.0	0.0	0.0	0.0	0.024029796948215786	0.6274768824306473	0.023629489603024575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18788163457022078	0.0	0.0	0.0	0.0	3.37890625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-063		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22138800654538457	0.0	0.0	0.0	0.06145809326265653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.09460516028147	0.0	0.0	0.0	0.11228385358185494	12.233660521905675	2.4190064794816415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8300395256916997	0.0	0.03360215053763441	0.0	5.984690327070286	0.0	0.0	0.0	0.0	0.0	1.053864168618267	0.0	0.0	0.16280752532561504	0.0	0.0	0.30803080308030806	0.0	0.0	0.0	0.0	0.2830188679245283	0.006032454605779091	0.0	0.0	0.0	0.0	0.0	0.9948807109050517	0.025412960609911054	0.0	0.0	0.012419274714356682	0.0	0.0	0.0	0.3748958622604832	1.547779273216689	2.0366598778004072	0.0	0.07733952049497293	0.03428179636612959	0.0	0.013352917612498332	0.0	0.0177210703526493	0.0	0.0	0.0	0.0	1.0466988727858293	0.0	0.0	0.0	0.0	0.0	0.0	0.022186067149829906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20297699594046006	0.01755001755001755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06333122229259025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13056047747831764	0.0	0.0	0.0	0.0	0.0	0.0	0.013430029546065002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1833880950561626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11635895234006	0.0	0.10178117048346055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18808777429467086	0.0	0.0	0.0	4.27730385678241	0.0	0.0	0.0	0.0	0.0	0.08748906386701663	1.461187214611872	0.0	0.0	0.0	0.0	0.0	5.561966305100392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-077		4.227859368046285	0.0	1.8132611637347769	0.1961091935989959	0.23929286516579576	0.0	0.0	0.0	0.0	0.15777395295467586	5.438444508614881	0.21728633510381457	0.0	0.0	2.4583237305062613	0.9427121102248005	3.6107055961070564	0.04835589941972921	0.7195448460508702	4.285398718798321	2.974203338391502	2.447418738049713	0.871782218932478	0.27986118885033023	0.22774720060732587	2.111024237685692	0.9383663894220515	0.0	2.5876617288580537	2.9081518077700426	6.296384965286091	7.94816414686825	3.135135135135135	0.0177210703526493	0.0	0.0	3.405152930540907	2.2920318187946607	1.293521612590277	11.34387351778656	0.45374338290899924	0.6216397849462365	2.5016458196181697	1.4613778705636742	0.0	4.533001245330012	1.9175553732567678	0.9721756620851492	0.6961429915333961	2.659752425560388	0.6196518146946002	10.071942446043165	1.6280752532561504	1.350234224304216	9.642301710730948	1.4741474147414741	0.8287813147485402	1.0222764723832773	1.079643248317947	3.314285714285714	1.8059299191374663	2.78699402786994	4.413587899826432	0.8577555396711937	9.692671394799055	2.8627015008337966	0.7373271889400922	2.839756592292089	0.7115628970775095	3.748955722639933	0.49096622152395913	1.0307998012916046	0.7083065035415326	1.1946860365096053	0.030646644192460923	2.2493751735628993	1.5926424405563033	1.6584230433517602	0.48115477145148355	0.051559680329981955	1.405553651011313	1.8906144496961517	0.24035251702496993	2.449396155808811	0.6734006734006733	0.07731958762886598	0.6755284375680977	4.281790273065115	0.3934562021122386	0.40257648953301123	1.9601100412654746	1.9968304278922346	3.585899513776337	1.6839598571185574	2.632605304212168	0.6460783046905285	0.6692796923532022	2.513649943339858	0.2671296914652063	1.650793650793651	0.13026487190620928	1.976756815466493	14.969135802469136	2.145257172395968	4.888362652232747	1.1583011583011582	2.5894538606403015	0.0	6.817242804021485	3.0033590199565303	0.0	6.019522776572668	2.3615635179153096	0.10245901639344263	0.0	0.032362459546925564	0.0	0.0	0.8397715821296607	7.240869748786151	1.0707567645782088	3.362681659064389	0.0	3.225806451612903	0.1480384900074019	0.018439977872026555	0.2691218130311615	2.2518765638031693	0.9438103599648815	1.6626506024096384	0.6903353057199211	0.5917955615332885	3.674227351107574	0.8097894547417671	0.035124692658939236	1.978136387298282	5.339635854341736	1.639344262295082	0.2688172043010753	6.524466750313676	5.893536121673003	0.9213759213759214	3.2400849858356944	3.0006743088334455	0.4653868528214078	0.17611835153222966	1.5632816408204104	0.0	5.705832628909552	3.2360346917840155	0.0	1.3888888888888888	0.05857372968223752	2.52375296912114	1.3837837837837839	0.39904229848363926	2.565135643298415	3.6307849654819737	0.041887740854509914	1.4654807285048708	2.1076834642651847	0.2333722287047841	0.0	39.87909319899244	2.10896309314587	0.0	2.437064809855383	0.32382613027774315	8.799266727772686	2.818733738074588	0.0	1.3856032443393038	0.6211180124223602	4.744525547445255	1.817098599940423	5.903307888040713	1.077273668945515	8.469403326720586	3.0750798722044728	0.8387286639199529	1.5988372093023258	0.5117072414327802	2.0720020720020718	2.6492405510420345	1.9435736677115987	2.8584392014519056	2.3088023088023086	1.489890031926215	3.772678120869879	5.845442536327608	1.2996219281663515	0.0	2.1227197346600333	2.662783440815477	0.0	7.214611872146119	0.0	1.0146737433655948	0.19538882375928096	2.714502657555049	1.5030530765617662	7.708285252711747	1.6058193796321711	2.737940026075619	0.1640838650865998	14.0234375	2.3108460678345133	0.8717762440973484	2.4591635253993895	1.3867304243873282	4.708097928436912	4.979579013509268	0.7939658594680429	1.6703512650454433	4.183355585224744	4.957972956511146	0.28481913984619767
HMT-184		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013885031935573453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0329131652661063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-368		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12313892309414531	0.0	0.0	0.0	0.0	0.18751171948246764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027555800496004413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35739814152966404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7654362986902534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39934920869693835	0.0	0.0	0.0	0.0	0.0	0.0	1.4732489015249417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3559870550161813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16906170752324598	0.03730299356523361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.051137816415239075	3.11365540351857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012454851164528583	0.0	1.2142237640936688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12950012950012948	0.0	0.4231974921630094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020802995631370915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.367365542388332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-173		7.280818869603917	0.0	0.0	0.007844367743959836	0.5030033696342238	0.0	0.0	1.6711229946524064	0.0	0.12908777969018934	1.7037250938492638	0.0	0.0	0.0	9.910117538603364	1.2690355329949239	1.0608272506082725	0.0	0.0	1.3695604152860614	0.7283763277693476	0.0	13.701784686240645	0.49255569237658126	2.0212564053900173	2.8928850664581707	0.0	0.0	2.625164072754547	1.639344262295082	0.6583672492219296	0.02159827213822894	0.0	0.0	0.0	0.0	1.9737833358445078	0.7415397060806256	0.7437749272394093	5.8399209486166015	0.9410973867742206	0.25201612903225806	2.369980250164582	0.31315240083507306	0.0	0.024906600249066	4.5118949958982775	0.03352329869259135	1.2041392285983066	3.195048511207762	0.7376807317792858	34.05275779376499	0.7778581765557163	7.632956737393222	2.6438569206842923	0.0	1.0171407044641174	5.080866646322856	5.726803317164763	1.1238095238095238	16.79245283018868	5.0491645050370995	1.5455822795272336	4.342387419585418	0.6182942353155119	6.7954419121734295	0.7109940750493746	2.5210084033613445	9.644218551461245	1.180033416875522	2.356637863315004	2.6949826130153998	0.17171066752522	2.303354678390519	0.3371130861170702	0.4026659261316301	0.7402422611036339	1.1347105033459413	0.4410585404971933	0.0	0.7370586218717861	0.4388926401080352	0.24035251702496993	5.528151046096275	0.6911217437533227	0.36082474226804123	0.15253867945086075	0.6947810631766037	1.9879892317249948	4.99194847020934	0.8253094910591471	0.1901743264659271	0.0	0.40823269263480183	1.014040561622465	0.0	1.5900014790711434	4.028021015761821	2.738079337518365	0.2328042328042328	0.6187581415544942	0.2715325295970457	0.0	0.0	8.322056833558863	5.616005616005617	0.5178907721280603	1.6551193225558123	5.990910342927972	0.31614305473226634	3.1575623618566464	0.0	11.210640608034744	0.057633196721311473	0.0	5.4045307443365695	0.0	0.09531071292413268	3.2135259209495017	1.9632678910702976	2.127043843148604	2.620133658640076	0.0	1.8266614846482705	0.07401924500370095	0.11063986723215931	0.0	0.5525437864887406	0.5706760316066725	3.843373493975904	0.02465483234714004	2.5689307330195024	0.3846664013794933	3.599064243296743	0.8078679311556024	2.411938226618081	1.1904761904761905	0.0	1.9585253456221197	0.2927645336679214	0.0	0.0	1.0092067988668554	0.4045853000674309	0.0	1.9725255371609722	0.17508754377188596	0.1298139333621809	2.9585798816568047	8.160029842394852	0.0	0.6944444444444444	0.0	1.3657957244655583	2.291891891891892	0.23942537909018355	2.7665860864893905	0.0	0.18151354370287628	0.5760271071579839	0.0	0.544535200311163	0.0	0.5340050377833753	3.278062199128907	0.27058368766911484	1.8478843063738617	1.7187694607049446	6.416131989000917	0.0	0.0	0.13518080432578572	0.8281573498964804	1.2881064834693001	0.44682752457551383	1.6793893129770994	1.3673088875077688	1.6633602929955744	0.039936102236421724	1.5450264861683343	0.0872093023255814	1.0544270429523959	0.5180005180005179	0.5121865065347934	2.7899686520376177	9.709618874773138	0.8898508898508899	1.241575026605179	1.0573110657214946	0.42932628797886396	0.023629489603024575	14.380899500277625	0.0	1.747451633035157	0.26246719160104987	0.0	1.5418502202643172	10.755541679675304	0.29308323563892147	0.3796507213363705	0.4227336777829967	0.23078698361412414	1.0705462530881142	3.780964797913951	0.0	0.29296875	0.0	2.5426807119505996	6.78513731825525	1.7095038852361029	0.9147161689534571	0.4398366321080741	3.096466851925367	0.5158437730287398	0.3115264797507788	1.035448897551468	0.0
HMT-692		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08835873647006848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08693492300049677	0.0	0.03822995316830737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05102908657935023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033715441672285906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013430029546065002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029069767441860465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.106340819022457	0.011814744801512287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08071025020177562	0.0	0.0	0.0	0.13351134846461948	0.0	0.0
HMT-354		0.2937249666221629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14552781820217173	0.0	0.0	0.0	0.0	0.0	0.0	0.5147234857553268	0.0	0.0	0.0	0.0	0.0	0.0	0.6741270055278414	0.0	0.31620553359683795	0.0	0.0	0.0	0.0	0.0	0.0	0.020508613617719443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10766838138533316	0.0	0.0	0.0	0.0	0.05714285714285715	0.0	0.04825963684623273	0.1570377717166708	0.0	0.0	0.11117287381878821	0.0	0.07727228822563509	0.0	0.0	0.0	0.0	0.0	0.009557488292076843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0708842814105972	0.0	0.0	0.0	0.02070822116380203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029581422866439874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08444162972345366	0.0	0.13790177150737243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08069939475453934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.040290088638195005	0.0767067246228586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.916590284142988	0.0	0.0	0.0	0.0	0.0	0.0	0.05089058524173028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14106583072100312	0.0	0.02405002405002405	0.0	0.06007449237053947	0.016512549537648614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023485204321277597	0.13847219016847448	0.0	0.0	0.0	0.13671875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-190		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.837802362647666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1942776404097492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-339		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043117387086342565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24795437639474338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45851205442981813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6634304207119741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28328611898017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28213166144200624	0.0	0.0	0.0	0.036044695422323685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1955671447196871	0.0	0.0	0.0	0.03632401017072285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
