HOT-ID	Notes	S700015277-PTO	S700015653-PTO	S700016162-PTO	S700016327-PTO	S700016368-PTO	S700016584-PTO	S700016640-PTO	S700016941-PTO	S700021868-PTO	S700021906-PTO	S700023005-PTO	S700023261-PTO	S700023315-PTO	S700023412-PTO	S700023469-PTO	S700023570-PTO	S700023684-PTO	S700023780-PTO	S700023837-PTO	S700023894-PTO	S700023960-PTO	S700024017-PTO	S700024058-PTO	S700024121-PTO	S700024179-PTO	S700024225-PTO	S700024284-PTO	S700024332-PTO	S700024371-PTO	S700024427-PTO	S700024484-PTO	S700024533-PTO	S700024580-PTO	S700024629-PTO	S700024665-PTO	S700024725-PTO	S700024782-PTO	S700024819-PTO	S700024896-PTO	S700024940-PTO	S700024990-PTO	S700033011-PTO	S700033173-PTO	S700033468-PTO	S700033769-PTO	S700037066-PTO	S700037214-PTO	S700037462-PTO	S700037574-PTO	S700037726-PTO	S700038045-PTO	S700038241-PTO	S700038378-PTO	S700038464-PTO	S700038512-PTO	S700038560-PTO	S700038608-PTO	S700038716-PTO	S700038992-PTO	S700095392-PTO	S700095449-PTO	S700096305-PTO	S700097273-PTO	S700097333-PTO	S700097670-PTO	S700098309-PTO	S700098401-PTO	S700098974-PTO	S700099041-PTO	S700099101-PTO	S700099629-PTO	S700099785-PTO	S700100269-PTO	S700101677-PTO	S700102281-PTO	S700102627-PTO	S700102944-PTO	S700103255-PTO	S700103319-PTO	S700103460-PTO	S700103529-PTO	S700103599-PTO	S700103635-PTO	S700103686-PTO	S700105025-PTO	S700105079-PTO	S700105138-PTO	S700105195-PTO	S700105252-PTO	S700105298-PTO	S700105386-PTO	S700105431-PTO	S700105506-PTO	S700105660-PTO	S700105699-PTO	S700105753-PTO	S700105820-PTO	S700105918-PTO	S700106032-PTO	S700106107-PTO	S700106374-PTO	S700106426-PTO	S700106534-PTO	S700106593-PTO	S700106629-PTO	S700106677-PTO	S700106737-PTO	S700106851-PTO	S700106890-PTO	S700106960-PTO	S700113001-PTO	S700113049-PTO	S700113085-PTO	S700113132-PTO	S700113517-PTO	S700113592-PTO	S700113630-PTO	S700113688-PTO	S700113832-PTO	S700113946-PTO	S700114031-PTO	S700114080-PTO	S700114139-PTO	S700114203-PTO	S700114260-PTO	S700114317-PTO	S700114365-PTO	S700114401-PTO	S700114531-PTO	S700114572-PTO	S700114629-PTO	S700114693-PTO	S700114741-PTO	S700114791-PTO	S700114848-PTO	S700114896-PTO	S700114953-PTO	S700116231-PTO	S700116318-PTO	S700116372-PTO	S700116582-PTO	S700116633-PTO	S700116792-PTO	S700116852-PTO	S700117014-PTO	S700117674-PTO	S700117731-PTO	S700117842-PTO	S700117968-PTO	S700118452-PTO
HMT-885		0.0	0.0	0.3980099502487563	0.0	0.0	0.08001280204832777	0.014417531718569779	0.0	0.0	0.0	0.022542831379621278	0.0	0.0	0.0	0.0	0.0	0.0	0.013319126265316995	0.0	0.0	0.0	0.0	0.0	0.0	0.015586034912718202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0055983727396570065	0.0	0.0	0.0	0.0	0.0	0.0	0.39421813403416556	0.0	0.0	0.0185563184264242	0.005203725867721287	0.01997802417340925	0.0	0.0	0.0	0.0	0.0	0.0	0.06028636021100228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17018379850238255	0.0	0.0	0.29056430646887904	0.3225311012133313	0.0	0.011756407241946862	0.0	0.013462574044157244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11463507833397019	0.0	0.0	0.05282620179609086	0.013629548861932671	0.0	0.0	0.0	0.0	0.0	0.0	0.18294399099352657	0.0	0.04880429477794046	0.0	0.02126980750824205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10918222513374821	0.0	0.0	0.0	0.0	0.021039343572480537	0.22644357780852936	0.0	0.0	0.0	0.0	0.0	0.023963575365444526	0.0	0.012291052114060964	0.04341219882787063	0.0	0.0	0.007638835841417768	0.05474202819214452	0.0	0.0	0.0	0.07796055196070786	0.08707767328456983	0.0	0.0	0.0	0.0	0.0
HMT-795		0.05374417771408098	0.012285766939001167	0.0	0.0	0.0	0.01600256040966555	0.0	0.13302696819446125	0.0	0.0	0.20288548241659152	3.583617747440272	0.07195970256656273	0.0	0.0	0.7129346719045541	0.0	0.0	0.2817783343769568	0.0	0.0	0.5331088664421999	0.0	0.534812320491235	0.9819201995012468	0.0	2.4917147416226832	0.0	0.0	0.1128668171557562	0.5044951814242287	0.0	0.0	0.0	0.1467351430667645	0.7333528894103842	0.0	0.0	0.05786199913207002	0.3120893561103811	0.0	0.0	0.11133791055854521	0.7701514284227505	0.0	0.0	1.5705521472392638	0.0	0.6118881118881119	0.03667033370003667	0.7863613487669853	2.9238884702336105	0.0	0.0	4.8169556840077075	0.0	0.6450545815415151	0.0	0.0	0.0	0.4438526409232135	0.09170105456212746	0.01356483993488877	0.1981942303457388	0.0	0.0	0.0	0.0	0.21608643457382953	0.0	0.8532423208191127	0.0	0.2042205582028591	0.13206550449022716	0.0	0.01529285823520416	0.0	0.0	0.04702562896778745	1.4369823370921064	0.5385029617662896	0.0	0.0	0.0	0.0	0.0	0.0	0.06923609508423724	0.0	0.008517887563884156	0.0	0.0	0.0	1.84689848426952	0.0	0.5946828358208955	0.0	0.0	1.3463131731565867	0.0	0.0	0.015458339774308239	0.18403881545926046	0.0	0.0	2.197969930550255	0.036603221083455345	0.0	0.0850792300329682	0.0	1.5124116389939177	0.4784688995215311	0.0	0.01374192661811186	0.0	0.4381413582382105	0.0	0.0	0.0	0.0	0.3930560104814936	0.08689607229753214	4.247609461499748	0.0	0.0	0.0	0.28934457164423194	0.15412638363458034	0.0	0.4820051413881748	0.0	1.7622583013788038	2.2685518012620816	1.5132408575031526	0.0	0.10853049706967659	0.022988505747126436	0.0	0.07638835841417768	0.0	0.07101264024996448	0.4818772260632726	0.0	0.6782568020581585	0.008707767328456984	0.0	0.12766375331434743	0.0	0.0	0.0
HMT-305		0.0	0.006142883469500583	0.0939745715865119	0.0	0.0	0.0	0.028835063437139558	0.012093360744951022	0.377822286962855	0.029647198339756892	0.0	0.0	0.0	0.05173305742369374	0.06764755623203111	0.0	0.046963055729492796	0.10655301012253596	0.06261740763932375	0.013412017167381971	0.0429553264604811	0.0	0.042759407069555305	0.0	0.0	0.0	0.0	0.0	0.4008819402685908	0.2382743917732631	0.0	0.18543046357615894	0.0037322484931046705	0.07410544145670124	0.0	0.0	0.0	0.012687135244861711	0.0	0.164257555847569	0.0	0.0	0.0	0.0	0.0	0.0	0.41717791411042954	0.0	0.0	0.055005500550055	0.0	0.0	0.03315649867374005	0.12916002927627332	0.0	0.05856172405715624	0.04961958319550116	0.0	0.10065425264217413	0.02765486725663717	0.0	0.0	0.0	0.11010790574763268	0.15978087194704405	0.0	0.0	0.15420200462606012	0.07202881152460984	0.050864699898270596	0.12324611300720517	0.028506271379703536	0.0	0.02641310089804543	0.0	0.03058571647040832	0.030717247734602982	0.047326076668244205	0.5407947331295556	0.009979044007584073	0.0	0.23286275651288021	0.32486962469009145	0.21335168616655195	0.0	0.13035685188202703	0.06307821698906645	0.01153934918070621	0.0	0.0596252129471891	0.0	0.08078476630121177	0.0	0.3439052350019106	0.0	0.0	0.21130480718436345	0.027259097723865342	0.041425020712510356	0.025879917184265012	0.0	0.030916679548616478	0.0	0.0	0.021108922037714604	0.015263680073265663	0.0	0.0	0.0	0.09006304413089163	0.0	0.12665353222628764	0.0	0.2061288992716779	0.036324010170722856	0.0	0.2382465057179162	0.0	0.08259002312520648	0.0	0.010918222513374824	0.3128258602711157	0.010065425264217413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10734220695577502	0.0	0.0	0.0	0.0368731563421829	0.0	0.0	0.10618312505104957	0.022916507524253303	0.06842753524018065	0.17043033659991477	0.0	0.0	0.007796055196070787	0.0	0.05524861878453039	0.1669449081803005	0.14140521431727793	0.05300353356890459	0.007747733787867048
HMT-306		0.0	0.08600036857300816	0.3758982863460476	0.0	0.0	0.01600256040966555	0.0	0.0	0.49162418062636565	0.0	0.0	0.015513496742165683	0.0	0.1551991722710812	0.0	0.0	0.31308703819661865	0.22642514651038892	0.1252348152786475	0.6840128755364806	0.4725085910652921	0.02805836139169473	0.22805017103762829	0.05942359116569277	0.0	0.0	0.08592119798698908	0.03588516746411483	0.701543395470034	9.066967644845748	0.006467886941336265	0.06622516556291391	0.08770783958795976	0.46580563201355074	0.0	0.6453505426811381	0.06662225183211193	0.10149708195889369	0.24591349631129755	0.7391590013140605	0.0	0.0332667997338656	0.0371126368528484	0.10407451735442576	0.0	0.01688333614722269	1.226993865030675	0.014731879787860933	0.0	0.11001100110011	0.025163563160543533	0.2562170308967597	0.5139257294429709	0.6802428208550394	0.3303055326176713	0.035137034434293744	0.4134965266291763	0.0	0.7800704579768495	0.16592920353982302	0.0	0.0	0.040694519804666304	0.15415106804668577	0.06847751654873316	0.0	0.028192839018889203	0.21588280647648422	0.14405762304921968	1.1698880976602237	0.0	0.08551881413911061	0.1531654186521443	0.0	0.010779056293621494	0.10705000764642911	0.030717247734602982	3.091970342325288	0.11756407241946862	0.0	0.0	0.058215689128220054	0.0	2.0853406744666207	0.03955305052902206	0.4888381945576014	2.1236333052985703	0.23078698361412414	0.0	0.9199318568994889	0.036897645930189654	0.0	0.0	3.0696726531652017	0.06061524473405061	0.0	0.8100017608733933	0.054518195447730684	0.2071251035625518	0.07763975155279502	0.0	0.0	0.0	0.0	1.0976639459611595	0.015263680073265663	0.07320644216691069	0.1994548234824812	0.053174518770605125	0.6754728309816872	0.0	0.9850830284266816	0.016857720836142957	1.0993541294489488	0.8717762440973486	0.0	0.31766200762388824	0.3802763341361389	0.0	0.015003750937734435	0.0	2.2506082725060823	0.11071967790639156	0.0	0.49106533897149096	0.39974752787713025	0.11322178890426468	0.0	0.0	0.0	0.3220266208673251	0.0	0.0	0.14186633039092056	0.2089478859390364	0.10853049706967659	0.0	0.4982438944703095	0.11458253762126652	1.27275215546736	0.0	0.08380473496752566	0.5645933014354068	0.03898027598035393	0.06966213862765587	0.0	0.5008347245409015	0.273972602739726	0.0	0.0
HMT-309		0.0	0.012285766939001167	0.13819789939192925	0.0	0.0	0.0	0.014417531718569779	0.012093360744951022	0.25491624180626365	0.0	0.045085662759242556	0.06205398696866273	0.0	0.0	1.302215457466599	0.0	0.0	0.0	0.3130870381966187	0.0	0.0	0.014029180695847365	0.0	0.039615727443795185	0.0	0.0	0.0	0.0	0.08017638805371816	0.08778530223225482	0.0	0.17218543046357615	0.039188609177599046	0.13762439127673087	0.031443244942878104	0.0	0.0	0.7104795737122558	0.14465499783017502	0.2463863337713535	0.056232427366447985	0.0166333998669328	0.0	0.0	0.0	0.0	0.245398773006135	0.029463759575721865	0.0777000777000777	0.16501650165016502	0.0	0.0	0.03315649867374005	0.29276273302621947	0.11010184420589045	0.0	0.7112140258021833	0.0	0.050327126321087066	0.0	0.0	0.0	0.02712967986977754	0.17617264919621228	0.0	0.02378686964795433	0.0	1.202775636083269	0.0	0.0	0.0	0.0	0.17018379850238255	0.05282620179609086	0.00808429222021612	0.24468573176326655	0.015358623867301491	0.015775358889414736	0.011756407241946862	0.0	0.0	0.6403725804104206	0.0	0.28217481073640743	0.0	0.09776763891152028	0.2523128679562658	0.0	0.0	0.16183986371379896	0.25828352151132755	0.0	0.0	0.0	0.12123048946810122	0.0	0.22891354111639373	0.0	0.041425020712510356	0.0	0.0	0.0	0.0	0.0	0.0	0.007631840036632831	0.09760858955588092	0.3058307293398045	0.0	1.0657460222155508	0.0	0.3658879819870532	0.0	0.04122577985433558	0.018162005085361428	0.0	0.22236340533672178	0.15211053365445557	0.0	0.03000750187546887	0.0	0.017379214459506426	0.28183190739808756	0.0	0.04092211158095758	0.1051967178624027	0.0	0.0	0.022779043280182234	0.2731362467866324	0.0	0.0	0.0	0.20491803278688525	0.049164208456243856	0.0	0.0	0.1306869231397533	1.4208234665037047	0.0	0.0	0.0	0.0	0.14812504872534496	0.3570184604667363	0.0	0.21604635176274184	0.0	0.0	0.007747733787867048
HMT-317		0.017914725904693656	0.0368573008170035	0.0	0.04410726887791108	0.01233197681588359	0.01600256040966555	0.057670126874279116	0.024186721489902044	0.0	0.0	0.022542831379621278	0.0	0.007995522507395858	0.05173305742369374	0.03382377811601556	0.0	0.0	0.013319126265316995	0.03130870381966187	0.0	0.0	0.0	0.028506271379703536	0.009903931860948796	0.49875311720698245	0.8069372515958086	0.0	0.0	0.0	0.012540757461750688	0.15522928659207036	0.0	0.04105473342415138	0.0	0.041924326590504137	0.014667057788207686	1.632245169886742	0.0	0.0	0.0328515111695138	0.0	0.049900199600798396	0.0	0.0416298069417703	0.01997802417340925	0.0	0.049079754601226995	0.014731879787860933	0.019425019425019424	0.0	0.025163563160543533	0.07535795026375285	0.03315649867374005	0.0	0.0	0.0	0.016539861065167055	0.0262829358039293	0.0	0.0	0.0	0.0	0.040694519804666304	0.0	0.0	0.02378686964795433	0.0	0.0	0.12004801920768307	0.0	9.708001516875237	0.11402508551881414	0.017018379850238255	0.0	0.0	0.045878574705612477	0.030717247734602982	0.0	0.0	0.07983235206067259	0.0	0.0	0.0170984012994785	0.0	0.1483239394838327	0.0	0.0	0.0	0.42151162790697677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025879917184265012	0.0	2.3032926263719276	0.016730801405387314	0.12881854987118146	0.0	0.10684576051285964	0.0	0.0	0.0	0.0	0.024658885418379094	0.0	0.0	0.01374192661811186	0.18162005085361427	0.03459010722933241	0.0	0.20281404487260743	0.016518004625041292	0.0	0.043672890053499294	0.008689607229753213	0.03019627579265224	0.0	17.882962760878463	0.0	0.0	0.0	0.0	0.0	0.15027908973808504	0.15501346169535773	0.03993929227574087	0.015762925598991173	0.0	0.43412198827870635	0.0	0.12251899044351873	0.007638835841417768	0.0	0.0	0.0	0.37320574162679426	0.0	0.008707767328456984	0.08287292817679558	0.0	0.0	0.0	0.007747733787867048
HMT-475		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8715119533061486	0.0	0.01691188905800778	0.0	0.15654351909830932	0.0	0.0	0.0938841201716738	0.0	0.0	0.0	0.0	0.0	0.14452607491268216	0.0	0.011961722488038277	0.0	0.0	0.0	0.0	0.0	0.05293245818335803	0.0	0.6160164271047228	0.2331778814123917	0.0	0.13018949804715754	0.0	0.0	0.0	0.0	0.02601862933860644	0.0	0.0	0.0	0.0	0.0	0.0	0.09436336185203824	0.0	0.0	0.0	0.0	0.0	0.0	0.006570733950982325	0.025163563160543533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028506271379703536	0.0	0.0	0.005389528146810747	0.0	0.015358623867301491	0.0	0.0	0.019958088015168147	0.04038772213247173	0.0	0.0	0.013764624913971095	0.0	0.0	0.0	0.0	0.0	0.14480408858603067	0.0	0.0	0.14194464158977999	0.0	0.0	0.0	0.45782708223278745	0.013629548861932671	0.0	0.0	0.0	0.061833359097232955	0.1338464112430985	0.01840264998159735	0.0	0.0	0.0	0.013296988232165415	0.0850792300329682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033036009250082585	0.0	0.010918222513374824	0.0	0.0	0.0	0.0	0.0	0.15096238520568625	0.0	0.0	0.0	0.0	0.0	0.01597571691029635	0.0	0.06145526057030482	0.0	0.022988505747126436	0.016335865392469163	0.0	0.0	0.0142025280499929	0.0	0.8612440191387559	0.007796055196070787	0.0	0.04143646408839779	0.0	0.0	0.0	0.0
HMT-572		0.0	0.05528595122550525	0.08291873963515756	0.14114326040931546	0.06165988407941794	0.04800768122899665	0.0	0.0	0.0	0.0	0.022542831379621278	0.0	0.0	0.0	0.0	0.0	0.37570444583594237	0.0	0.0	0.16094420600858367	0.0	1.4870931537598207	0.0	0.0	0.0	0.012043839576056847	0.0	0.0	0.0	0.0	0.0	0.0	0.0018661242465523352	0.0	0.0	0.0	0.0	0.0	0.014465499783017505	0.0	0.0	0.0166333998669328	0.0	0.005203725867721287	0.0	0.03376667229444538	0.0	0.0	0.0	0.018335166850018333	0.0	0.0	0.016578249336870025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022021581149526535	0.0	0.0	0.0	0.0	0.04801920768307323	0.0	0.20857034508911643	0.0	0.0	0.2377179080824089	0.0	0.0	0.061434495469205964	0.0	0.0	0.7783654325915578	0.0	0.08732353369233009	0.10259040779687098	0.0	0.0	0.0	0.0	0.0	0.4069767441860465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041425020712510356	0.0	0.0	0.5719585716494048	0.0	0.0	0.02814522938361947	0.0	0.0	0.0	0.0	0.0	0.00821962847279303	0.0	0.13486176668914365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.516291357403447	0.056045957685301934	0.0	0.032133676092544985	0.0	2.137554050746512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10605391073795845	0.0	0.0
HMT-613		0.0	0.01842865040850175	0.0	0.0	0.0	0.0	0.0	0.0	0.027312454479242534	0.059294396679513785	0.0	0.0	0.2638522427440633	0.0	0.0	0.0	0.0	0.02663825253063399	0.0	0.0	0.0	0.21043771043771048	0.014253135689851768	0.12875111419233434	0.37406483790523687	0.0	0.0	0.0	0.02004409701342954	0.0	0.0	0.0	0.0	0.0	0.0	0.10266940451745381	0.0	0.0	0.0	0.0	0.0	0.0332667997338656	0.0	0.0	0.0	0.0	0.0	0.0441956393635828	0.0	0.0	0.03145445395067941	0.0	0.016578249336870025	0.017221337236836443	0.0	0.023424689622862496	0.0	0.0	0.0754906894816306	0.0	0.0	0.0	0.0	0.0	0.11412919424788862	0.0	0.0	0.0	0.0	0.0	0.0	0.25655644241733183	0.0	0.0	0.0	0.0	0.0	0.0	0.023512814483893724	0.0	0.0	0.0	0.0	0.0	0.0	0.06517842594101352	0.0	0.0	3.6482558139534884	0.0	0.0	0.023081361800346218	0.017743080198722498	0.0	0.0	0.0	0.07043493572812115	0.0	0.0	0.0	0.0	0.21641675684031533	0.03346160281077463	0.0	0.0	0.007631840036632831	0.0	0.0	0.0	0.0	0.00821962847279303	0.0	0.03371544167228591	0.02748385323622372	0.0	0.0	0.03176620076238883	0.354924578527063	0.0	0.0	0.0	0.0	0.0	0.0	0.013640703860319191	0.0	0.0	0.14011489421325485	0.0	0.0	0.06440532417346502	0.5058334013216936	0.0	0.09457755359394704	0.012291052114060964	0.1302365964836119	0.022988505747126436	0.0	0.03819417920708884	0.01368550704803613	0.0142025280499929	0.0	0.0	0.015592110392141574	0.0	0.0	0.0	0.0	0.0	0.007747733787867048
HMT-286		0.017914725904693656	0.012285766939001167	0.0	0.0	0.0	0.01600256040966555	0.0	0.0	0.732884195193008	0.0	0.36068530207394045	0.43437790878063914	0.06396418005916686	0.0	0.0	0.4073912410883166	0.0	0.013319126265316995	1.221039448966813	2.615343347639485	0.0	0.37878787878787884	0.0	0.12875111419233434	0.12468827930174561	0.0	0.12274456855284155	0.0	0.4610142313088795	0.5267118133935289	0.01293577388267253	0.039735099337748346	0.01679511821897102	0.010586491636671608	0.0	0.05866823115283074	0.0	0.025374270489723422	0.37610299435845507	0.39421813403416556	0.018744142455482664	0.0	0.0185563184264242	0.09366706561898318	0.8390770152831885	0.0	0.09815950920245399	0.05892751915144373	0.16511266511266512	0.0	0.03774534474081529	0.40693293142426534	0.016578249336870025	0.09471735480260042	0.9358656757500688	0.023424689622862496	1.2239497188223618	0.21683422038241673	0.10065425264217413	0.0	0.6879715934309809	0.32095369096744614	0.040694519804666304	0.0	0.0	0.0	0.0	0.0	0.04801920768307323	0.0	0.31285551763367464	0.0	0.1191286589516678	0.0	0.0	0.01529285823520416	0.0	0.0	0.0	0.11974852809100889	0.33656435110393107	0.0	0.26502522014191676	0.7983482450103234	0.0	0.01629460648525338	0.1261564339781329	0.0	0.0436046511627907	0.025553662691652473	0.08117482104641724	0.0	0.0	0.02547446185199338	0.06061524473405061	0.0	0.0	0.0	0.9942004971002486	0.6038647342995169	0.0	0.17004173751739063	0.0	0.055207949944792056	0.007036307345904868	0.5113332824543997	0.02440214738897023	0.7911707998138421	0.03190471126236308	0.0	0.15617294098306758	0.11258091753447791	0.0	0.08245155970867116	0.0	0.0	0.33354510800508264	0.012675877804537964	0.0	0.2700675168792198	0.4148924555082432	0.0	0.6743834927025667	0.0	0.0	0.06311803071744161	0.01258019876714052	0.0	0.0	0.032133676092544985	0.15027908973808504	0.04895161948274455	0.03993929227574087	0.47288776796973514	0.0	0.15194269589754722	0.0	0.0	1.313879764723856	0.0	0.5823036500497089	0.10475591870940709	0.0	1.060263506665627	0.19157088122605362	0.05524861878453039	0.23568692919571835	0.32699955810870523	0.0176678445229682	0.0
HMT-337		0.0	0.11671478592051109	0.0	0.0	0.0	0.0	0.0720876585928489	0.33861410085862864	0.10469774217042971	0.29647198339756897	1.5103697024346259	0.24821594787465093	0.0959462700887503	0.0	0.01691188905800778	0.5165138949512585	1.1114589855979962	0.0	0.9079524107701943	0.026824034334763942	0.0	0.617283950617284	0.0	0.1980786372189759	0.9039900249376558	0.0	0.46642936050079786	0.17942583732057416	0.060132291040288624	0.06270378730875345	0.9378436064937583	0.07947019867549669	0.3974844645156474	0.0	0.37731893931453725	0.1760046934584922	0.06662225183211193	0.17761989342806395	1.5478084767828728	0.0164257555847569	0.5623242736644799	0.0166333998669328	0.0	0.6816880886714887	4.435121366496853	0.05065000844166807	0.0	0.0441956393635828	0.3787878787878788	0.09167583425009168	0.2830900855561147	0.5124340617935194	0.0663129973474801	0.0861066861841822	1.0184420589044867	0.0	0.5788951372808468	1.5506932124318287	0.0	0.02765486725663717	0.42166000887705285	0.2751031636863824	0.3933803581117743	0.022021581149526535	0.0	0.4043767840152236	0.028192839018889203	0.015420200462606013	0.19207683073229292	0.0	0.0	0.028506271379703536	0.017018379850238255	0.0	0.9808941227195559	0.0	0.1535862386730149	0.0	0.04702562896778745	3.7521205468516117	2.571351642434033	0.0	0.07694280584765324	0.10323468685478321	0.632848808464353	1.2709793058497636	0.021026072329688814	1.1308562197092082	0.014534883720930232	0.0	6.036454874179027	0.0	0.017743080198722498	0.6241243153738377	2.2882254887104105	0.4197761194029851	0.0	0.0	0.1864125932062966	0.914423740510697	0.7018716577540107	0.09275003864584944	0.317885226702359	0.8833271991166729	0.07739938080495355	0.38159200183164155	0.07320644216691069	0.07313343527690978	0.06380942252472616	0.21014710297208045	1.339799441065264	0.0	0.0	0.01374192661811186	0.0	0.09224028594488642	0.11118170266836089	0.0	0.06607201850016517	3.8859714928732183	0.10918222513374821	0.02606882168925964	0.010065425264217413	0.29143190207888087	0.06820351930159596	0.25247212286976645	0.1258019876714052	0.12610340479192936	0.5315110098709187	0.6748071979434447	0.0	0.8974463571836501	2.196661075165748	0.9615384615384616	0.012291052114060964	0.04341219882787063	0.2988505747126437	0.3267173078493833	0.7486059124589413	0.0	0.04260758414997869	0.7332914309658495	0.0	1.2161846105870429	1.062347614071752	0.013812154696132598	0.05892173229892959	0.1767565178965974	0.0	0.2246842798481444
HMT-325		0.0	0.0	0.0	0.0	0.0	0.01600256040966555	0.0	0.012093360744951022	0.0	0.0	0.0	4.405833074775053	0.0	0.01724435247456458	0.0	0.11639749745380473	0.015654351909830933	0.0	0.0	0.0	0.0	0.0	0.0	0.22779043280182226	0.15586034912718202	0.0	0.6505462133300601	0.03588516746411483	0.060132291040288624	0.6270378730875344	0.006467886941336265	0.0	0.0	0.0	0.010481081647626034	0.0	0.033311125916055964	0.608982491753362	0.7811369882829451	0.0164257555847569	0.018744142455482664	0.0	0.0	0.15611177603163864	0.7691539306762561	0.01688333614722269	0.024539877300613498	0.0	0.11655011655011654	0.0	0.1383995973829894	0.5124340617935194	0.0	0.0	0.7707129094412332	0.0	0.0	0.045995137656876274	0.0	0.0	0.13315579227696406	0.0	0.0	0.0	0.0	0.5470980019029497	0.0	0.0	0.14405762304921968	0.0	0.0	0.028506271379703536	0.0	0.0	0.021558112587242988	0.01529285823520416	0.061434495469205964	0.0	0.03526922172584058	0.9180720486977347	0.013462574044157244	0.2619706010769903	0.0170984012994785	0.0	0.009888262632255515	0.09776763891152028	0.35744322960470987	0.0	0.0	0.0	0.11069293779056896	0.0	0.0	0.0	0.015153811183512653	0.0	0.0	0.0	0.041425020712510356	0.00862663906142167	0.0	0.015458339774308239	0.0	1.3249907986750091	0.02814522938361947	5.647561627108295	0.012201073694485115	0.03324247058041353	0.03190471126236308	6.304413089162414	0.01643925694558606	0.0	0.0	0.05496770647244744	0.0	0.33437103655021333	0.0	0.0	0.016518004625041292	0.0	0.0	0.0	0.8354302969300453	0.0	0.04092211158095758	0.08415737428992215	0.0	0.028022978842650967	0.05315110098709188	0.0	0.021468441391155006	0.00815860324712409	0.4712836488537423	0.0	0.012291052114060964	0.021706099413935316	0.06896551724137931	0.008167932696234581	0.0	0.0	0.0	0.0	0.0	0.3196382630389023	2.3162661093695576	0.0	0.0	0.02651347768448961	0.0	0.0
HMT-329		0.3403797921891795	0.024571533878002334	0.022111663902708682	0.0	0.02466395363176718	0.04800768122899665	0.17301038062283736	0.012093360744951022	0.13201019664967226	0.04447079750963534	2.502254283137962	3.3043748060812903	0.0	0.0	0.0	0.6110868616324749	1.894176581089543	0.013319126265316995	0.1878522229179712	0.013412017167381971	0.0	1.739618406285073	0.0	0.41596513815984937	1.979426433915212	0.0	7.38922302688106	0.5023923444976076	0.04008819402685908	0.1254075746175069	0.05174309553069012	0.013245033112582781	1.151398660122791	0.0	0.020962163295252068	0.04400117336462305	0.0	0.0	0.28930999566035004	0.0	0.056232427366447985	0.0	0.055668955279272604	1.6235624707290417	6.962341424433123	0.01688333614722269	0.34355828220858897	0.16205067766647027	0.4564879564879565	0.0	0.6542526421741318	0.01507159005275057	0.016578249336870025	0.025832005855254657	4.569226534544454	0.0	0.2646377770426729	1.5835468821867402	0.0	0.05530973451327434	0.0	0.2751031636863824	0.0	0.11010790574763268	0.0	0.04757373929590866	0.0	0.0	0.0	0.038148524923702944	0.018960940462646948	0.0	0.05105513955071477	0.0	0.06467433776172896	0.03058571647040832	0.1535862386730149	0.0	0.08229485069362803	3.941722382995709	1.7366720516962844	0.34929413476932036	0.07694280584765324	0.3372333103922918	0.17798872738059926	0.04888381945576014	0.0	0.1500115393491807	0.0436046511627907	0.0	1.8301232381374068	0.0	0.017743080198722498	0.15284677111196027	0.06061524473405061	0.0	0.0	0.013629548861932671	0.35211267605633806	1.4147688060731538	0.1893939393939394	0.0	0.03346160281077463	1.8402649981597348	0.03518153672952434	2.1598107303670915	0.07320644216691069	0.006648494116082707	0.0	0.48033623536475534	4.2331086634884105	0.028145229383619477	0.0	0.10993541294489488	0.018162005085361428	1.5450247895768476	0.03176620076238883	0.02535175560907593	0.09910802775024777	0.25506376594148533	0.0	0.0	0.4126824358329139	0.019428793471925394	0.013640703860319191	0.1051967178624027	0.05032079506856208	0.12610340479192936	0.0	0.46593830334190234	0.021468441391155006	0.4895161948274455	0.39939292275740873	7.39281210592686	0.0	1.107011070110701	0.11494252873563218	0.0	0.03819417920708884	0.0	0.5823036500497089	1.152315105803478	0.0	1.7229281983316438	1.8895855102751653	0.05524861878453039	0.5401158794068546	0.02651347768448961	0.0176678445229682	0.0
