HOT-ID	Notes	S700014982-AKE	S700016069-AKE	S700016160-AKE	S700016325-AKE	S700016366-AKE	S700016582-AKE	S700016637-AKE	S700016939-AKE	S700021866-AKE	S700021904-AKE	S700023003-AKE	S700023086-AKE	S700023220-AKE	S700023253-AKE	S700023410-AKE	S700023467-AKE	S700023521-AKE	S700023568-AKE	S700023778-AKE	S700023835-AKE	S700023892-AKE	S700023958-AKE	S700024015-AKE	S700024056-AKE	S700024119-AKE	S700024177-AKE	S700024223-AKE	S700024282-AKE	S700024330-AKE	S700024369-AKE	S700024423-AKE	S700024482-AKE	S700024531-AKE	S700024578-AKE	S700024627-AKE	S700024663-AKE	S700024723-AKE	S700024780-AKE	S700024817-AKE	S700024894-AKE	S700024938-AKE	S700024988-AKE	S700033008-AKE	S700033171-AKE	S700033465-AKE	S700033767-AKE	S700037064-AKE	S700037212-AKE	S700037460-AKE	S700037572-AKE	S700037724-AKE	S700038043-AKE	S700038239-AKE	S700038376-AKE	S700038462-AKE	S700038510-AKE	S700038558-AKE	S700038606-AKE	S700038714-AKE	S700038773-AKE	S700038990-AKE	S700095390-AKE	S700095447-AKE	S700097271-AKE	S700097331-AKE	S700097668-AKE	S700098307-AKE	S700098399-AKE	S700098972-AKE	S700099039-AKE	S700099099-AKE	S700099627-AKE	S700099783-AKE	S700100267-AKE	S700101675-AKE	S700102279-AKE	S700102625-AKE	S700102942-AKE	S700103317-AKE	S700103458-AKE	S700103597-AKE	S700103633-AKE	S700103684-AKE	S700105077-AKE	S700105136-AKE	S700105193-AKE	S700105250-AKE	S700105384-AKE	S700105429-AKE	S700105504-AKE	S700105602-AKE	S700105658-AKE	S700105697-AKE	S700105818-AKE	S700105868-AKE	S700105916-AKE	S700105948-AKE	S700106372-AKE	S700106424-AKE	S700106532-AKE	S700106591-AKE	S700106627-AKE	S700106675-AKE	S700106849-AKE	S700106888-AKE	S700106958-AKE	S700113083-AKE	S700113130-AKE	S700113515-AKE	S700113590-AKE	S700113628-AKE	S700113686-AKE	S700113830-AKE	S700113944-AKE	S700114029-AKE	S700114137-AKE	S700114201-AKE	S700114258-AKE	S700114399-AKE	S700114470-AKE	S700114529-AKE	S700114570-AKE	S700114627-AKE	S700114691-AKE	S700114739-AKE	S700114789-AKE	S700114846-AKE	S700114894-AKE	S700114951-AKE	S700114999-AKE	S700116229-AKE	S700116316-AKE	S700116370-AKE	S700116580-AKE	S700116631-AKE	S700116790-AKE	S700116850-AKE	S700117012-AKE	S700117672-AKE	S700117729-AKE	S700117840-AKE	S700117966-AKE	S700118450-AKE
HMT-299		1.9411396368190361	0.9692089763662121	0.0	0.0	0.01518372304889159	0.30112594920136165	0.02285017899306878	0.01300221037576388	0.08795074758135446	0.0	0.0	0.018885741265344667	0.01881467544684854	0.0	0.0	0.0	0.2704530087897228	1.9309537741369218	1.2982614585685255	0.0	0.0	0.0	0.16463163671285502	0.0	0.49019607843137253	0.013220518244315175	0.011868027533823879	0.0	0.0	0.4867256637168141	4.897367246764837	0.13197835554968984	0.3609239653512993	0.13049506565532992	0.0	1.049103890426927	0.0	0.014261266400456359	0.3671611102951975	0.2836642749874854	0.0	0.9545381006309658	0.0	1.3669372063220848	0.22235698403072568	0.1327502733093862	0.0	0.04817729243616509	1.3070220399794978	0.06508827597429012	0.046963055729492796	0.044084421667493254	0.05164622336991607	0.0	0.09570032127965	0.0	0.05713741548423959	0.49668874172185434	0.0	0.0	0.0	0.9550561797752809	0.14378145219266716	0.012033694344163657	0.26428135799959346	0.0	0.0	0.0	0.0	0.0595710881652105	0.0	0.010688328345446772	2.5037707390648576	0.0197199763360284	0.0	0.1477832512315271	2.7035901926444836	0.0	0.24694745506928248	1.502465879114577	0.0	0.017232465965879715	0.032701111837802485	0.26741542987030353	0.01422070534698521	0.2542764678687009	0.0	0.21710086840347362	0.0	0.0	0.4144086707044948	1.712980586220023	0.10724499523355577	0.0	0.0	0.0	0.04120879120879121	2.4076829433247666	0.0	0.15128593040847205	0.3248259860788863	0.27407272062854016	4.326097141964704	0.03273322422258593	0.02077274615704196	0.0	0.0	0.38880248833592523	0.0	0.03175107159866645	0.0	0.5343377715487035	0.15187077177964933	0.08001600320064013	0.1912045889101338	0.013583265417006248	2.695450664715209	0.0	0.012846865364850977	0.0678886625933469	0.007322788517867604	0.13722649996188152	1.156195462478185	0.026155187445510025	0.09107468123861566	1.7436340094950364	0.2680965147453084	1.212964804136011	0.04932182490752158	0.21907986456881104	0.007841907151819321	0.14271697440014272	0.0	0.7855459544383347	0.0	0.0	0.030904736150815112	0.27253668763102723	1.2523779327837667	0.41486125195906703	0.0	0.05671077504725897	0.0
HMT-693		0.03130870381966187	0.0	0.0	0.0	0.007591861524445795	0.0	0.015233452662045854	0.0	0.00799552250739586	0.0	0.0	0.018885741265344667	0.0	0.024912805181863475	0.0	0.0	0.2028397565922921	0.0	0.022578460149017838	0.0	0.06441638752898737	0.0	0.013719303059404586	0.0	0.0	0.0	0.011868027533823879	0.0	0.0	0.0	0.0	0.0	0.27670837343599614	0.0	0.0	0.0	0.015067048365225249	0.0	0.0	0.0	0.011701380762930026	0.0	0.0	0.0	0.0	0.0	0.02446183953033268	0.0	0.0	0.0	0.0	0.011021105416873313	0.012911555842479017	0.0	0.0	0.0	0.0	0.0	0.4184990778833877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0198570293884035	0.0	0.0	0.0	0.0	0.0	0.0	0.010945709281961471	0.0	0.0	0.011469205184080742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008350033400133601	0.0	0.0	2.5980235894166404	0.012688745083111281	1.0009532888465205	0.0	0.0	0.0	0.04120879120879121	0.0	0.0	0.0	0.0	0.0	0.0	0.016366612111292964	0.0	0.0	0.012643823492224046	0.0	0.0	0.0	0.0	0.0	0.0	0.060012002400480095	0.056236643797098175	4.210812279271937	0.0	0.0	0.0	0.0	0.0	0.3888084165586643	0.0	0.0	0.0	0.0	0.031540766440624514	0.03976933784052495	0.016440608302507192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30120481927710846	0.009219138932423711	0.09555310547592798	0.0	0.0
HMT-311		0.05218117303276979	0.007455453664355477	0.0	0.0	0.0	0.0	0.007616726331022927	0.01300221037576388	0.023986567522187578	0.01217878455730118	0.0	0.0	0.0	0.0	0.0	0.0	0.028977108084613158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04812319538017325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005538631957906397	0.0	0.026952361700694025	0.0	0.0	0.0	0.0	0.008136034496786265	0.015654351909830933	0.0	0.0	0.0	0.0	0.0	0.0	0.023651844843897825	0.19860973187686196	0.0	0.0	0.0	0.0	0.036101083032490974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010945709281961471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023730422401518746	0.0	0.0	0.0	0.23832221163012393	0.0	0.0	0.0	0.0	0.004508769556787952	0.0	0.0	0.0	0.0	0.0	0.016366612111292964	0.0	0.0	0.0	0.0	0.0	0.0	0.08001600320064013	0.0	0.0	0.0	0.011247328759419636	6.234718826405868	0.0	0.0	0.0	0.0	0.0	0.04574216665396051	0.0	0.1482127288578901	0.0	0.008631851532153645	0.6465857120328025	0.0	0.008220304151253596	0.0	0.0	0.0	0.0	0.0	0.0	0.10915044569765327	0.0	0.09433962264150944	0.14267596702599875	0.009219138932423711	0.1690554943035649	0.01890359168241966	0.0
HMT-288		0.010436234606553957	0.04473272198613286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4865891288867791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4539762053850971	0.0	0.0	0.0	0.020507211702782142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039714058776807	0.0	0.0	0.0	0.0	0.0	0.016420361247947456	0.05472854640980736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05932605600379687	0.0	0.1593879502709595	0.0	0.03574833174451859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008183306055646482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008759635599159073	0.0	0.040008001600320066	0.0	0.05433306166802499	0.0	0.0	0.0	0.0	0.0	0.015247388884653504	0.0	0.0	0.0	0.0	0.23655574830468384	0.0	0.0	0.0	0.0	0.0	0.020703933747412008	0.0	0.0	0.17282153902128433	0.0	0.0	0.0	0.0	0.014700477765527381	0.0	0.0
HMT-714		0.0	0.0	0.013157894736842105	0.0	0.0	0.0	0.015233452662045854	0.0	0.16790597265531304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03864983251739243	0.0	0.0	0.0	0.07541478129713425	0.0	0.0	0.0	0.17821782178217824	0.0	0.0	0.0	0.0	0.00815594160345812	0.013264358668258388	0.10199621156928457	0.0	0.0	0.0	0.10011680293675956	0.0	0.0	0.0	0.0	0.0	0.007808839606434483	0.0	0.0	0.06406970784213224	0.008136034496786265	0.046963055729492796	0.0	0.025823111684958034	0.03810975609756098	0.19823637979356068	0.0	0.0	0.023651844843897825	0.03546602354943964	0.0	0.0	0.0	0.0	0.0	0.0	0.026355090925063693	0.0	0.0	0.019994001799460166	0.238284352660842	0.0	0.0	0.0	0.0197199763360284	0.0	0.0	0.4706654991243432	0.0	0.4664563040197558	0.011469205184080742	0.0	0.0	0.0	0.013370771493515177	0.01422070534698521	0.03467406380027739	0.0	0.30060120240480964	0.03559563360227812	0.0	0.0	0.0	0.19065776930409914	0.04795013186286262	0.0	0.01038961038961039	0.0	0.0	0.0	0.02521432173474534	0.2165506573859242	0.04567878677142336	0.023426518819303452	0.04091653027823241	0.0	0.0	0.012643823492224046	0.03888024883359252	0.0	0.0	0.040008001600320066	0.0	0.0	0.060012002400480095	0.6298504105274996	0.013583265417006248	0.0	0.0	0.0	0.0	0.0	0.030494777769307008	0.0	0.008718395815170008	0.0	0.008631851532153645	0.678126478473427	0.19884668920262474	0.0	0.009958175662218682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7442348008385744	0.0	0.0	0.0073502388827636905	0.0	0.0
HMT-303		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038636144112817544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9624639076034648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015467904098994586	0.0	0.0	0.0	0.0	0.0	0.0	0.15552099533437008	0.0	0.0	0.0	0.0	0.0	0.0	0.056236643797098175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07846556233653007	0.0	0.0	0.0	0.019884668920262475	0.0	0.019916351324437365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-781		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04424778761061946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03235722375020223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015654351909830933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007093204709887927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043782837127845885	0.0	0.013719303059404582	0.011469205184080742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1593879502709595	0.0	0.13107721639656816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9883183917413745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09042334566378957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01585288522511097	0.009219138932423711	0.0	0.0	0.0
HMT-317		0.3757044458359425	0.007455453664355477	0.0	0.0	0.01518372304889159	0.03927729772191674	0.015233452662045854	0.01300221037576388	0.0	0.0	0.0	0.037771482530689335	0.0	0.06228201295465868	0.0	0.0	0.057954216169226316	0.0	0.011289230074508919	0.0	0.012883277505797475	0.08920606601248883	0.013719303059404586	0.0	0.007541478129713424	0.0	0.7239496795632566	0.10102143899427543	0.0	0.014749262536873153	0.0	0.0	0.3609239653512993	0.0	0.0	0.0	0.0	0.0	0.0146864444118079	0.0	0.0	0.30739362562692124	0.0	0.0	0.0	0.0	0.14677103718199608	0.0	0.0	0.008136034496786265	0.0	0.03857386895905659	0.0	0.0	0.0	0.0	0.0	0.0946073793755913	0.9150234075755427	0.0	0.0	0.0	0.0	0.012033694344163657	0.0	0.0	0.022527596305474205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08756567425569177	0.0	0.30182466730690083	0.13763046220896888	0.0	1.3268998793727382	0.0	0.006685385746757588	0.0	0.0	0.0	0.0	0.0	0.0	2.6299011794708322	0.0	0.3932316491897045	0.0	0.0	0.01038961038961039	0.0	0.13526308670363857	0.0	0.01260716086737267	0.030935808197989172	0.018271514708569345	0.007808839606434484	0.630114566284779	0.0	0.035979851283281364	0.0	0.025920165889061684	0.0	0.0	0.0	0.0	0.04141930139444982	0.5601120224044809	0.06748397255651781	0.05433306166802499	0.012196609342602756	0.0	0.012846865364850977	0.0	0.0	3.476404665700999	0.0	0.008718395815170008	0.0	0.0	0.06308153288124903	0.0	0.2959309494451295	0.0	0.0	0.0	0.0	0.047132757266300083	0.0	0.7640531198835728	0.20088078498029824	0.010482180293501047	0.2694990488268865	0.0	0.09555310547592798	0.0	0.0
HMT-942		0.0	0.0	2.2631578947368425	0.0	0.0	0.3665881120712229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07727228822563509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11155734047300313	0.0	0.0	0.0	0.1061148693460671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023651844843897825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4642937598558234	0.0	0.0	0.8141382049245435	0.0	0.0	0.0	0.0	0.0	0.0	0.7552539404553414	0.07739938080495357	0.8780353958018933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11948239325488075	0.0	0.0	0.0	0.0	0.06247071685147587	0.0	0.5484004985459078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3658982802780827	0.06740815638692282	0.0	0.0	0.0	0.0	0.0	0.0	0.039032006245121	0.0	0.0	0.17896202028236227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-613		0.020872469213107914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18046198267564964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030165912518853703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.056236643797098175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026155187445510025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-326		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00799552250739586	0.0	0.0	0.018885741265344667	0.0	0.2989536621823617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023736055067647758	0.0	0.0	0.14749262536873153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04853583562530335	0.0	0.0	0.0	0.0	0.02446183953033268	0.0	0.0	0.0	0.0	0.36920703146525596	0.0	0.0	0.0	0.0	0.0	0.04730368968779565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1719986240110079	0.3532655523005342	0.016350555918901243	0.0	0.0	0.0	0.0	0.06680026720106881	0.0	0.0	0.01593879502709595	0.36797360741022717	0.0	0.0	0.0	0.0	0.09615384615384616	0.022543847783939763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0907205806117159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.93398533007335	0.0	0.0	0.0	0.0	0.0	0.39643211100099107	0.0	0.0	0.0	0.0	0.0	0.0	0.16440608302507193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007726184037703778	0.0	0.0	0.018438277864847422	0.029400955531054762	0.0	0.0
HMT-337		0.1252348152786475	0.0	0.0	0.0	0.0	0.013092432573972246	0.007616726331022927	0.0	0.0	0.0	0.0	0.018885741265344667	0.0	0.236671649227703	0.0	0.0	0.23181686467690527	0.014628437682855468	0.0	0.023986567522187575	0.0	0.0	0.0	0.0	0.38461538461538464	0.0	0.11868027533823877	0.4826579863059826	0.07920792079207921	0.1327433628318584	0.0	0.019796753332453475	0.21655437921077958	0.01631188320691624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04853583562530335	0.0	0.0	0.03369045212586753	0.0	0.07338551859099804	0.0	0.0256278831368529	0.1464486209421528	0.0	0.4188020058411858	0.025823111684958034	0.03810975609756098	0.334951124478775	0.0	0.009522902580706597	0.023651844843897825	0.18442332245708612	0.0	0.0	0.0	0.0	0.024067388688327314	0.0	0.0	0.0	0.0	0.0	0.0198570293884035	0.0	0.0	0.0	0.0	0.0	0.1477832512315271	0.021891418563922942	0.0	0.0	0.0	0.042999656002751976	0.38773048423229367	0.016350555918901243	0.04011231448054552	0.0	0.01155802126675913	0.0	0.25050100200400804	0.03559563360227812	0.03124023742580444	0.14344915524386356	0.0	1.3584366062917064	0.0	0.0	0.01038961038961039	0.21978021978021978	0.08341223680057712	0.0	0.0	0.030935808197989172	0.09135757354284672	0.0	0.15548281505728315	0.0	0.0	0.0	0.2980819077242094	0.047021943573667714	0.07937767899666613	0.0	0.008759635599159073	0.013806433798149937	0.16003200640128026	0.04498931503767854	0.027166530834012496	0.012196609342602756	0.0	0.0	0.0	0.0	0.5946481665014867	0.0	0.0	0.0	0.01726370306430729	0.09462229932187353	0.0	0.07398273736128237	0.04979087831109342	0.0	0.0	0.0	0.0	0.0	0.03638348189921776	0.8267016920343043	0.0	0.01585288522511097	0.11062966718908454	0.0735023888276369	0.0	0.008702462796971542
HMT-325		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04406672961913756	0.0	0.024912805181863475	0.0	0.0	0.0	0.0	0.0	0.023986567522187575	0.0	0.0	0.0	0.0	0.015082956259426848	0.0	0.07120816520294326	0.0	0.0	0.014749262536873153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04853583562530335	0.0	0.0	0.006738090425173506	0.0	0.07338551859099804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039714058776807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008599931200550396	0.0	0.016350555918901243	0.0	0.0	0.0	0.0	0.04175016700066801	0.011865211200759373	0.0	0.23908192540643924	0.0	0.011916110581506196	0.0	0.0	0.0	0.3983516483516483	0.006763154335181929	0.0	0.0	0.015467904098994586	0.0	0.1405591129158207	0.0	0.0	0.0	0.0	0.012960082944530842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013583265417006248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008718395815170008	0.052042674993494666	0.0	0.11039268254218579	0.019884668920262475	0.02466091245376079	0.0	0.0	0.0	0.020703933747412008	0.0	0.0	0.0	0.0	0.0	0.01585288522511097	0.009219138932423711	0.014700477765527381	0.0	0.0
HMT-329		0.0730536422458777	0.20875270260195333	1.9605263157894737	0.0	0.0	0.02618486514794449	0.0	0.0	0.0	0.01217878455730118	0.0	0.10701920050361978	0.01881467544684854	0.49825610363726947	0.0	0.0	1.4391963682024536	0.029256875365710935	0.1241815308195981	0.0959462700887503	0.0	1.141837644959857	0.31554397036630544	0.048344210780759005	0.19607843137254902	0.9783183500793231	0.296700688345597	0.07857223032888089	0.0	1.327433628318584	0.1004016064257028	0.428929655536492	3.4889316650625597	0.027186472011527067	15.214219392492373	1.6902229345767155	0.015067048365225249	0.0	0.146864444118079	0.0	0.02340276152586005	0.4530011325028313	0.0	0.0	1.9944747658513575	0.0	0.07338551859099804	0.03211819495744339	0.06406970784213224	0.10576844845822146	2.770820288040075	2.209731636083099	0.0	0.01905487804878049	0.08202884681112857	2.4893863373214975	0.0	0.5439924314096499	0.5745495815009222	0.0	0.10679482045120811	0.0	0.0	0.024067388688327314	0.0	0.0	0.022527596305474205	0.0	0.0	0.0	0.5275498241500586	0.04275331338178709	0.0	0.0	0.11410314924691922	0.16420361247947454	0.13134851138353765	0.044228217602830605	0.15091233365345041	0.057346025920403706	0.6535947712418301	0.8702395312769257	0.016350555918901243	0.0	0.0	0.02311604253351826	0.0	0.10855043420173681	0.04746084480303749	0.14058106841611998	1.0519604717883329	0.0	1.7874165872259293	0.0	0.07084661707403472	0.0	1.5247252747252746	2.1551918481446415	0.0	0.02521432173474534	0.5568445475638051	0.0	0.15617679212868968	0.09001636661211129	0.008309098462816784	0.0	0.0	1.8403317781233794	0.1724137931034483	2.4289569772979833	0.040008001600320066	1.646811492641906	0.24851580836669887	0.5001000200040008	0.0	0.5297473512632437	3.5370167093547997	0.07864284911807662	0.0	0.016972165648336725	0.0	0.0762369444232675	0.7198952879581152	0.008718395815170008	0.013010668748373666	0.3021148036253776	0.031540766440624514	0.1391926824418373	0.04932182490752158	0.09958175662218684	0.0	0.00891981090000892	0.9730848861283644	0.015710919088766696	0.0	0.0	0.1081665765278529	0.010482180293501047	0.2694990488268865	0.7375311145938969	0.014700477765527381	0.0	0.0
HMT-700		0.010436234606553957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09442870632672334	0.0	0.012456402590931738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6171374317588417	0.0	0.0	0.014749262536873153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011701380762930026	0.0	0.0	0.0	0.006738090425173506	0.0	0.0	0.0	0.0	0.0	0.015654351909830933	0.011021105416873313	0.0	0.0	0.0	0.0	0.0	0.0	0.09221166122854306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05169739789763915	0.016350555918901243	0.0	0.0	0.0	0.0	0.0	1.3882297104888468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04057892601109157	0.0	0.0	0.0	0.1004933308971314	0.0	0.0	0.0	0.0	0.0	0.012960082944530842	0.0	0.0	0.0	0.0	0.0	0.020004000800160033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015247388884653504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20920502092050208	0.0	0.0	0.01585288522511097	0.0	0.04410143329658214	0.0	0.0
HMT-323		0.0	0.0	0.0	0.0	0.0	0.0	0.007616726331022927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13054830287206268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006738090425173506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06568144499178982	0.0	0.0	0.0	0.0	0.0	0.008616232982939858	0.0	0.0	0.0	0.0	0.0	0.008350033400133601	0.0	0.0	0.0	0.0	1.1201143946615824	0.0	0.0	0.0	0.0	0.004508769556787952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031347962382445145	0.015875535799333224	0.0	0.0	0.0	0.040008001600320066	0.04498931503767854	0.0	0.0	0.0	0.0	0.0	0.0	0.007623694442326752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22739676187011099	0.0	0.0	0.0	0.0	0.014700477765527381	0.0	0.0
