HOT-ID	Notes	S700015295-LAF	S700015908-LAF	S700016092-LAF	S700016174-LAF	S700016339-LAF	S700016658-LAF	S700016758-LAF	S700023273-LAF	S700023537-LAF	S700023584-LAF	S700023627-LAF	S700023794-LAF	S700023851-LAF	S700024260-LAF	S700024312-LAF	S700024515-LAF	S700024609-LAF	S700024705-LAF	S700024758-LAF	S700024872-LAF	S700024924-LAF	S700024972-LAF	S700032276-LAF	S700032370-LAF	S700032462-LAF	S700032976-LAF	S700033185-LAF	S700033250-LAF	S700033609-LAF	S700033781-LAF	S700034075-LAF	S700034132-LAF	S700034220-LAF	S700035208-LAF	S700035629-LAF	S700037022-LAF	S700037048-LAF	S700037278-LAF	S700037383-LAF	S700037431-LAF	S700037474-LAF	S700037840-LAF	S700037922-LAF	S700038027-LAF	S700038098-LAF	S700038152-LAF	S700038360-LAF	S700038572-LAF	S700038620-LAF	S700038728-LAF	S700038972-LAF	S700095404-LAF	S700095461-LAF	S700095518-LAF	S700095575-LAF	S700095701-LAF	S700095768-LAF	S700095882-LAF	S700097228-LAF	S700097742-LAF	S700099053-LAF	S700099339-LAF	S700099940-LAF	S700100591-LAF	S700100651-LAF	S700101127-LAF	S700101185-LAF	S700101566-LAF	S700101948-LAF	S700102293-LAF	S700102464-LAF	S700102639-LAF	S700102899-LAF	S700103581-LAF	S700103647-LAF	S700105802-LAF	S700105898-LAF	S700106689-LAF	S700106924-LAF	S700107429-LAF	S700107540-LAF	S700107597-LAF	S700107810-LAF	S700108149-LAF	S700108272-LAF	S700108947-LAF	S700109224-LAF	S700109557-LAF	S700109675-LAF	S700109975-LAF	S700110800-LAF	S700111210-LAF	S700111799-LAF	S700112806-LAF	S700113099-LAF	S700113150-LAF	S700113529-LAF	S700113568-LAF	S700113642-LAF	S700113670-LAF	S700113795-LAF	S700113846-LAF	S700114043-LAF	S700114185-LAF	S700114240-LAF	S700114293-LAF	S700114413-LAF	S700114641-LAF	S700114675-LAF	S700114723-LAF	S700114773-LAF	S700114878-LAF	S700114927-LAF	S700114983-LAF	S700116102-LAF	S700116384-LAF	S700116953-LAF	S700117631-LAF	S700117854-LAF	S700118464-LAF	S700119216-LAF	S700119616-LAF	S700119790-LAF	S700120091-LAF	S700122398-LAF	S700163705-LAF	S700163760-LAF	S700163914-LAF	S700164185-LAF	S700164275-LAF	S700164345-LAF	S700164493-LAF	S700164761-LAF	S700164818-LAF	S700164858-LAF	S700165040-LAF	S700165138-LAF	S700165402-LAF	S700171060-LAF	S700171519-LAF	S700171567-LAF	S700171828-LAF	S700172056-LAF	S700173066-LAF	S700173476-LAF
HMT-049		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02244165170556553	0.0	0.0	0.4816112084063047	26.595744680851062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.375389122871269	0.0	0.0	0.0	0.0	0.0	0.0	0.01774937877174299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0342374388617164	0.0	0.0	0.0	0.0	0.0	0.038774718883288095	0.0	0.9043927648578811	0.03479471120389701	0.0	0.0	0.0	0.0	0.2145922746781116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02463661000246366	0.0	0.0	0.0	0.0	2.9810954920019386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6433823529411764	0.0	0.0	0.22045855379188706	0.0	0.0	0.6654567453115547	0.0	0.1541623843782117	1.8707907208780246	0.0	0.0	0.07291286912139992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5522875816993464	0.4459308807134894	0.0	0.0	0.0	0.0	0.049333991119881605	0.0	0.0	0.0	0.035174111853675694	0.0	1.5625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12307692307692308	20.35472972972973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-666		0.0	0.8429926238145415	0.0	0.0	0.0	0.05327335148573459	0.09617234083477592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4448336252189142	0.0	0.14146772767462423	0.0	0.0	3.0010718113612005	0.0	0.0	1.2232415902140672	0.0	0.16480498077275224	0.0	2.2566612289287655	0.0	0.6514657980456027	0.0	0.07449714427613609	0.01774937877174299	0.0	0.0	0.0	0.18860807242549982	0.047214353163361665	0.0	0.12531328320802004	0.0	0.0	0.0	0.0	0.04945598417408506	0.0	0.0	0.0	0.0	0.6958942240779402	0.1457725947521866	0.659077291791492	0.0	0.4230118443316413	0.0	2.1033653846153846	0.5287896592244419	1.5395381385584324	0.33195020746887965	0.7275464124435524	0.1438331535418914	0.0	0.45781556572923476	0.02463661000246366	0.0	0.0	2.1999228097259746	0.0	0.3635482307319438	1.5913978494623653	0.017599436818021823	0.0	1.236917221693625	0.0	0.11516314779270634	0.0	0.0	0.0	0.6363636363636364	0.08818342151675483	0.32558139534883723	0.5602240896358543	0.3629764065335753	0.02563445270443476	0.8735868448098663	0.27438263906211025	0.0	0.04929751047572097	1.020780167699599	0.0	1.161605869166497	0.0	0.0	0.0	0.0	6.358578403542636	0.10584810796507012	0.0	0.0	0.0	0.33557046979865773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.90838984177636	0.0	0.0	0.0	0.0	0.038520801232665644	0.0291247997670016	0.0	0.0	0.0	0.0	0.14069644741470277	0.0	0.0	0.1364256480218281	0.0	0.0	0.0	0.07275372862859221	0.0	0.28149190710767064	0.5273990223823	0.3076923076923077	0.4222972972972973	0.03541076487252125	0.054854635216675815	0.0	0.0	0.0	0.0	0.0	0.09995002498750624	2.1671826625387
HMT-053	Because HMT-063 is not present individually, all equidistant reads were assigned to HMT-053 at this body site (LAF).	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07015082427218519	0.0	0.0	0.0	2.173207914369121	0.0	0.0	0.9306882194464855	0.0	2.8896672504378285	0.3546099290780142	0.28293545534924847	0.13477088948787064	0.14010507880910683	0.0	2.921268257926612	0.0	1.7407668783815573	1.0416666666666665	0.0	5.634604439385315	0.5573681348559	0.14889815366289458	0.0	0.6508298080052066	2.1604171840079465	0.0	0.1644736842105263	0.0	0.625	0.2640513013956997	0.18885741265344666	0.35374751271280125	0.5012531328320802	0.7781236104935527	0.0	0.0	1.032520325203252	0.1483679525222552	0.0	0.5428460643660333	0.12636899747262004	0.0	0.3479471120389701	0.36443148688046645	8.687837028160574	1.0222489476849068	0.0	1.2875536480686696	0.04507211538461538	0.24970622796709752	0.0	1.3278008298755186	0.3261414952333166	0.5034160373966199	0.11373329542223486	1.3080444735120993	0.0	0.0	0.0	0.0771902740254728	0.4306632213608958	0.16965584100824044	1.0752688172043008	0.26399155227032733	0.0	0.0	0.0	1.1516314779270633	0.05040322580645161	6.158088235294118	1.0922330097087378	0.8181818181818182	0.044091710758377416	9.488372093023257	0.904977375565611	1.2099213551119177	2.2045629325813896	0.41109969167523125	0.02494387627837366	1.6103896103896103	0.0	0.0	0.5852231163130944	0.0	0.0	0.10873504893077202	0.0	0.0	0.034063812876121265	0.0	0.0	0.3299422601044817	0.0	0.0	1.4958205015398152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.370919881305638	0.0	0.0	0.37862239697102085	0.0	0.5893909626719057	0.0	0.0	0.24621878297572986	0.216076058772688	0.0	0.0	0.0	5.014749262536873	0.0	0.0	1.2687427912341407	0.14074595355383532	3.0228968356058656	0.06153846153846154	0.2533783783783784	16.041076487252123	0.0	0.0	7.209805335255948	0.4528985507246377	0.0	0.0	1.5992003998000999	1.08359133126935
HMT-054		0.0	0.0	0.0	0.0	0.0	0.0	0.4808617041738796	0.0	0.0	0.0	0.017537706068046298	0.0	0.16354445435622955	0.0	0.2594875121634771	0.0	0.0	0.0	0.0	1.182136602451839	2.9787234042553195	0.15915119363395225	0.06738544474393532	0.0	0.0	1.2825080156750979	0.0	8.986120912726417	0.30864197530864196	0.0	3.5287421741605005	2.909189777052746	0.14889815366289458	0.4885993485342019	2.147738366417182	6.8785696548298985	0.44373446929357474	0.06578947368421052	0.0	2.9166666666666665	1.131648434552999	1.3692162417374882	0.5306212690692018	3.6131996658312446	0.011116051578479324	6.269137792103143	0.0	1.2682926829268293	0.791295746785361	0.4149377593360996	1.0081426909654905	0.16849199663016007	0.45219638242894056	0.6958942240779402	0.5830903790087464	6.411024565608149	2.285027059530968	0.1692047377326565	1.6738197424892705	0.24038461538461536	3.172737955346651	2.589223233030091	2.7385892116182573	0.4014049172102358	2.0136641495864795	0.18481660506113165	0.45781556572923476	0.30795762503079577	0.11976047904191617	0.016534391534391533	0.4631416441528367	0.057421762848119444	0.26660203587009207	0.7311827956989245	0.4575853572685674	0.0	11.132254995242626	0.4576659038901602	2.840690978886756	0.15120967741935484	2.0220588235294117	0.6067961165048543	0.27272727272727276	0.2645502645502645	3.813953488372093	1.6052574876104286	5.142165759225651	0.25634452704434757	1.644398766700925	0.04988775255674732	0.4155844155844156	0.44367759428148884	0.10936930368209989	0.9875640087783468	0.0	0.0	0.0	0.0	0.0	0.034063812876121265	0.396930404869013	0.9925558312655087	0.35743744844652187	0.0	0.0	4.443466783985921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40849673202614384	6.967670011148272	0.6676557863501483	2.628696604600219	0.038520801232665644	0.4951215960390273	0.049333991119881605	0.9823182711198428	0.0	1.8722466960352422	0.0	0.756266205704408	1.5625	0.0	0.13271400132714	2.0648967551622417	0.0	0.4728992360858494	2.768166089965398	0.211118930330753	0.4373552868536146	0.8	0.0	2.301699716713881	0.0	0.0	19.730833934150443	0.5434782608695652	0.0	0.0	3.0484757621189407	2.631578947368421
HMT-077		0.0	1.5806111696522658	0.0	0.02841716396703609	0.0	0.2486089736000947	0.15387574533564147	0.0	0.0	0.16219138583528564	2.6657313223430377	0.0	0.35682426404995543	1.9417475728155338	2.0759000973078168	1.597195169458512	0.3590664272890485	0.07347538574577515	0.0	3.4150612959719786	5.921985815602837	0.3006189213085765	0.2358490566037736	1.2609457092819614	0.37513397642015006	5.486284289276807	0.0	0.0	1.5817901234567902	1.2635048525911006	18.554354012521344	1.9168026101141926	0.4169148302561048	0.0	2.9938171168239505	5.984603923516265	1.1182108626198082	11.217105263157896	1.2172284644194757	7.187499999999999	1.3956997359486987	1.2275731822474032	1.3044439531284546	6.474519632414369	20.19786571809693	1.353746978243352	1.788451711803781	2.5853658536585367	1.1869436201780417	3.772161448509996	2.055060100814269	1.0530749789385003	0.409130060292851	1.0438413361169103	5.539358600583091	9.286998202516477	1.503307276007216	0.5076142131979695	4.034334763948498	1.277043269230769	18.772032902467686	3.009097270818754	7.219917012448132	0.7526342197691922	2.840704782452355	0.0	0.5232177894048398	2.0694752402069474	2.5548902195608783	0.3802910052910053	1.1578541103820919	0.1435544071202986	1.2845370819195348	2.709677419354838	1.0559662090813093	0.0	4.281636536631779	1.3729977116704806	1.9193857965451053	1.159274193548387	23.391544117647058	15.776699029126215	3.272727272727273	5.0705467372134025	7.395348837209302	4.018530489118724	17.604355716878402	5.229428351704691	2.3124357656731758	1.7959590920429036	3.6883116883116887	0.1478925314271629	0.984323733138899	1.207022677395757	0.0	0.0	0.0	0.0	0.0	0.022709208584080844	0.5027785128340831	0.0	1.5947209238383282	0.0	12.583892617449665	2.7716673999120105	0.08543357539513029	0.0	0.0	0.0	0.0	0.06203473945409428	0.0	1.3071895424836601	3.288740245261984	1.7062314540059347	1.2048192771084338	0.07704160246533129	1.1941167904470658	1.3813517513566849	2.06286836935167	18.70967741935484	0.7158590308370044	0.2110446711220542	0.8859118409680208	0.9375	1.364256480218281	4.180491041804911	0.4424778761061947	0.15292078703231726	1.7824663514005092	2.306805074971165	1.0555946516537649	0.6946231026498585	1.5384615384615385	5.912162162162162	9.560906515580736	2.1941854086670323	0.007733952049497293	6.104301850516702	1.4492753623188406	1.7103762827822122	0.0	18.790604697651176	5.727554179566564
HMT-368		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.480122324159021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06446414182111201	0.0	0.008130081300813007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.688593421973408	0.16597510373443983	0.0	0.0	0.4407165197611601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42226487523992323	0.0	0.04595588235294117	0.0	0.0	0.0	0.0	0.021547080370609782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22026431718061676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7689350249903883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022644927536231884	0.0	0.0	0.0	0.0
HMT-173		0.016396130513198885	0.10537407797681769	0.0	0.0	0.0	0.13614300935243281	0.05770340450086555	1.2010113780025284	0.0	0.0	0.45598035776920376	0.0	0.02973535533749628	0.0	2.2705157314304247	0.0	0.0	0.04898359049718344	0.10351966873706005	0.0	1.9858156028368796	0.07073386383731212	0.1684636118598383	0.07005253940455342	0.0	0.07125044531528321	0.0	0.7998118089861209	1.2731481481481481	0.0	2.8457598178713717	1.0603588907014683	0.0	0.0	0.0	0.0	0.9052183173588925	0.06578947368421052	0.9363295880149813	0.8333333333333334	4.036212749905696	3.8715769593956564	3.7364581030289634	1.8379281537176273	0.055580257892396616	0.0	0.9964230965763925	0.7235772357723577	3.066271018793274	0.03772161448509996	0.9305932531989143	0.14743049705139005	0.7321274763135228	2.9575504523312457	1.9679300291545192	0.7789095266626722	1.6235718580877931	0.0	0.5150214592274678	0.8563701923076922	0.2937720329024677	0.34989503149055284	0.0	0.0	0.3236245954692557	0.7392664202445266	0.06540222367560497	0.2463661000246366	1.157684630738523	0.4629629629629629	0.0	0.08613264427217916	2.9810954920019386	0.5591397849462365	0.791974656810982	0.0	0.3805899143672693	0.0	0.3838771593090211	0.9576612903225806	1.2867647058823528	0.3640776699029126	1.1818181818181819	0.044091710758377416	1.3953488372093024	0.22624434389140274	1.8148820326678767	0.3845167905665214	0.12846865364850976	0.2993265153404839	1.0389610389610389	0.0	0.07291286912139992	0.7315288953913679	0.0	0.0	0.0	0.0	0.0	0.0	0.37046837787774545	0.0	1.0998075336816058	0.0	0.0	0.3079630444346678	0.0	0.0	0.0	0.0	0.0	0.49627791563275425	0.0	0.0	0.2787068004459309	0.8902077151335311	0.32858707557502737	0.0	2.3882335808941315	0.09866798223976321	0.19646365422396855	0.0	0.5506607929515419	0.0	0.6698357821953328	0.0	0.6821282401091405	0.26542800265428	2.286135693215339	0.16311550616780507	0.65478355765733	0.9996155324875048	1.4074595355383532	0.11577051710830975	1.2923076923076922	0.0	0.46033994334277617	0.0	0.007733952049497293	0.0	0.9284420289855072	0.0	0.03324468085106383	0.49975012493753124	2.476780185758514
HMT-339		0.2131496966715855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2672811059907834	0.0	0.0	0.0	0.0	0.0	0.7784625364904314	0.0	0.0	0.0	0.0	0.0	0.0	0.07073386383731212	0.0	0.0	0.0	0.0	0.0	1.6701952481768996	0.0	0.0	0.0	0.0	0.02977963073257892	0.0	0.0	0.893965731313633	0.0	0.0	0.0	0.7291666666666666	0.0	0.0	0.0	0.020885547201336674	0.0	3.9645447219983887	0.0	0.024390243902439025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0751201923076923	0.0	0.13995801259622112	0.0	0.0	0.17979144192736426	0.0	0.06540222367560497	0.23404779502340478	0.0	0.0	0.0	0.0	0.3393116820164809	0.0	0.0	0.0	0.0	0.0	0.998080614203455	0.0	0.13786764705882354	0.0	0.0	0.3086419753086419	0.6511627906976745	0.0	0.0	0.0	0.10277492291880781	0.0	0.0	0.024648755237860486	0.0	0.0731528895391368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30244707176244157	0.0	0.0	2.683677958644963	0.0	0.0	0.0	0.01918281220026856	0.0	0.0	0.0	0.0	0.16722408026755853	0.0	0.0	0.07704160246533129	0.0145623998835008	0.2960039467192896	0.0	0.0	0.0	0.0	0.021607605877268798	0.0	0.0	0.0	0.0	0.0	0.0	0.9611687812379853	0.14074595355383532	0.14149729868793415	0.1846153846153846	0.0	0.03541076487252125	0.054854635216675815	0.0	0.1682287911559721	0.06793478260869565	0.0	0.0	0.0	0.0
HMT-188		0.0	0.5268703898840885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17513134851138354	0.4964539007092199	0.05305039787798408	0.0	0.0	0.6430868167202572	0.0	0.0	0.0	0.0	0.0	0.0	0.3942359978249048	0.02977963073257892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6412674462466994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10516826923076923	0.11750881316098707	0.0	0.0	0.0	0.03595828838547285	0.0	0.5232177894048398	0.0	0.0	0.0	0.0	0.45937410278495555	0.12118274357731458	0.2580645161290322	0.017599436818021823	0.0	0.0	0.0	0.038387715930902115	0.0	0.0	0.0	0.0	0.2645502645502645	0.046511627906976744	0.0	0.0	0.0	0.1541623843782117	0.0	0.0	0.0	0.5103900838497994	0.32918800292611555	3.851640513552069	0.0	0.03624501631025734	0.0	0.0	1.2717156807085275	0.6880127017729558	0.0	0.0	0.0	0.0	0.4839419269687638	0.0	4.7336213102951765	0.0	0.0	0.05302226935312831	0.43424317617866	2.41989097194522	0.5718954248366013	0.0	0.0	0.0	0.0	0.0291247997670016	0.0	0.0	0.0	0.27533039647577096	0.2110446711220542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11534025374855825	0.0	0.0	0.24615384615384617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.08359133126935
HMT-587		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4865390853065196	0.0	0.02244165170556553	0.0	0.0	0.3064798598949212	0.0	0.10610079575596816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05324813631522897	0.5921052631578948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11382113821138211	0.0	0.0	0.038774718883288095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19531249999999997	0.0	0.0	0.0	0.1254390366281987	0.17979144192736426	0.0	0.13080444735120994	0.0	0.07984031936127745	0.0	0.0	0.028710881424059722	0.048473097430925836	0.5161290322580644	0.05279831045406547	0.0	0.0	0.0	0.038387715930902115	0.25201612903225806	0.0	0.0	0.0	0.0	0.0	0.0	0.06049606775559589	0.0	0.0	0.09977550511349464	0.05194805194805195	0.22183879714074442	0.03645643456069996	0.0	1.7933564295903814	0.0672043010752688	0.03624501631025734	0.05617977528089888	0.0	9.276711706597025	0.21169621593014024	0.0	0.027495188342040146	0.0	0.05592841163310962	0.0	0.0	12.473002159827214	0.0	0.05754843660080568	0.05302226935312831	0.49627791563275425	13.881132828081371	0.08169934640522876	0.0	0.0	0.0	0.0	0.0145623998835008	0.049333991119881605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.92899800928998	0.0	0.0	0.0	0.0	0.07037297677691766	0.2186776434268073	0.24615384615384617	0.2533783783783784	0.0	0.10970927043335163	0.0	0.04806536890170632	0.0	0.0	0.0	0.0	0.30959752321981426
HMT-681		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19477989871445267	0.0	0.612294881214793	0.0	0.0	0.0	0.0	0.0	0.0	0.3215434083601286	0.21375133594584966	0.0	0.0	0.15432098765432098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2302631578947368	1.7790262172284643	0.0	0.07544322897019992	0.0	0.022109219544550078	0.06265664160401002	1.0782570031124945	0.4673650282030621	0.5365355135411344	0.03252032520325203	0.0	0.0	0.0	0.0	0.0	0.06958942240779402	0.1457725947521866	0.0	0.0	0.0	0.0	0.04507211538461538	0.13219741480611047	0.489853044086774	0.0	0.2007024586051179	0.17979144192736426	0.04264998578333807	0.1962066710268149	0.0	0.43912175648702595	0.016534391534391533	0.0771902740254728	0.0	0.07270964614638875	0.5591397849462365	0.017599436818021823	0.0	0.8563273073263558	0.0	0.0	0.20161290322580644	0.09191176470588235	0.0	0.0	0.3968253968253967	0.6046511627906976	0.0	0.18148820326678766	0.0	0.3340184994861254	0.04988775255674732	0.05194805194805195	0.0	0.03645643456069996	0.0365764447695684	0.0	2.9569892473118276	0.03624501631025734	7.921348314606741	0.0	0.215737481548768	0.13231013495633767	0.24813895781637718	0.10998075336816059	0.28546959748786754	0.0	0.21997360316761988	0.0	0.0	0.1359487279083317	0.40283905620563976	0.05302226935312831	0.6203473945409428	0.013296104241457253	0.24509803921568626	0.0	0.0	0.0	0.0	0.0145623998835008	0.049333991119881605	0.0	0.0	0.5506607929515419	0.0	0.0	0.0	0.0	0.5972130059721301	0.2949852507374631	0.0	0.0	0.0	2.8149190710767065	0.038590172369436584	0.6153846153846154	0.0	0.0	0.21941854086670326	0.0	0.04806536890170632	0.0	0.0	0.09973404255319149	0.04997501249375312	0.30959752321981426
HMT-Unknown		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6321112515802781	0.4608294930875576	0.4865741575058569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03502626970227671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013594344752582924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18860807242549982	0.0	0.0	0.0	0.08892841262783459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04595588235294117	0.0	0.0	0.17636684303350966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3079630444346678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08643042350907519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5538461538461538	0.0	0.0	0.0	0.0	0.7209805335255948	0.0	0.0	0.0	0.0	0.0
HMT-194		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03772161448509996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.676818950930626	0.0	0.0	0.0	0.0	0.0	0.10035122930255895	0.0	0.0	0.0	0.0	0.0	0.0	0.0385951370127364	0.0	0.0	0.0	0.03519887363604365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2645502645502645	0.0	0.010773540185304891	0.0	0.0	0.025693730729701953	0.0	0.0	0.0	0.03645643456069996	0.0731528895391368	11.65681679233748	0.0	0.0	0.0	0.0	1.7031906438060633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03836562440053712	0.0	0.0	0.026592208482914506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012863390789812195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04997501249375312	0.0
HMT-530		4.640104935235285	48.050579557428875	0.0	0.05683432793407218	0.0	92.47661891795904	3.4429698018849777	1.0113780025284451	4.147465437788019	7.496846278608758	7.9270431427569275	6.935201401050787	11.685994647636038	47.055016181229774	51.67045085955239	52.629528632645105	23.0475763016158	87.90105314719568	16.252587991718425	29.290718038528894	33.72340425531915	95.43766578249337	86.75876010781671	92.6444833625219	13.02250803858521	74.70609191307446	7.71513353115727	38.60268172194778	33.757716049382715	80.63541475920161	42.57256687535572	45.69059271343121	18.046456223942823	76.8729641693811	62.05662219329645	10.330270672957537	94.23145189918353	11.80921052631579	76.02996254681648	51.66666666666667	49.45303658996605	87.0632672332389	92.01857174441741	62.38512949039264	44.297465540240104	41.853344077356965	77.97649463464487	74.95934959349594	80.01978239366963	81.96906827612221	62.69872043427686	91.11204717775905	77.60551248923342	79.61029923451636	67.20116618075802	20.97064110245656	42.453397474443776	32.910321489001696	44.12017167381974	72.28064903846153	49.61809635722679	29.321203638908326	20.99585062240664	36.47767185148018	61.77633944624235	92.73528575490475	3.793328973185088	89.36930278393693	90.9181636726547	96.37896825396825	39.59861057506754	51.04794717197818	40.18419777023752	48.73118279569891	93.40021119324182	4.269854824935952	25.309229305423408	68.59267734553775	75.31669865642995	86.23991935483872	21.139705882352942	66.50485436893204	75.27272727272727	34.61199294532627	41.72093023255814	47.24197371256194	48.880822746521474	83.82466034350166	48.946557040082226	8.331254676976803	54.649350649350644	6.137540054227261	14.837768866204884	47.40307242136064	4.463012023639699	0.0	0.07249003262051468	0.16853932584269662	1.6533333333333333	0.09083683433632338	68.40433977242657	33.49875930521092	69.12290349188892	0.028546959748786755	18.512304250559282	36.03167619885614	0.12815036309269542	0.07199424046076314	0.31073994950475814	0.05754843660080568	0.15906680805938492	5.272952853598014	0.17284935513894428	47.549019607843135	26.365663322185064	85.23738872403561	27.710843373493976	2.3882896764252695	60.05533711955731	12.728169708929451	90.47151277013754	36.12903225806451	46.91629955947136	7.562434048540275	92.02679343128781	26.5625	14.461118690313779	77.37226277372264	61.43067846607669	58.51768783770007	34.48526736995271	67.85851595540177	34.62350457424349	19.680987908412657	19.323076923076922	49.91554054054054	51.69971671388102	41.963795940756995	99.73704563031708	8.988223984619081	51.65307971014492	16.704675028506273	3.291223404255319	51.624187906046984	54.024767801857585
