HOT-ID	Notes	S700015003-LAF	S700015295-LAF	S700015971-LAF	S700016092-LAF	S700016174-LAF	S700016229-LAF	S700016658-LAF	S700021830-LAF	S700023013-LAF	S700023108-LAF	S700023273-LAF	S700023426-LAF	S700023483-LAF	S700023537-LAF	S700023584-LAF	S700023627-LAF	S700023660-LAF	S700023794-LAF	S700023851-LAF	S700023908-LAF	S700023942-LAF	S700023993-LAF	S700024260-LAF	S700024312-LAF	S700024431-LAF	S700024515-LAF	S700024560-LAF	S700024609-LAF	S700024705-LAF	S700024835-LAF	S700024872-LAF	S700024924-LAF	S700024972-LAF	S700032119-LAF	S700033029-LAF	S700033185-LAF	S700033713-LAF	S700033781-LAF	S700034688-LAF	S700034889-LAF	S700037022-LAF	S700037048-LAF	S700037116-LAF	S700037169-LAF	S700037278-LAF	S700037383-LAF	S700037431-LAF	S700037474-LAF	S700037554-LAF	S700037706-LAF	S700037783-LAF	S700037840-LAF	S700037874-LAF	S700037922-LAF	S700038027-LAF	S700038152-LAF	S700038360-LAF	S700038408-LAF	S700038478-LAF	S700038526-LAF	S700038572-LAF	S700038620-LAF	S700038728-LAF	S700038896-LAF	S700038944-LAF	S700038972-LAF	S700095267-LAF	S700095404-LAF	S700095461-LAF	S700097285-LAF	S700097345-LAF	S700097682-LAF	S700098413-LAF	S700098593-LAF	S700098986-LAF	S700099053-LAF	S700099113-LAF	S700099797-LAF	S700099854-LAF	S700100073-LAF	S700100281-LAF	S700101185-LAF	S700101398-LAF	S700101632-LAF	S700101689-LAF	S700102293-LAF	S700102407-LAF	S700102639-LAF	S700102956-LAF	S700103267-LAF	S700103647-LAF	S700105007-LAF	S700105169-LAF	S700105898-LAF	S700106320-LAF	S700106510-LAF	S700106567-LAF	S700106689-LAF	S700106717-LAF	S700106924-LAF	S700106972-LAF	S700112806-LAF	S700113099-LAF	S700113150-LAF	S700113529-LAF	S700113568-LAF	S700113642-LAF	S700113670-LAF	S700113741-LAF	S700113846-LAF	S700114043-LAF	S700114185-LAF	S700114240-LAF	S700114293-LAF	S700114345-LAF	S700114413-LAF	S700114511-LAF	S700114584-LAF	S700114641-LAF	S700114675-LAF	S700114723-LAF	S700114773-LAF	S700114878-LAF	S700114927-LAF	S700114983-LAF	S700116102-LAF	S700116281-LAF	S700116384-LAF	S700116804-LAF	S700117220-LAF	S700117631-LAF	S700117688-LAF	S700117854-LAF	S700118464-LAF	S700122398-LAF	S700161500-LAF	S700161624-LAF	S700161730-LAF	S700161844-LAF	S700163547-LAF	S700163654-LAF	S700163760-LAF	S700164076-LAF	S700164185-LAF	S700164275-LAF	S700164345-LAF	S700164493-LAF	S700164544-LAF	S700164761-LAF	S700164858-LAF	S700165040-LAF	S700165138-LAF	S700165193-LAF	S700165402-LAF	S700165660-LAF	S700165708-LAF	S700165804-LAF	S700165901-LAF	S700171108-LAF	S700171141-LAF	S700171416-LAF	S700171519-LAF	S700171567-LAF	S700171620-LAF	S700171722-LAF	S700171922-LAF	S700172056-LAF	S700172647-LAF	S700173018-LAF	S700173066-LAF	S700173315-LAF	S700173476-LAF	S700173622-LAF	S700173826-LAF
HMT-087		0.0	0.0	10.156001273479784	0.0	0.0	2.4196747322491077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1859267734553776	5.443619653587841	0.045351473922902494	0.0	0.05546673627198276	0.0	0.0	0.0	5.075147026791549	6.570915619389588	0.0	0.0	0.0	0.0	0.1454775458570525	0.530097773589351	0.646551724137931	0.0	0.0	0.0	0.0	0.0	0.7527372262773723	0.0	0.0	0.026167735182519948	0.06311537490532694	0.0	3.4791252485089466	0.564880568108457	0.0	0.010851871947911016	0.05141628493970272	0.30651340996168586	0.15347511510633632	0.22789425706472194	0.0	0.0	0.7494356659142212	0.028113578858588697	0.7831208336030031	6.943410275502607	6.994502138057422	2.213541666666666	0.05945303210463733	0.0	0.0	0.12030288019248461	0.04297378599054577	0.09608198996476994	0.11379153390987709	0.106951871657754	0.0	0.3818674550381868	0.02799160251924423	1.6013628620102212	0.025313251487153528	0.20672656436352072	0.0	0.11061946902654868	0.0	1.3449654671028717	4.563435998869737	0.0	0.6516944054541809	0.0	0.11545122185876466	0.0	0.02450379808870375	0.0	0.0	0.0	0.0	0.0	6.743044189852701	0.0	0.0	0.11618257261410789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21258503401360546	0.0	0.33345683586513525	0.8900649506855907	0.0	0.2962962962962963	0.0	0.35049878673496904	0.0	0.4610655737704918	0.0	0.0	4.054596547571256	0.0	0.0	0.8987417615338524	0.0	0.0	2.661795407098121	0.0	0.427578834847675	0.07032348804500703	0.040265753976243206	0.0	0.08621432882145012	0.9130875887724046	0.022138587558113793	0.4123711340206186	0.426049908703591	2.986161689730517	0.0	0.02574002574002574	0.21383839926683978	1.0110466204830555	0.27491408934707906	0.0	0.22529288074496848	1.3767694395966648	0.5619834710743801	0.0	1.8447348193697155	0.8693361433087462	0.30989272943980933	0.013208294809140143	2.528334786399302	0.026928773394371885	0.0	0.0	0.0	0.0	0.0937426763534099	0.0	0.7956715467854869	0.8775510204081632	1.0607521697203472	0.0	0.0	0.09144947416552354	0.0	0.4796163069544364	0.0	1.0636704119850187	0.967741935483871	0.0	0.08797009016934244	0.0
HMT-188		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014302059496567507	0.0	0.0	0.0	0.0	0.0	0.0	0.5933460478915025	0.4791984317142235	0.6642728904847397	0.0	0.0536480686695279	0.0	0.0	0.11385199240986717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1570064110951197	0.12623074981065388	0.0	0.0	0.0	0.0528820729772607	0.0	0.028045246330746936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20522256032835612	0.0	0.0	0.09103322712790168	0.0	0.0	0.13550135501355015	0.0	0.0	0.0	0.20672656436352072	4.667609618104668	0.0	1.1873350923482848	2.3264267539076697	0.0	0.0	0.0	0.0	0.019241870309794108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21779713752333543	0.029489826010026542	0.0	0.0	0.0	0.0	0.0	0.0	0.04365858982754857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1903269144648455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5344735435595939	0.0	0.0	0.0	0.008621432882145013	0.0	0.0	0.06872852233676977	0.0	0.0	0.0	0.02574002574002574	0.0	0.0	0.12027491408934708	0.0	0.0	0.0	0.0	0.0	0.5380476556495004	0.05268703898840886	0.0	0.039624884427420425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.106344547301874	0.0	0.0	0.0	0.0	0.0149812734082397	0.0	0.037262451869332996	0.1759401803386849	0.0
HMT-587		0.0	0.0	0.22285896211397643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2074297567414671	0.0	0.0	0.19933554817275745	0.11441647597254005	0.0	0.0	0.4424778761061947	0.10767072335149594	0.011602274045712959	0.0	0.0	0.5009801786103245	0.39497307001795334	0.07992185418701714	0.02145922746781116	0.7346189164370982	0.0	0.0	0.0	0.10775862068965517	0.0	0.0	0.07137758743754462	0.498960498960499	0.0	0.20529197080291972	0.0	0.07608034083992696	0.23550961664267955	0.0	0.0	0.0	0.0	0.5464480874316939	0.0	0.09815836215761428	0.008514261387824606	0.05481254110940583	0.0	0.0	0.0	0.07223476297968397	0.08434073657576609	0.0	0.0	0.0	0.0	0.0	0.13060513713539398	0.17832647462277093	0.15568608024909772	0.0	0.0	0.0	0.0	0.0	0.16013796501601382	0.0	0.0	0.0	0.0	1.272984441301273	0.07374631268436578	0.06596306068601583	0.0	0.26843741169821983	0.0	0.0	0.0	0.0	0.0	0.02450379808870375	0.0	0.0	0.0	0.0	0.0	0.0	0.07876082961407194	0.0	0.0	0.0	0.1866832607342875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021829294913774284	0.0	0.0	1.989467524868344	0.0	0.14829461196243204	0.0	0.0	0.0	0.0	0.9404388714733543	0.0	0.0	0.0	0.0	0.6402048655569782	0.0	0.0	0.0	0.6413682522715126	0.0	0.0	0.059396531242575434	0.008621432882145013	0.2029083530605343	0.0	0.3436426116838488	0.6695069993913573	3.932993445010925	0.7984669434685404	0.0	0.0	0.0	0.0859106529209622	0.0	0.015019525382997898	0.0	0.033057851239669415	0.0	0.11529592621060722	0.184404636459431	0.5244338498212158	0.0	2.528334786399302	0.08078632018311566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1808972503617945	1.0160307067058025	0.0	0.0	0.759392486011191	0.0	0.0299625468164794	0.0	0.037262451869332996	0.04398504508467122	0.09580838323353294
HMT-681		0.0	0.0	0.03183699458771092	0.0	0.0	0.0	0.020832248320399982	0.0	0.8786202408070289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5860415556739478	0.0	0.2145308924485126	0.19441498762813716	0.30234315948601664	0.38716814159292035	0.25775718620509636	0.0	1.214929859719439	0.5933460478915025	0.43563493792202135	0.10771992818671454	0.11544267827013587	0.06437768240343347	0.0	0.8638211382113822	0.0	0.0	0.10775862068965517	0.0	0.0	0.0	0.0	0.0	0.0	3.859475507174665	0.0	0.3140128221902394	0.0	0.0	0.0	0.0	0.0352547153181738	0.043407487791644064	0.09815836215761428	0.8854831843337592	0.14251260688445516	0.015192950470981464	0.0	0.0	0.10835214446952596	0.12651110486364914	0.0	0.05584512285927029	0.2443494196701283	0.0	0.0	0.087070091423596	0.06858710562414265	0.12030288019248461	0.0	0.19216397992953987	0.02275830678197542	0.0	0.0	0.073909830007391	0.0	0.0	0.0	0.0	0.5091937765205092	0.0	0.0	0.0	1.031364792314213	0.0	0.020052135552436335	0.3165415573844623	0.346353665576294	0.0	0.12251899044351876	2.5139664804469275	0.0	0.39331366764995085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24891101431238336	0.0	0.0	0.0	0.011640088464672332	0.9886307464162136	0.053366539179934176	0.7653061224489796	0.13097576948264572	0.11115227862171174	0.745730093817657	4.03744880046811	1.925925925925926	0.9886307464162136	0.026961445133459154	0.0	0.0	0.0	0.1567398119122257	0.0	0.6810035842293907	0.0	0.0	0.0	0.030525030525030524	0.36534446764091855	0.10395010395010396	0.3741314804917157	0.14064697609001406	0.0	0.7840342124019958	0.017242865764290027	0.10145417653026716	0.0	0.2061855670103093	0.5477784540474742	0.0	0.0	0.0	0.13746754238582556	0.3182924545965175	0.3436426116838488	0.0	0.0	0.0	0.0	0.04278990158322636	1.921598770176787	0.8429926238145418	0.23837902264600713	0.05283317923656057	0.0	0.3366096674296486	0.38367631670735963	0.6611570247933884	0.11258725512272011	2.951002227171492	0.0	0.1466275659824047	0.0	0.326530612244898	0.0	0.6512301013024602	1.9191691126665162	0.411522633744856	0.0	0.3996802557953637	0.09157509157509157	0.0	0.0	0.049683269159110664	0.010996261271167805	0.04790419161676647
HMT-530		17.594108019639933	5.074060643253647	50.27061445399554	24.828178694158076	3.0924769550996136	4.403014676715589	91.2139992708713	14.07076047173648	27.75789131142206	31.11681643132221	10.581803982819212	14.43471005423446	22.4969598702878	1.8336950827033904	13.195266272189349	13.94275161588181	0.0	6.010340370529944	10.786347350556289	32.47899159663866	48.375066595631324	41.7718715393134	77.84610983981693	55.31990102509721	33.48450491307634	73.83849557522124	42.11556657639726	68.87109873535213	90.25551102204409	35.04979868616232	24.591592245698106	34.23698384201077	87.15922209395258	0.944206008583691	20.2020202020202	7.41869918699187	85.02213788741302	68.21769348568736	54.25646551724138	61.07660455486542	12.592592592592592	90.3372591006424	47.15176715176715	36.54434250764526	21.532846715328464	62.14745175655615	40.35301278149726	40.533821797723405	6.134814440797778	26.554658520619682	51.88866799204771	73.24080051646223	45.91926670192137	81.8773738469886	54.767691876226976	41.89016602809706	37.787765840824385	80.4922515952598	84.14580588493632	41.40221402214022	66.81715575620768	68.99072251897667	54.02239337259724	55.21221146686523	66.38668295662798	63.58901515151514	1.3971462544589774	69.69960818458858	66.17283950617285	43.73363526997382	19.51009883970778	6.65100886089463	8.784706417842512	20.32085561497326	0.8921103986618344	40.662724809066276	6.172148355493352	10.39182282793867	78.93937476268826	87.31016935676234	16.859971711456858	4.166666666666666	67.87598944591029	30.09814612868048	66.88330036733541	91.44580360176691	82.08341688389812	40.390702722257394	71.38733884933615	36.75618746708794	86.9149718206322	43.64525139664804	51.01050929668553	23.107177974434613	71.34610338493835	49.62840627580512	21.603927986906708	70.51719611446575	17.755681818181817	70.20746887966804	18.618214445939884	48.41319228375856	83.70687112946034	6.443429731100964	1.9361590790162218	2.560819462227913	33.168561542263966	10.655518989593524	36.13945578231292	3.5800043658589824	62.68988514264543	20.880442626894393	2.047981275599766	35.40740740740741	53.66617235129346	33.83661364249124	66.58393501805054	28.07377049180328	15.747613997879109	24.76489028213166	24.46808510638298	54.050179211469526	74.56407417658455	54.8532055122828	11.587708066581307	16.407203907203908	63.987473903966595	82.9391891891892	22.127204703367184	75.0	2.2548822226696195	3.6231884057971016	60.91042331235451	13.391951301995267	92.73854328093869	29.20962199312715	74.55873402312842	46.176256372906046	41.48834238262536	22.136422136422137	72.67450740797312	9.174311926605505	36.907216494845365	50.36893203883495	59.086812856713735	53.22862129144852	64.13223140495867	48.73769790329482	26.863950807071486	28.02950474183351	42.598331346841476	52.47655527671379	27.46294681778553	33.7148242897536	66.18416463201953	62.247933884297524	70.07430758838099	43.48552338530067	77.90016404968362	43.81720430107527	42.425206874602154	8.346938775510203	48.36065573770492	67.65557163531113	1.4675999096861594	25.011431184270688	7.607555089192025	40.68745003996803	13.827838827838828	56.31460674157304	92.96296296296296	6.59545398087194	77.23773916868267	58.03592814371258
HMT-114		0.0	0.0	0.0	0.0	0.0	0.0	0.17186604864329985	1.0573403822692151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4589104339796861	0.0	0.0	0.0	4.915966386554622	0.0	0.17718715393134	0.0	0.8130081300813009	0.030234315948601664	0.0	0.07178048223433063	0.893375101519898	0.0	0.0	0.41385319102592033	0.807899461400359	0.0	0.20386266094420602	0.0	1.4227642276422763	0.0	0.0	0.10775862068965517	0.0	0.0	0.017844396859386154	0.0	0.0	0.0	0.0	0.030432136335970784	0.26167735182519947	0.4796768492804847	0.0	1.2094102054340623	0.22595222724338285	0.0	0.0	0.22903617836776666	0.1447424435930183	0.6687130015347512	0.015192950470981464	0.18664909969257795	0.0	0.7855530474040633	0.18273826258082654	0.0	0.018615040953090096	0.0	1.7874053030303025	0.0	1.197213757074445	0.6310013717421125	0.0	8.014611087236785	0.5658161631258674	0.0	0.053475935828877	0.7805965988291051	0.024636610002463668	0.08397480755773268	0.06814310051107324	0.025313251487153528	0.015902043412578514	0.48090523338048086	1.1061946902654867	0.0	0.0	0.6922859564848828	0.22935779816513763	0.0	0.18088088993397847	0.15393496247835287	0.0	0.0	0.0	0.0	0.0	2.519023878247179	0.0	0.0	0.0	0.0	2.340248962655602	0.0	0.06222775357809584	0.0	0.0	0.0	0.0	0.3089471082550667	0.17788846393311394	0.0	0.17463435931019428	0.12967765839199705	0.0	0.0	0.2962962962962963	0.01647717910693689	0.5122674575357239	0.0	1.4344262295081966	0.0	0.0	0.0	0.0	0.35981179075560477	0.8987417615338524	0.0	0.25946275946275943	0.052192066805845504	0.4417879417879418	0.694815606627472	0.6680731364275668	0.020132876988121603	0.0831551437396056	0.02586429864643504	0.2367264119039567	0.0	0.0	0.0	0.0	0.0	0.02574002574002574	0.3207575989002597	0.0	0.1718213058419244	0.0	0.030039050765995796	0.3878223773511732	0.4958677685950413	0.47068891741548996	0.23059185242121444	0.02634351949420443	0.1907032181168057	0.29058248580108315	0.0	0.5251110811902518	0.9940704569236135	0.5619834710743801	0.04503490204908804	0.6681514476614699	0.3515350363252871	1.050830889540567	0.6683640992998089	0.14285714285714285	0.06428801028608164	0.0	0.0	0.1371742112482853	0.0	1.518784972022382	0.06868131868131869	0.0149812734082397	0.01194743130227001	7.0053409514346034	0.010996261271167805	0.0
HMT-193		0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.00203334688898	0.0	0.0	2.147598594299102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3485079503376171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09129640900791236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010962508221881167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0411522633744856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08397480755773268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2215909090909092	0.0	0.0	0.1555693839452396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021829294913774284	0.0	0.0	0.0	0.0	0.2965892239248641	0.0	12.5	0.0	0.0	0.0	0.0	0.035842293906810034	0.0	0.0	0.0	0.0	0.7306889352818371	0.0	0.0	0.7383966244725738	0.0	0.19006889997624138	0.0	0.10145417653026716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1240612796635627	0.0	0.0	0.25673940949935814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1647940074906367	0.0	0.0	0.34088409940620196	0.0
HMT-723		0.0	0.0	0.0	0.0	0.0	0.0	0.0052080620800999955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2418745275888133	0.0	0.11093347254396552	0.0	0.1002004008016032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0695762175838077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1570064110951197	0.0	0.0	0.0	0.0	0.0	0.0	0.046742077217911564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04551661356395084	0.053475935828877	0.0	0.012318305001231834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16041708441949068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08503401360544217	0.04365858982754857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13527223537368954	0.0	0.13745704467353953	0.0	2.0393299344501092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9058402860548271	0.0	0.0	0.013464386697185943	0.0	0.0	0.0	0.0	0.0	0.12218963831867058	0.0	0.0	0.0	0.0	0.0	0.2286236854138089	0.0	0.0	0.022893772893772892	0.0	0.0	0.11178735560799899	0.0	0.0
HMT-750		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1555693839452396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1879306248515087	0.0	0.033818058843422386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16528925619834708	0.0	0.0	0.0	0.0	0.0	0.0	0.026928773394371885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-814		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5744520030234316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14525500322788895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06446067898581864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6038330270412182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1145272867025366	0.0	0.0	0.0	0.0	0.242358960549347	0.0	0.0	0.0	0.0	0.0	0.0	0.7001909611712284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-810		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.042016806722689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014022623165373468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11196641007697691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.051546391752577324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2205754141238012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-654		0.0	0.03905269324109459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.53156146179402	0.0	0.0	0.0	0.0	0.0	0.16243183663998143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004674207721791156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5234410559854347	0.0	0.0	0.0	0.013995801259622114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6222775357809583	0.0	0.0	0.0	5.156559189849843	0.0	0.0	0.0	0.21829294913774283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6222400642312325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020132876988121603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2634351949420443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-283		0.5400981996726678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10351966873706005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032719454052538094	0.02554278416347382	0.0	0.015192950470981464	0.0	0.0	0.0	0.0	0.0	1.0238272524199554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049273220004927336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021829294913774284	0.0	0.0	0.0	0.0	0.31306640303180094	0.13480722566729578	0.0	0.0	0.0	0.05597850425436632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2137894174238375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0299625468164794	0.0	0.0	0.0	0.0
