HOT-ID	Notes	S700016097-VIN	S700016502-VIN	S700016602-VIN	S700021928-VIN	S700023098-VIN	S700023200-VIN	S700023279-VIN	S700023432-VIN	S700023489-VIN	S700023666-VIN	S700023800-VIN	S700023857-VIN	S700023914-VIN	S700024076-VIN	S700024159-VIN	S700024266-VIN	S700024391-VIN	S700024841-VIN	S700024878-VIN	S700032282-VIN	S700032376-VIN	S700032471-VIN	S700032673-VIN	S700033038-VIN	S700033191-VIN	S700033495-VIN	S700033787-VIN	S700034226-VIN	S700034292-VIN	S700034832-VIN	S700035695-VIN	S700035991-VIN	S700037010-VIN	S700037173-VIN	S700037232-VIN	S700037333-VIN	S700037712-VIN	S700037846-VIN	S700037979-VIN	S700038734-VIN	S700095273-VIN	S700095707-VIN	S700097351-VIN	S700097748-VIN	S700097897-VIN	S700098327-VIN	S700098419-VIN	S700098992-VIN	S700099119-VIN	S700099348-VIN	S700099946-VIN	S700100287-VIN	S700100534-VIN	S700101218-VIN	S700101284-VIN	S700101575-VIN	S700103301-VIN	S700103704-VIN	S700105118-VIN	S700105175-VIN	S700105232-VIN	S700105449-VIN	S700105717-VIN	S700105792-VIN	S700105994-VIN	S700106050-VIN	S700106087-VIN	S700106516-VIN	S700106573-VIN	S700106908-VIN	S700107435-VIN	S700108155-VIN	S700108278-VIN	S700108401-VIN	S700108590-VIN	S700108656-VIN	S700109681-VIN	S700109981-VIN	S700110149-VIN	S700110806-VIN	S700111216-VIN	S700111282-VIN	S700111356-VIN	S700111634-VIN	S700111805-VIN	S700113207-VIN	S700113535-VIN	S700113574-VIN	S700113747-VIN	S700113852-VIN	S700113909-VIN	S700113966-VIN	S700113993-VIN	S700114157-VIN	S700114230-VIN	S700114299-VIN	S700114454-VIN	S700114590-VIN	S700114647-VIN	S700114830-VIN	S700116108-VIN	S700116213-VIN	S700116338-VIN	S700116443-VIN	S700116480-VIN	S700116653-VIN	S700116710-VIN	S700116959-VIN	S700116994-VIN	S700117147-VIN	S700117226-VIN	S700117637-VIN	S700117749-VIN	S700117808-VIN	S700117950-VIN	S700119102-VIN	S700119622-VIN	S700119856-VIN	S700120047-VIN	S700121050-VIN	S700121699-VIN	S700123622-VIN	S700161052-VIN	S700161109-VIN	S700161214-VIN	S700161506-VIN	S700161681-VIN	S700161736-VIN	S700161850-VIN	S700161957-VIN	S700163042-VIN	S700163213-VIN	S700163270-VIN	S700163586-VIN	S700163711-VIN	S700163766-VIN	S700163786-VIN	S700163863-VIN	S700164082-VIN	S700164137-VIN	S700164224-VIN	S700164281-VIN	S700164550-VIN	S700164605-VIN	S700164644-VIN	S700164767-VIN	S700164824-VIN	S700164864-VIN	S700165046-VIN	S700165487-VIN	S700165907-VIN	S700165964-VIN	S700166085-VIN	S700171147-VIN	S700171222-VIN	S700171473-VIN	S700171626-VIN	S700171759-VIN	S700171891-VIN	S700171928-VIN	S700171987-VIN	S700172062-VIN	S700172215-VIN	S700172331-VIN	S700172473-VIN	S700172758-VIN	S700172865-VIN	S700173171-VIN	S700173429-VIN	S700173679-VIN	S700173928-VIN	S700173963-VIN	S700175118-VIN	S700175203-VIN
HMT-814		0.18579511865551895	0.0	21.67520605925596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0769704433497537	0.0	0.0	0.0	0.0	0.0	4.575301842829909	0.0	0.0	0.0	0.0	0.0	1.4425058387141092	0.0	0.0	0.0	7.845145432199918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44271294492650964	0.0	0.0	0.0	0.0	1.9866849836204163	0.0	2.620166245030719	0.0	0.0	2.508598017398341	0.4871259568545582	0.0	0.0	0.0	12.67765776009096	0.0	1.489051094890511	0.0	0.0	0.0	0.0	3.860448387483515	0.0	0.0	0.0	0.0	0.0	0.0	0.03382377811601556	0.0	0.0	0.0	8.819455133138373	0.0	0.0	0.0	0.0	0.023643456673365648	0.0	0.0	19.773878224001884	0.0	2.545557016719895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22569444444444442	0.0	0.0	4.141804141804141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.71543325927192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.89017074296262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.6940692894891365	0.0	0.0	0.0	0.0	17.65665036105288	0.0	0.0	0.0	8.52093023255814	1.1059907834101383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012786088735455826	25.54766734279919	0.0
HMT-556		0.1435689553247192	0.0	0.0	0.0	0.033036009250082585	0.03631082062454612	0.0	0.013114754098360657	0.0	0.9785932721712538	0.0	1.0467980295566501	0.0	0.02623638987275351	0.03825554705432287	0.0	0.02967799376762131	0.021181952976064393	1.2254203476774008	0.0	0.0	0.0	0.0	0.0	0.4511130724722957	0.0	0.041827878280874205	0.0	0.0	1.8221124150710315	0.03904724716907458	0.0	0.0	0.0	0.0	0.0	0.015176809834572773	0.0	0.2894356005788712	0.0	12.987424706752615	0.0	0.48789302493675457	0.0	0.0	6.757030143637468	0.5103224309904895	0.11460004584001833	0.11574074074074073	0.3282275711159737	1.6080565256233248	0.0	0.0	0.021454623471358077	0.3113258185721954	0.10359473738734072	5.798331211992646	0.611437477520681	10.63199029780353	0.0	0.0	0.0	0.0	0.0	0.3720615592761711	0.0	0.0	0.16523463317911435	0.0	0.05357908272610373	0.0	0.0	0.0	0.13003901170351106	21.89080760509332	0.0	0.03533152749970557	0.0176678445229682	1.1083975201953784	0.018073377914332188	0.0	0.15145778114350625	0.03259452411994785	0.15985790408525755	0.047520988436559476	0.0	0.23471423541837813	0.0	0.0	0.01657550140891762	0.015733165512901198	0.0	0.0	0.0	0.0	0.0	0.0	0.09564801530368246	0.0	0.10416666666666667	0.0	0.0	0.008775008775008775	0.0	0.0	0.0	14.235323759133284	7.610256410256411	0.08376378612313277	0.047992321228603425	0.0	0.051692943913155855	0.0	0.0	0.0	0.0	0.02598077422707197	0.0	0.0	0.2660360626662725	0.0	0.0	1.0714285714285714	0.0	0.0	0.06090133982947624	0.7936507936507936	0.0	0.0	0.7150518412584912	0.356718192627824	0.2768804799261652	0.0	0.0	0.0	18.226037195994277	0.03640334910811795	0.0	0.0	0.0	0.0	0.0	2.363146874065211	0.042354934349851756	0.02955082742316785	0.0	0.05595970900951316	0.07048872180451127	0.0	1.915927938232771	6.27766130910785	0.0	0.6866393747673987	8.32648589427554	0.037209302325581395	4.301075268817205	0.3238575026988125	0.0	0.0	0.03642987249544627	0.0	0.0	0.0	0.016683350016683352	0.0	0.0	0.0	0.059294396679513785	0.22701475595913734	0.0	0.018570102135561744	0.012786088735455826	0.0	0.0
HMT-562		0.0	0.0	0.0	0.0	0.07928642220019821	0.0	0.1010713563776026	0.0	0.0	0.03058103975535168	0.0	0.01539408866995074	0.0	0.0	0.0	0.0	0.02967799376762131	0.0	0.014249073810202337	0.0	0.0	0.0	0.0	0.0	0.009806805923310779	0.0	0.0	0.6349856616140925	0.11045285671252134	0.030883261272390366	0.0	0.0	0.0	0.03985651654045436	0.0	0.1416681423764831	0.0	0.01715265866209262	0.0	0.0	0.3804290394166755	0.0270929287455974	0.18070112034694613	0.0	0.02439619419370578	0.10115314586283633	0.20876826722338201	0.045840018336007336	0.02314814814814815	0.0	0.14618695687484773	0.0	0.0	0.0	0.05367686527106817	0.031078421216202214	0.0	0.05994485073732166	0.04042581862282711	0.0	0.0	0.0	0.1330039901197036	0.0	0.0	0.0	0.0	0.016523463317911432	0.0	0.010715816545220745	0.0	0.0	3.19187854399122	0.0	0.3663003663003663	0.0	1.0717230008244023	0.0	0.04696599661844825	0.0	0.04859873643285275	0.0	0.07605388961321165	0.07104795737122557	0.0	0.022123893805309734	0.03520713531275672	0.03864547606395826	0.0	0.0	0.015733165512901198	0.29806259314456035	0.0	0.18808777429467086	0.014457134595923087	0.0	0.0	0.0	0.0	0.0	1.342281879194631	0.0	0.0	0.0	0.0	0.0	0.0	0.20512820512820512	0.0	0.0	0.0	0.0	0.01631587534671235	0.0	0.033984706881903144	0.0	0.0	0.0	0.7349171081866348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.099601593625498	0.030807147258163897	0.0	0.0	0.0	0.037778617302606725	0.0	0.016485328058028353	0.0	0.0	0.0	0.0	0.0	0.02797985450475658	0.0	0.0	0.41940711085692495	0.06988120195667365	1.3074204946996466	0.0	0.0	0.0	3.195084485407066	1.6192875134940627	0.14093013891685122	0.0	0.0	0.0	0.0	0.30472320975114275	0.0	0.0	0.032499187520311994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-291		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.10032715376227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-817	Because HMT-529 is not present individually, all equidistant reads were assigned to HMT-817 at this body site (VIN).	81.69073557976523	98.8240864967248	0.0	0.1595037660611431	95.65246118268914	0.01815541031227306	0.020214271275520515	97.37704918032787	94.4097797020247	0.0	93.30174180327869	66.82573891625616	0.0	99.29161747343565	96.04692680438663	87.05603788476716	94.53924914675767	71.21372590552849	88.13052151610145	99.02315484804632	0.0	0.04792715073088905	0.0	0.013738150844896276	33.71579876434245	14.475510608764624	0.0	0.0	92.85068782006225	85.94811612106238	99.08238969152676	0.0	0.06091989034419738	46.990833001195696	81.45172858987233	63.608995927040915	0.015176809834572773	0.01715265866209262	91.13603473227207	98.64221057646499	47.08866110113072	78.78623679219724	0.0	86.18123302826109	0.0	0.0	0.0	74.37542975017189	0.02314814814814815	0.0	0.0	0.05452562704471102	0.0	62.96931988843596	96.15673644659152	0.0	0.0	17.204172161611318	28.944886133944216	95.78451642545372	0.27810304449648715	97.94533459000942	0.0	0.0	0.01691188905800778	0.0	96.63740268345205	0.0	0.0	60.67295327903987	99.4061325899891	95.87771623348956	65.63929028717762	27.946565787918193	18.367346938775512	19.675599435825106	0.01177717583323519	98.60424028268551	46.2802930678189	0.0	0.0	0.0	28.933072577140372	0.0	84.90416600665294	82.85398230088495	79.4625044008919	72.05449012125018	26.48508075554339	94.39748052378584	99.57520453115167	0.05419319875355643	87.24168912848158	0.0	80.3382969495446	0.03936620411376833	97.69864895809481	0.0	91.02995624368899	30.32986111111111	49.02379499694936	0.0	0.0	96.51362164221756	3.1703505246706856	98.47575057736721	0.02519526329050139	82.17435897435898	97.50104704732654	49.44808830587106	55.313897886780815	98.65598345825795	93.14733235438081	72.22880853586247	98.21580288870008	99.84282221446036	95.94699922057679	93.00433839479393	0.0	95.12267218445167	0.0	97.06867671691792	0.0	72.28859217615367	98.13242784380306	44.33617539585871	92.26190476190477	0.0	0.6526253337288638	0.03575259206292456	94.82758620689656	0.0	96.2	46.36454183266932	0.0	0.0	88.89697852202403	98.62142099681867	20.11711371363808	80.80274623712701	0.0	93.91013739324173	11.815734370326055	0.0	91.01654846335697	0.0	0.0	95.37124060150376	92.53859348198971	0.047659898961014205	0.023293733985557886	63.56890459363957	34.14588760699665	0.10955902492467817	8.186046511627906	0.015360983102918587	0.017992083483267363	0.020132876988121603	64.47997059904446	0.03642987249544627	90.6875543951262	0.0	86.84611477907568	98.54854854854855	87.92417505265621	0.0	0.0	65.72783871924102	85.18728717366629	21.7301189047671	96.37883008356546	0.0	0.0	96.15131578947368
HMT-838		13.77417447850688	0.0710283324125957	3.40833147694364	97.04031900753213	0.0	64.14306463326072	0.020214271275520515	0.4721311475409836	0.012733987011333249	0.03058103975535168	0.012807377049180328	14.578201970443349	86.89725330620549	0.02623638987275351	0.0	11.444356748224152	0.0	0.0	0.6127101738387004	0.0	0.0	94.46441409058231	99.2229237493929	0.02747630168979255	0.0	69.11560579020424	0.0	0.43015157722244984	0.0	0.0	0.01952362358453729	51.91863153028201	99.8172403289674	0.0	8.42059962702625	26.881530015937667	89.86189103050539	0.0	1.8451519536903038	0.0	0.0	0.0	4.806649801228768	10.44956250628583	0.0	0.0	74.76223614010671	0.0	91.01851851851852	0.0	0.6172338179160237	0.0	0.0	0.0	0.6011808910359635	0.0	0.0	31.782759860927946	0.0	0.2756719503790489	93.10597189695551	0.018850141376060323	0.0	0.0	86.25063419583967	67.01388888888889	0.0	0.0	41.81930121594582	35.78011144449207	0.0	0.0	0.0	36.22177562359617	0.0	61.301128349788435	15.475209044871042	0.0	23.764794288934812	0.0	77.45018629515633	0.0	6.942633637548893	0.0	7.714240456201489	2.588495575221239	1.8659781715761061	24.88768658518912	72.39255406515193	0.0	0.0	0.0	12.291105121293802	0.0	0.0	92.44168881015649	0.01144950767117014	6.504065040650407	0.01682935038707506	53.85416666666667	0.01525320317266626	68.0292175867397	2.6851526851526852	0.32387121356448845	90.61174369278856	0.20015396458814474	0.0	0.0	0.0	43.30507118860982	33.163658799938304	0.0	0.0	20.33195020746888	0.0	0.0	1.8965965185762534	0.0	3.384036916766365	0.0	78.9048473967684	0.0	0.0	5.598500819864137	0.0	16.443361753958587	0.0	85.71428571428571	93.3550875111243	95.17340007150518	0.05945303210463733	1.799723119520074	1.4000000000000001	0.0	0.0	22.63233190271817	3.8223516563523843	0.7776599505125487	77.88061956932376	12.595722207552152	77.53049785690736	0.14853323431117713	77.02662279389769	86.95468022024566	1.1229314420803782	45.59600704638873	66.81589255735871	0.023496240601503758	0.0	0.0	1.4675052410901468	0.0	0.02791216970599181	3.725006847439058	39.06976744186046	32.534562211981566	0.017992083483267363	0.0	21.205439176773243	0.0	0.0	86.35148445194878	0.0	0.0	0.0	59.99350016249594	61.43751864002386	28.402016009487102	0.0	67.61208683320606	0.9099350046425255	95.35864978902954	3.5598377281947267	0.0
HMT-839		0.9712017566083945	0.015784073869465707	0.0	0.40762073548958794	2.054839775355137	35.003631082062455	93.08671922377198	0.1442622950819672	0.012733987011333249	0.0	5.86577868852459	1.9550492610837438	5.025432349949136	0.02623638987275351	1.5939811272634532	0.15785319652722968	0.04451699065143196	0.0	0.3847249928754631	0.0	0.01050420168067227	3.163191948238677	0.0	72.19398268992994	0.0	9.855244893912355	0.0	0.0	1.807410382568531	0.9264978381717109	0.0	45.00693481276006	0.0	0.0	0.014345144168698896	0.47812998052063044	0.0	0.0	0.19898697539797394	0.7205812291567413	1.0884497516643772	0.0	0.0	0.08045861410037213	95.34032690900219	13.352215253894395	13.106007886801208	12.789365115746046	0.0	84.17669584245077	0.0	0.02726281352235551	92.37956204379562	0.0	0.17176596886741813	0.010359473738734071	5.614481685758733	0.8392279103225033	1.4418541975475003	0.12634964392373077	3.425058548009368	0.35815268614514606	0.0	9.639389736477115	0.03382377811601556	19.18402777777778	1.027000165645188	0.0	0.0	1.7895413630518646	0.0	3.6429484448231784	0.0	25.558576663908262	6.8201639630211055	16.889985895627643	0.0	0.0	0.29118917903437913	91.90312669437918	0.0	39.984854221885655	0.01086484137331595	0.0	4.546174560430857	4.225663716814159	5.57446309118648	0.03381479155596348	0.12318642211880647	0.0	0.0	0.0	0.017969451931716084	76.63009404388714	5.956339453520313	6.269068005117607	0.0	3.7541846006695363	8.41467519353753	2.2395833333333335	0.0	0.0	0.0	1.1240236235473422	4.375976780531369	1.1547344110854503	72.96548248929201	0.0	0.0	0.9278515437529996	4.6891871047354625	0.577237873696907	0.8973731440691792	3.586247777119146	0.33984706881903143	0.0	0.18186541958950378	6.344902386117137	0.0	0.0	11.579892280071814	2.261306532663317	97.26190476190476	10.986179433122512	0.0	0.06090133982947624	3.7698412698412698	6.9523809523809526	0.0	0.0	0.4161712247324614	0.0	0.05	3.6852589641434266	0.0	36.42346208869814	5.060065526028395	0.0	0.05666792595391009	0.44890414576181675	21.92548631717771	0.0	1.096819224249676	0.0	1.0342789598108746	0.0	22.663682148852825	0.9633458646616541	0.0	0.0	0.0	4.469964664310954	0.0	0.027389756231169543	2.9395348837209303	0.015360983102918587	0.0	0.0	13.524439544285189	88.23315118397086	0.9573542210617928	10.609258477557336	1.3966480446927374	0.9175842509175842	10.601450971214604	26.941826454338642	36.012526096033405	0.0	1.8161180476730987	3.938038616777572	1.0770659238625813	2.8001534330648252	0.0	0.0
HMT-816		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039344262295081964	0.0	0.0	0.0	0.06157635467980296	0.0	0.0	0.22953328232593728	0.10523546435148645	0.05935598753524262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19078220704890048	0.1544163063619518	0.0	0.0	0.0	0.0	0.3155931717113757	0.40729590933238885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13074524791310468	0.0	0.0	0.06958942240779402	1.581480632592253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15556498373638805	0.07193382088478599	0.0	0.0	0.0	0.018850141376060323	0.0	0.0	0.0	0.0	0.0	0.0	0.43096813914114207	0.0	0.0	0.06391137622496805	0.0	0.0	0.2616431187859759	0.19393511988716503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1618354653209717	0.20288874933578085	0.0	0.0	0.0	0.0	0.0	0.0	2.0529131126210785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08157937673356176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02791736460078169	0.0	0.0	0.0	0.0	0.9424603174603174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6580915345498056	0.0	0.0	0.05871990604815032	0.0	0.0	0.0	0.0	0.0	0.9717314487632509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18570102135561745	0.0	0.13184584178498987	0.0
HMT-938	Because HMT-818 is not present individually, all equidistant reads were assigned to HMT-938 at this body site (VIN).	0.20268558398783887	0.1736248125641228	0.0	2.1267168808152417	0.0	0.0	0.0	0.0	2.50859544123265	0.06116207951070336	0.0	0.4464285714285714	0.671414038657172	0.19677292404565133	0.408059168579444	0.0	0.22258495325715982	0.2753653886888371	0.0	0.0	0.0	0.0	0.0	0.0	0.1372952829263509	2.448939123537577	0.0	0.0	0.1706998694648057	0.46324891908585547	0.01952362358453729	0.34674063800277394	0.0	0.15942606616181745	0.0	0.0	0.0	0.0	0.09044862518089725	0.023820867079561697	0.15851209975694813	0.0	0.0	0.0	0.0	0.0	1.1598237067965669	0.41256016502406606	0.0	0.0	0.0	0.0	0.0	0.3003647285990131	0.06441223832528181	0.0	0.1131381699901004	0.6953602685529313	0.0	0.09189065012634964	0.7611241217798594	0.037700282752120645	3.553106593197796	0.04623208506703652	0.0	0.0	0.11595163160510187	0.0	0.0	0.41791684526360906	0.0	0.1278227524499361	0.0	1.8914765338692519	0.383743240886098	1.0754583921015515	0.0	0.8127208480565371	0.319368777005448	4.066510030724743	0.48598736432852746	1.8932222642938281	0.49978270317253365	0.0	1.8057975605892604	0.04424778761061947	1.0327426358408638	0.3429786000676296	0.3148097454147276	3.7460633184153815	0.29893014474512275	1.5580544641647474	0.017969451931716084	0.07836990595611285	1.445713459592309	0.0	0.21754064575223264	0.04782400765184123	0.0	0.5208333333333333	0.0762660158633313	0.0	0.0	0.038102495713469235	0.8260772493860237	0.12317167051578137	0.0	0.26666666666666666	1.4100237330727348	0.703887378019517	1.4036711399043653	0.06892392521754115	0.5547397617882199	0.0	0.0	0.0	0.10392309690828788	0.05422993492407809	0.0	0.47295300029559567	0.3590664272890485	0.05583472920156338	0.0	0.0	1.1318619128466327	0.6699147381242387	0.0	1.7619047619047619	0.0	2.9674651412227386	0.0	0.0	0.15	0.9462151394422311	0.0	0.0	1.1285038223516564	0.0	0.7933509633547412	0.8978082915236335	0.13188262446422683	0.0	0.2791903479908266	0.0	0.6796690307328606	0.0	0.13989927252378287	0.5874060150375939	0.1286449399656947	0.0	0.0	0.0	0.2995906215109788	0.10955902492467817	0.26046511627906976	0.0	0.0	0.0	0.09187798603454612	0.07285974499089254	0.02175805047867711	1.7447586886168567	2.9964448958862366	0.0	0.0	0.032499187520311994	0.47718461079630187	0.0	0.22701475595913734	0.31635213264972184	0.11142061281337048	0.33243830712185146	0.0	0.01644736842105263
HMT-051		0.0	0.031568147738931414	0.0	0.0	0.0	0.0	0.08085708510208206	0.0	0.025467974022666498	0.5504587155963303	0.0	0.046182266009852216	0.0	0.013118194936376755	0.03825554705432287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33710093198492963	0.0	0.0	0.0	0.0926497838171711	0.0	0.0	0.0	0.7772020725388601	0.0	0.0	0.0	0.0	0.0	0.05955216769890424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19182352235942932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03214744963566224	0.0	0.0	0.0	0.29554320841707055	0.1744287458573173	0.0	0.0	0.17667844522968199	0.0	0.018073377914332188	0.0	0.0	0.0	0.0	0.0	0.15486725663716813	0.0	0.0	0.0	0.0	0.015733165512901198	0.013548299688389108	0.28751123090745734	0.5642633228840125	0.0	0.0	0.02289901534234028	0.0	0.0	0.08680555555555555	1.0677242220866383	0.014046916701783959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1919692849144137	0.0	0.0	0.01631587534671235	0.0	0.0	0.0	0.02598077422707197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33333333333333337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25482344375682564	0.2120890774125133	0.0	0.0	0.0	0.0	0.0	0.0	0.02955082742316785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.569643513414186	1.0200364298724955	0.04351610095735422	0.42211903756859437	0.025393600812595223	0.0	0.0	0.0	0.014912019087384433	0.19270678920841983	0.0	0.0	0.0	0.0	0.0	0.0
HMT-537		0.0	0.0	0.0	0.0	0.0	0.0	0.22235698403072568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04792715073088905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045530429503718314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.573304157549234	0.0	0.7633587786259541	0.05839416058394161	0.0	0.0	0.0	0.4525526799604016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016564518800728838	0.0	0.0	0.010715816545220745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014492053523984348	0.0	0.0	0.0	0.0	0.0	0.0	0.14457134595923088	0.009841551028442082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5542957923910304	0.0	0.0	0.0	0.0	0.0	1.3705335291238374	0.0	0.0	0.0	0.0	0.16268980477223427	0.0	0.0	0.0	0.0	0.21825396825396826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09216589861751152	0.0	0.020132876988121603	0.0	7.723132969034609	0.0	0.0	0.6602336211274759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-086		0.008445232666159952	0.0	0.0	0.0	0.0	0.0	0.1212856276531231	0.0	0.0	0.0	0.0	0.01539408866995074	0.0	0.0	0.0	0.0	0.0	0.021181952976064393	0.028498147620404674	0.0	0.06302521008403361	0.0	0.0	0.0	0.0	0.099147332936744	0.0	0.0819336337566571	0.0	0.030883261272390366	0.0	0.09246417013407304	0.0	0.0	0.0	0.0	0.0	0.0	0.0361794500723589	0.0	0.0	0.0	0.0	0.0	0.0	0.1213837750354036	0.0	0.0	0.0	0.6701312910284464	0.05685048322910744	1.499454743729553	0.0	0.0	0.010735373054213633	0.0	0.0	0.05994485073732166	0.0	0.0	0.0585480093676815	0.0	4.5411362340870225	0.0	0.0	0.0	0.0	0.016523463317911432	0.0	0.0	0.024239486122894196	0.0	0.0	0.5437995034874099	0.3488574917146346	0.0	0.03533152749970557	0.0	0.0	0.036146755828664376	0.0	0.3029155622870125	0.1521077792264233	0.0	0.0	0.15486725663716813	0.0	0.0	0.0	0.0	0.0	1.7206340604254164	0.0	0.3918495297805642	0.0	0.08857395925597875	0.0	0.0	0.03365870077415012	0.0	0.01525320317266626	0.0	0.008775008775008775	0.0	0.0	0.0	3.0234315948601664	0.12307692307692308	0.0	0.0	0.0	0.0	0.0652635013868494	0.0	0.0	0.0	0.0	0.05422993492407809	0.22218424200991282	0.0	0.08976660682226212	0.0	0.2976190476190476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05945303210463733	0.046146746654360866	0.0	0.0	0.0	2.28898426323319	0.03640334910811795	0.0	0.0	0.0	0.0	0.0	0.01994216771363047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037216226274655747	0.027389756231169543	0.0	0.06144393241167435	0.10795250089960418	0.0	0.0	0.0	0.0	0.0	0.025393600812595223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
